collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
cosmopolite-a1-methode,reading,,5a,multiple-choice,Ils lisent moins qu'avant.,les Français,les jeunes,,les Français,A1,hobby,133
cosmopolite-a1-methode,reading,,5b,multiple-choice,Ils n'ont pas le temps de lire.,les Français,les jeunes,,les Français,A1,hobby,133
cosmopolite-a1-methode,reading,,5c,multiple-choice,Ils lisent moins de romans.,les Français,les jeunes,,les jeunes,A1,hobby,133
cosmopolite-a1-methode,reading,,5d,multiple-choice,"Ils lisent des bandes dessinées, de la presse en ligne, de la philo.",les Français,les jeunes,,les jeunes,A1,hobby,133
cosmopolite-a1-methode,grammar,Focus Langue,1,fill-in,Complétez les structures pour comparer : verbe + plus/moins ; verbe + plus/moins + que ; plus/moins + adjectif + que ; plus/moins de + nom + que ; plus/moins de + nom.,,,,"Ex. : Les femmes lisent plus que les hommes. Plus féminin que masculin, moins jeune qu'avant. Les Français achètent plus de livres dans les magasins que sur Internet.",A1,hobby,134
cosmopolite-a1-methode,reading,,6a,fill-in,Complétez le portrait-robot du lecteur de livre papier : C'est … âgée de … ans. Elle est … . Elle est … .,,,,C'est une femme âgée de 46 ans. Elle est parisienne. Elle est diplômée.,A1,hobby,134
cosmopolite-a1-methode,writing,,6b,writing-task,Créez le portrait-robot du lecteur de livre numérique.,,,,"Plus féminin que masculin, plus de 40 ans, moins parisien que le lecteur de livre papier.",A1,hobby,134
cosmopolite-a1-methode,reading,,6c,open-ended,Comparez les deux portraits (lecteur de livre papier et lecteur de livre numérique).,,,,(open-ended),A1,hobby,134
cosmopolite-a1-methode,speaking,,7a,open-ended,"Que lisez-vous (romans, BD, presse) ? Papier ou numérique ? Combien de livres lisez-vous par mois / an ? Où achetez-vous vos livres ?",,,,(open-ended),A1,hobby,134
cosmopolite-a1-methode,writing,,7b,writing-task,Créez le portrait-robot du lecteur moyen de votre groupe.,,,,(open-ended),A1,hobby,134
cosmopolite-a1-methode,reading,,8a,matching,"Associez les réponses de Petra aux questions 1 à 5 (aimez-vous lire, que lisez-vous, combien de livres par mois, où achetez-vous vos livres, comment choisissez-vous vos livres).",,,,Réponses données dans l'ordre des questions 1 à 5.,A1,hobby,134
cosmopolite-a1-methode,reading,,8b,short-answer,Corrigez les erreurs dans le témoignage de Petra : « Je lis plus que quatre livres par mois. » et « Je lis moins des bandes dessinées. »,,,,« Je lis plus de quatre livres par mois. » et « Je lis moins de bandes dessinées. »,A1,hobby,134
cosmopolite-a1-methode,writing,À NOUS,9,writing-task,Nous comparons nos pratiques de lecture : a. Faites des recherches sur le lecteur moyen de votre pays. b. Créez son portrait-robot. c. Comparez avec le portrait-robot de votre groupe. d. Partagez vos résultats avec la classe.,,,,(open-ended),A1,hobby,134
cosmopolite-a1-methode,grammar,Focus Langue,1,fill-in,"Complétez la conjugaison de l'imparfait du verbe vouloir (base : nous voulons) : je …, tu voulais, il/elle …, nous voulions, vous vouliez, ils/elles … . Et le verbe être : j'étais, tu …, il/elle/on …, nous …, vous …, ils/elles … .",,,,"vouloir : je voulais, il/elle voulait, ils/elles voulaient. être : tu étais, il/elle/on était, nous étions, vous étiez, ils/elles étaient.",A1,profession,135
cosmopolite-a1-methode,reading,,1a,short-answer,Observez la page Internet (doc. 1). Où se trouve l'école Ferrandi ? De quelle école s'agit-il ?,,,,"À Paris ; c'est l'école FERRANDI Paris, école française de gastronomie fondée en 1920.",A1,profession,135
cosmopolite-a1-methode,reading,,1b,short-answer,Quels types de formation elle propose ? Pour préparer à quelles professions ?,,,,"Formation initiale et Bachelors, pour devenir cuisinier, professionnel du service et des arts de la table, manager de restaurant, boulanger, pâtissier.",A1,profession,135
cosmopolite-a1-methode,reading,,2a,short-answer,Lisez l'introduction de la rubrique « Presse » (doc. 1). Identifiez le thème des articles.,,,,"Des professionnels de domaines différents (journalistes, artistes, infirmières) changent de vie pour devenir chefs cuisiniers.",A1,profession,135
cosmopolite-a1-methode,speaking,,2b,open-ended,Est-ce que ce phénomène existe dans votre pays ? Le métier de « chef » est-il populaire ?,,,,(open-ended),A1,profession,135
cosmopolite-a1-methode,reading,,3a,short-answer,Lisez les articles (doc. 1). Repérez les domaines professionnels.,,,,"Journalisme, art contemporain, soins infirmiers (infirmière).",A1,profession,135
cosmopolite-a1-methode,reading,,3b.1,short-answer,"Pourquoi Lucie, Sophie et Morgane ont-elles changé de travail ?",,,,Lucie (infirmière) s'ennuyait et n'était pas heureuse ; Sophie (journaliste) n'aimait pas vraiment son travail ; Morgane (art contemporain) avait depuis son enfance une passion pour la cuisine.,A1,profession,135
cosmopolite-a1-methode,reading,,3b.2,short-answer,"Que font Lucie, Sophie et Morgane aujourd'hui ?",,,,Lucie travaille dans un restaurant 3 étoiles en Bourgogne ; Sophie est chef d'un restaurant à Paris ; Morgane veut ouvrir un restaurant français à l'étranger.,A1,profession,135
cosmopolite-a1-methode,speaking,,4,open-ended,"En petits groupes. Vous connaissez des écoles ou des cours de cuisine française ? Il y en a dans votre ville, dans votre pays ? Listez ces écoles ou ces cours et ce qu'on y propose.",,,,(open-ended),A1,profession,135
cosmopolite-a1-methode,grammar,Focus Langue,1,writing-task,"Donnez un exemple personnel pour chaque marqueur temporel du passé : il y a, pendant, depuis, avant, quand.",,,,(open-ended),A1,profession,136
cosmopolite-a1-methode,listening,,5,short-answer,Écoutez le reportage (doc. 2). Qui parle ? Où ? De quoi ?,,,,"Un article du Huffington Post sur Morgane, qui a changé de vie de l'art contemporain à la cuisine ; et sur l'association Village de chefs (fondatrice Marie-Anne Page).",A1,profession,136
cosmopolite-a1-methode,listening,,6,fill-in,Réécoutez (doc. 2). Complétez la carte d'identité de « Village de chefs » : Création : … Fondatrice : Marie-Anne Page. Objectif : … Site web : www.villagedechefs.com.,,,,,A1,profession,136
cosmopolite-a1-methode,listening,,7,multiple-choice,Choisissez dans la liste ci-dessous le(s) commentaire(s) négatif(s) sur la cuisine française en Argentine.,une cuisine trop riche,un manque de formation des chefs,des prix trop élevés / peu de restaurants authentiques / une cuisine très différente,,A1,profession,136
cosmopolite-a1-methode,writing,À NOUS,8,writing-task,"Nous rédigeons un article sur la gastronomie française, hier et aujourd'hui : a. Reprenez vos listes de restaurants, magasins et écoles. b. Échangez sur la présence de la gastronomie française dans votre pays. c. Rédigez un article sur l'évolution de cette présence. d. Affichez vos articles. e. Envoyez votre article à « Villages de chefs ».",,,,(open-ended),A1,profession,136
cosmopolite-a1-methode,none,Focus Langue,1,matching,Associez chaque univers de vêtements/accessoires (sacs et chapeaux ; lunettes et bijoux ; veste et pantalon ; costume et cravate ; manteau et robe ; jupe ; bottes et chaussures à talons ; chaussures de sport) aux personnes interviewées (activité 3). Justifiez vos choix.,,,,"Qian (accessoires) : sacs, chapeaux, lunettes, bijoux ; Zhijang (mode homme) : veste, pantalon, costume, cravate ; Peng et Liu (mode femme) : manteau, robe, jupe ; Mei (chaussures) : bottes, chaussures à talons, chaussures de sport.",A1,shopping,137
cosmopolite-a1-methode,reading,,1a,short-answer,Observez les photos (doc. 1). Identifiez le type de magasin.,,,,Un grand magasin (magasin de mode/luxe français).,A1,shopping,137
cosmopolite-a1-methode,reading,,1b,open-ended,Connaissez-vous les Galeries Lafayette ? Dans quelles villes ou quels pays trouve-t-on ce magasin ?,,,,(open-ended),A1,shopping,137
cosmopolite-a1-methode,reading,,2a,short-answer,Lisez l'introduction de l'article (doc. 1). Relevez la ville et l'année d'ouverture.,,,,"Pékin, fin 2013.",A1,shopping,137
cosmopolite-a1-methode,reading,,2b,short-answer,Relevez la question posée par les journalistes.,,,,Que pensent les Chinois de ce grand magasin « à la française » ?,A1,shopping,137
cosmopolite-a1-methode,reading,,2c,short-answer,À qui les journalistes ont-ils posé cette question ?,,,,À des clients et des vendeurs francophones des Galeries Lafayette.,A1,shopping,137
cosmopolite-a1-methode,reading,,3a,short-answer,Lisez l'article (doc. 1). Quelles sont les professions des personnes interrogées ?,,,,Mei : assistante de direction ; Zhijang : traducteur-interprète ; Peng et Liu : étudiantes ; Qian : vendeuse.,A1,shopping,137
cosmopolite-a1-methode,reading,,3b,matching,Associez chaque personne à une photo. Justifiez votre choix.,,,,,A1,shopping,137
cosmopolite-a1-methode,reading,,4a,short-answer,Relisez (doc. 1). Relevez ce que chaque personne pense des Galeries Lafayette.,,,,Mei : « c'est formidable » ; Zhijang : apprécie le style et les marques françaises ; Peng et Liu : « on adore » ; Qian : les clients aiment les accessoires.,A1,shopping,137
cosmopolite-a1-methode,reading,,4b,short-answer,Pourquoi chaque personne fréquente-t-elle ce magasin ?,,,,Mei pour les chaussures ; Zhijang pour bien s'habiller pour le travail ; Peng et Liu pour le plaisir (rayon mode femme) ; Qian y travaille au rayon accessoires.,A1,shopping,137
cosmopolite-a1-methode,grammar,Focus Langue,1,fill-in,"Complétez le tableau des formules pour bien recevoir le client et comprendre le client (entrer en contact, informer, demander le prix, demander comment/où payer).",,,,,A1,shopping,138
cosmopolite-a1-methode,speaking,,5,open-ended,Faites des recherches pour trouver des magasins avec des marques françaises de vêtements et/ou d'accessoires dans votre ville ou votre pays.,,,,(open-ended),A1,shopping,138
cosmopolite-a1-methode,listening,,7a,short-answer,Écoutez l'interview de l'AFP (doc. 2). Qui est la personne interviewée ? De quoi elle parle ?,,,,"Qian, vendeuse au rayon accessoires des Galeries Lafayette ; elle parle de sa formation.",A1,shopping,138
cosmopolite-a1-methode,listening,,7b,multiple-choice,Choisissez dans la liste ci-dessous les formations reçues aux Galeries Lafayette.,bien parler français,bien recevoir les clients / bien informer les clients,bien s'habiller / bien connaître le magasin,bien recevoir les clients ; bien informer les clients,A1,shopping,138
cosmopolite-a1-methode,speaking,À NOUS,8,speaking-task,"Nous nous habillons « à la française » : a. Choisissez votre « Français » (travail, vacances, voyage). b. Listez les vêtements et accessoires nécessaires. c. Allez dans un magasin adapté ou choisissez parmi vos vêtements. d. Habillez-vous et prenez une photo. e. Affichez vos photos. f. Votez pour la photo la plus française. g. Partagez vos photos sur Facebook.",,,,(open-ended),A1,shopping,138
cosmopolite-a1-methode,reading,,1a,short-answer,Lisez l'article (doc. 1). Quelles sont les deux villes citées ? Dans quel pays elles se trouvent ?,,,,Addis-Abeba (Éthiopie) et Philadelphie (États-Unis).,A1,city-places,139
cosmopolite-a1-methode,reading,,1b,short-answer,Quel est le lien entre ces deux villes et le titre de l'article ?,,,,"Ce sont des « petits coins de France » à l'étranger — elles ont des lieux, commerces ou éléments culturels qui rappellent la France.",A1,city-places,139
cosmopolite-a1-methode,reading,,2a,matching,On y produit du foie gras et des fleurs.,Addis-Abeba,Philadelphie,les deux,Addis-Abeba,A1,city-places,139
cosmopolite-a1-methode,reading,,2b,matching,On peut y manger français.,Addis-Abeba,Philadelphie,les deux,les deux,A1,city-places,139
cosmopolite-a1-methode,reading,,2c,matching,On peut y acheter des meubles français.,Addis-Abeba,Philadelphie,les deux,Philadelphie,A1,city-places,139
cosmopolite-a1-methode,reading,,2d,matching,On y trouve de nombreux monuments à la française.,Addis-Abeba,Philadelphie,les deux,Philadelphie,A1,city-places,139
cosmopolite-a1-methode,reading,,2e,matching,Les touristes francophones peuvent y lire des textes écrits par de grands écrivains français.,Addis-Abeba,Philadelphie,les deux,Philadelphie,A1,city-places,139
cosmopolite-a1-methode,reading,,2f,matching,Les habitants y pratiquent un jeu originaire du Sud de la France.,Addis-Abeba,Philadelphie,les deux,Addis-Abeba,A1,city-places,139
cosmopolite-a1-methode,reading,,3,short-answer,"Formez deux groupes (Addis-Abeba / Philadelphie). Relevez les appréciations du journaliste et classez-les : surprise, appréciation positive, appréciation négative.",,,,"Addis-Abeba — surprise : « C'est incroyable » ; positif : « On apprécie, on trouve l'ensemble franchement original » ; négatif : « Les jeunes Éthiopiens trouvent ce jeu ridicule ». Philadelphie — surprise : « Les boutiques sont assez inhabituelles » ; positif : « L'architecture est franchement incroyable », « On trouve ce monument génial ».",A1,city-places,139
cosmopolite-a1-methode,grammar,Focus Langue,1,fill-in,"Complétez le tableau des appréciations et des adverbes de nuance (franchement, vraiment, assez, …) avec les réponses de l'activité 3.",,,,,A1,mixed,140
cosmopolite-a1-methode,speaking,À NOUS,10,speaking-task,Nous parlons de nos coups de cœur : a. Faites des appréciations pour justifier vos coups de cœur. b. Présentez vos coups de cœur aux autres groupes. c. La classe donne son appréciation. d. Organisez la visite du coup de cœur de la classe.,,,,(open-ended),A1,mixed,140
cosmopolite-a1-methode,writing,Focus Langue,2,writing-task,"Listez cinq actions importantes en classe en utilisant des verbes pronominaux réciproques (ex. se présenter, se parler, se rencontrer).",,,,(open-ended),A1,mixed,140
cosmopolite-a1-methode,speaking,,4,open-ended,En petits groupes. a. Listez des monuments ou des quartiers que vous aimez dans votre ville ou votre pays. b. Choisissez vos deux coups de cœur.,,,,(open-ended),A1,mixed,140
cosmopolite-a1-methode,reading,,5,open-ended,Lisez le titre de cette émission de radio. Faites des hypothèses sur son concept.,,,,(open-ended),A1,mixed,140
cosmopolite-a1-methode,listening,,6a,short-answer,Écoutez la présentation de l'émission (doc. 2). Identifiez les questions posées par le journaliste.,,,,,A1,mixed,140
cosmopolite-a1-methode,listening,,6b,short-answer,Identifiez le contexte de l'émission.,,,,,A1,mixed,140
cosmopolite-a1-methode,listening,,7a,short-answer,Écoutez l'émission (doc. 2). Relevez les trois événements cités et les pays.,,,,"Goût de France/Good France, la Fête de la musique, la fête nationale — événements français célébrés dans le monde.",A1,mixed,140
cosmopolite-a1-methode,listening,,7b.1,matching,Goût de France / Good France,21 mars,14 juillet,21 juin,21 mars,A1,mixed,140
cosmopolite-a1-methode,listening,,7b.2,matching,La fête nationale,21 mars,14 juillet,21 juin,14 juillet,A1,mixed,140
cosmopolite-a1-methode,listening,,7b.3,matching,La Fête de la musique,21 mars,14 juillet,21 juin,21 juin,A1,mixed,140
cosmopolite-a1-methode,listening,,8a,short-answer,En petits groupes (un groupe par événement). Réécoutez (doc. 2). Quelles sont les caractéristiques de chaque événement ? Qu'est-ce qu'on y fait ?,,,,,A1,mixed,140
cosmopolite-a1-methode,listening,,8b,short-answer,Qu'est-ce que les personnes interrogées pensent de l'événement ? Pourquoi apprécient-elles l'événement ?,,,,,A1,mixed,140
cosmopolite-a1-methode,listening,,1a.1,short-answer,Regardez ces trois images extraites d'un reportage de BFMTV. Dans quel pays se passe ce reportage ?,,,,Au Japon (Tokyo),A1,shopping,141
cosmopolite-a1-methode,listening,,1a.2,short-answer,Que représente l'image c ?,,,,Des boutiques/enseignes avec des noms français (vitrines de magasins à Tokyo),A1,shopping,141
cosmopolite-a1-methode,listening,,1b.1,true-false,"Dans le métro de Tokyo, une boutique sur deux a un nom français.",,,,,A1,shopping,141
cosmopolite-a1-methode,listening,,1b.2,true-false,Ces boutiques sont françaises.,,,,Faux (elles portent des noms à consonance française mais ne sont pas françaises),A1,shopping,141
cosmopolite-a1-methode,listening,,1b.3,true-false,Les marques françaises se trouvent dans le quartier de Ginza.,,,,,A1,shopping,141
cosmopolite-a1-methode,listening,,1c.1,short-answer,"Regardez la vidéo avec le son (de 0'28"" à 1'14""). Quelles enseignes trouve-t-on en bas des immeubles ? En haut des immeubles ?",,,,,A1,shopping,141
cosmopolite-a1-methode,listening,,1c.2,short-answer,De quel restaurant parle-t-on ?,,,,,A1,shopping,141
cosmopolite-a1-methode,listening,,1c.3,short-answer,Où a étudié son chef ?,,,,,A1,shopping,141
cosmopolite-a1-methode,listening,,1c.4,short-answer,"(De 1'15"" à 1'28"".) Que voit-on ?",,,,,A1,shopping,141
cosmopolite-a1-methode,listening,,1c.5,open-ended,"À votre avis, quelle est la spécialité de ce restaurant ?",,,,(open-ended),A1,shopping,141
cosmopolite-a1-methode,listening,,1c.6,short-answer,S'agit-il d'un restaurant gastronomique ? Comment s'appelle ce type de restaurant ?,,,,,A1,shopping,141
cosmopolite-a1-methode,listening,,1c.7,short-answer,Est-ce qu'il a du succès ? Pourquoi ?,,,,,A1,shopping,141
cosmopolite-a1-methode,speaking,,1d,open-ended,"En petits groupes. Dans votre pays, on aime beaucoup les marques françaises ? La gastronomie française ? Quelle image de la France ont les habitants de votre pays ?",,,,(open-ended),A1,shopping,141
cosmopolite-a1-methode,reading,,2a,open-ended,Lisez ces slogans. Quelles enseignes vous connaissez ?,,,,(open-ended),A1,shopping,142
cosmopolite-a1-methode,speaking,,2b,open-ended,"Ces enseignes sont-elles présentes dans votre ville ou votre pays ? Avez-vous déjà acheté des produits ou utilisé les services de ces marques ? Si oui, lesquels ?",,,,(open-ended),A1,shopping,142
cosmopolite-a1-methode,reading,,2c,matching,"Associez chaque slogan (FNAC, Carrefour, Celio, Fauchon, L'Occitane, Dessanges) à une photo et à une légende parmi : salon de coiffure, supermarché, produits de beauté, magasin de vêtements hommes, magasin de produits culturels, épicerie fine.",,,,"Exemple donné : L'Occitane → légende C (produits de beauté, parfums et soins).",A1,shopping,142
cosmopolite-a1-methode,writing,,carnet,writing-task,Complétez votre carnet culturel : 1. Je connais des enseignes françaises et/ou des « petits coins de France » dans ma ville/mon pays. 2. Faites des recherches sur Internet pour les compléter. 3. Construisez le carnet de la classe.,,,,(open-ended),A1,shopping,142
cosmopolite-a1-methode,speaking,,1,multiple-choice,Choisissez le thème de votre rallye-découverte.,Rallye gastronomique,Rallye des enseignes,Rallye photo,(open-ended),A1,city-places,143
cosmopolite-a1-methode,writing,,2-4,writing-task,"Listez trois lieux à découvrir pour votre rallye, puis préparez votre carnet de route (lieu, adresse, horaires, contact, questions, réponses, appréciation) pour chacun.",,,,(open-ended),A1,city-places,143
cosmopolite-a1-methode,writing,,5-6,writing-task,"Partez à la découverte de votre ville, complétez votre carnet de route, puis réalisez l'album rallye de la classe.",,,,(open-ended),A1,city-places,143
cosmopolite-a1-methode,speaking,Exercice 1,1,speaking-task,Vous vous présentez : vous parlez de vous. Vous dites où vous vivez. Vous expliquez depuis combien de temps vous étudiez le français. Vous dites ce que vous faisiez il y a deux ans et ce que vous faites aujourd'hui.,,,,(open-ended),A1,mixed,144
cosmopolite-a1-methode,speaking,Exercice 2,1,speaking-task,Vous posez des questions à un(e) étudiant(e) de votre cours à partir des mots suivants : Vêtements ? Gastronomie ? Lire ? Rayon ? Accessoires ? Repas ?,,,,(open-ended),A1,mixed,144
cosmopolite-a1-methode,speaking,Exercice 3,1,speaking-task,"À deux : un client et un vendeur dans un magasin de vêtements. Le client demande où se trouvent les articles (pantalon, jupe, cravate, lunettes de soleil, sac à main, chapeau), le prix de trois articles et où il peut payer.",,,,(open-ended),A1,mixed,144
cosmopolite-a1-methode,listening,Compréhension de l'oral,a,matching,Illustration a : une jeune femme parle avec un jeune homme dans la rue ; bulle de pensée montrant un jeune homme lisant un livre allongé sur un canapé.,,,,Dialogue n°1 (exemple donné),A1,mixed,144
cosmopolite-a1-methode,listening,Compréhension de l'oral,b,matching,"Illustration b : un homme et une femme dans une librairie, devant un présentoir « Coups de Coeur ».",,,,,A1,mixed,144
cosmopolite-a1-methode,listening,Compréhension de l'oral,c,matching,Illustration c : une femme dans une charcuterie/fromagerie coupant un fromage face à un client.,,,,,A1,mixed,144
cosmopolite-a1-methode,listening,Compréhension de l'oral,d,matching,"Illustration d : un homme et une femme attablés dans un restaurant, menus à la main.",,,,,A1,mixed,144
cosmopolite-a1-methode,listening,Compréhension de l'oral,e,matching,"Illustration e : un vendeur parle à une cliente dans un rayon, bulle montrant un panneau « 2e étage » avec ballon et raquette.",,,,,A1,mixed,144
cosmopolite-a1-methode,listening,Compréhension de l'oral,f,matching,"Illustration f : une femme en robe jaune assise sur un canapé rouge à côté d'un homme, avec manteau et vêtements posés entre eux.",,,,,A1,mixed,144
cosmopolite-a1-methode,speaking,,1,open-ended,"Quels types de soirées organisent les Français (soirées déguisées, soirées internationales, soirées jeux de société) ? Et les habitants de votre pays ?",,,,(open-ended),A1,mixed,145
cosmopolite-a1-methode,speaking,,2,open-ended,"Vous faites du tourisme en France : que pouvez-vous faire (dîner chez des Français, prendre un petit déjeuner chez des Français, visiter un marché avec des Français) ? Et dans votre pays ?",,,,(open-ended),A1,mixed,145
cosmopolite-a1-methode,speaking,,3,open-ended,"Que proposent les écoles de français en France aux étudiants étrangers (cours individuels et collectifs, accueil chaleureux, activités culturelles) ?",,,,(open-ended),A1,school,146
cosmopolite-a1-methode,listening,,1,short-answer,Écoutez les témoignages (doc. 1). Identifiez le thème.,,,,L'apprentissage du français à l'étranger (histoires d'étudiants étrangers venus étudier le français en France).,A1,school,147
cosmopolite-a1-methode,listening,,2a,short-answer,Réécoutez (doc. 1). Relevez la nationalité de Mauricio et de Léanne.,,,,,A1,school,147
cosmopolite-a1-methode,listening,,2b,short-answer,Relevez le nom et la ville de leur école de langue.,,,,Mauricio : école à Cannes ; Léanne : école à Paris (noms d'écoles non précisés).,A1,school,147
cosmopolite-a1-methode,listening,,3,fill-in,"Écoutez encore (doc. 1). Complétez le tableau (choix de la ville, choix de la langue française, ce qu'il/elle pense des cours et de l'enseignement).",,,,,A1,school,147
cosmopolite-a1-methode,speaking,,4,open-ended,Pourquoi étudiez-vous le français ? Que pensez-vous des cours et de l'apprentissage ?,,,,(open-ended),A1,school,147
cosmopolite-a1-methode,reading,,5a,short-answer,Observez les deux pages de sites Internet (doc. 2 et 3). Quel est le point commun entre Stralang (doc. 2) et l'AFPIF (doc. 3) ?,,,,"Ce sont toutes les deux des écoles/institutions de langue française pour étudiants étrangers (Stralang à Strasbourg, Alliance Française Paris Ile-de-France).",A1,school,147
cosmopolite-a1-methode,reading,,5b,short-answer,Qui sont Mirjana et Matthew ?,,,,Mirjana est une ancienne étudiante serbe de Stralang ; Matthew est un ancien étudiant anglais de l'Alliance Française Paris Ile-de-France.,A1,school,147
cosmopolite-a1-methode,reading,,6a,true-false,Lisez les témoignages de Mirjana et Matthew (doc. 2 et 3). De quoi ils parlent : de leur vie avant d'arriver en France ?,,,,Vrai,A1,school,147
cosmopolite-a1-methode,reading,,6b,true-false,De quoi ils parlent : de leur enfance ?,,,,Faux,A1,school,147
cosmopolite-a1-methode,reading,,6c,true-false,De quoi ils parlent : de leur changement de vie ?,,,,Vrai,A1,school,147
cosmopolite-a1-methode,reading,,6d,true-false,De quoi ils parlent : de leurs projets ?,,,,Faux,A1,school,147
cosmopolite-a1-methode,reading,,6e,true-false,De quoi ils parlent : de leur situation actuelle ?,,,,Vrai,A1,school,147
cosmopolite-a1-methode,reading,,6f,true-false,De quoi ils parlent : de leur apprentissage ?,,,,Vrai,A1,school,147
cosmopolite-a1-methode,speaking,À NOUS,7,speaking-task,Nous interviewons nos camarades sur leur apprentissage du français : a. Trouvez un maximum de questions. b. Choisissez cinq questions. c. Interviewez-vous en groupes A et B. d. Rédigez un article. e. Affichez les témoignages.,,,,(open-ended),A1,school,148
cosmopolite-a1-methode,grammar,Focus Langue,a,fill-in,"Complétez avec des extraits du témoignage de Mirjana (doc. 2) : avant (situation initiale), événement(s) qui change(nt) la situation, situation actuelle.",,,,Avant : Je vivais à Belgrade et j'étais débutante en français. Événement : Je suis arrivée à Strasbourg et j'ai étudié à Stralang. Situation actuelle : Je travaille pour une entreprise française dans mon pays.,A1,school,148
cosmopolite-a1-methode,grammar,Focus Langue,c,fill-in,"Complétez : pour parler des changements dans le temps, je décris une situation initiale au passé avec … ; je précise les événements qui changent cette situation au passé avec … ; je décris une situation actuelle avec … .",,,,l'imparfait ; le passé composé ; le présent.,A1,school,148
cosmopolite-a1-methode,writing,Focus Langue,d,writing-task,"Donnez un exemple personnel pour chaque personne de votre groupe (imparfait, passé composé, présent).",,,,(open-ended),A1,school,148
cosmopolite-a1-methode,grammar,Focus Langue,1,matching,"Classez les adjectifs et expressions de l'activité 3 dans le tableau (plats, lieu, atmosphère, service, personnel, prix) selon qu'ils sont positifs ou négatifs.",,,,"Positifs : exceptionnelle, sympa, accueillant ; Négatifs : bruyant, cher.",A1,restaurant,149
cosmopolite-a1-methode,reading,,1a,open-ended,Observez les photos du restaurant (doc. 1). Faites des hypothèses sur le type de restaurant.,,,,(open-ended),A1,restaurant,149
cosmopolite-a1-methode,reading,,1b,matching,Associez les mots aux photos : les plats • la salle • la décoration • le personnel.,,,,"le personnel (photo du serveur), les plats (sandwich, calamars), la salle/la décoration (intérieur du restaurant).",A1,restaurant,149
cosmopolite-a1-methode,reading,,2.1,short-answer,"Lisez les deux avis (doc. 1). L'avis de Brigitte (5/5 cercles) est-il très positif, positif, négatif ou très négatif ?",,,,"Très positif (5 cercles verts pleins ; « cuisine exceptionnelle », « je recommande vivement »).",A1,restaurant,149
cosmopolite-a1-methode,reading,,2.2,short-answer,"L'avis de PjPj2015 (3/5 cercles) est-il très positif, positif, négatif ou très négatif ?",,,,"Mitigé/plutôt négatif (« sympa mais cher », « BOF… »).",A1,restaurant,149
cosmopolite-a1-methode,reading,,3,short-answer,"Relisez (doc. 1). Relevez comment Brigitte et PjPj2015 caractérisent les plats, le lieu, la décoration, l'atmosphère, le personnel, le service et le prix.",,,,"Brigitte (positif) : cuisine exceptionnelle, lieu chaleureux, décoration agréable, personnel accueillant, bon rapport qualité-prix. PjPj2015 (négatif) : tapas variées mais pas originales, salle bruyante, accueil froid, serveurs peu disponibles, prix élevé.",A1,restaurant,149
cosmopolite-a1-methode,speaking,,4,open-ended,Est-ce que ces deux avis vous donnent envie de découvrir ce restaurant ?,,,,(open-ended),A1,restaurant,149
cosmopolite-a1-methode,grammar,Focus Langue,1,fill-in,"Complétez le tableau des formules pour passer commande au restaurant (prendre la commande des plats, demander/préciser le type de cuisson, prendre/commander les boissons, s'informer sur la satisfaction, demander l'addition).",,,,"Ex. : Vous avez choisi ? / Quelle cuisson pour la viande ? / Plate ou gazeuse ? / Tout s'est bien passé ? / L'addition, s'il vous plaît.",A1,restaurant,150
cosmopolite-a1-methode,speaking,À NOUS,10,speaking-task,"Nous imaginons le restaurant de nos rêves et de nos cauchemars : groupes A imaginent le restaurant de leurs rêves, groupes B le restaurant de leurs cauchemars. Mettez en scène la situation (serveur/clients). La classe vote pour le meilleur et le pire restaurant.",,,,(open-ended),A1,restaurant,150
cosmopolite-a1-methode,speaking,,5,open-ended,Quel type de restaurant préférez-vous ? Lisez-vous les avis des internautes pour choisir vos restaurants ? Pourquoi ? Donnez-vous parfois votre avis ?,,,,(open-ended),A1,restaurant,150
cosmopolite-a1-methode,listening,,6a,true-false,Écoutez la première partie de la conversation au restaurant (doc. 2). Le client s'appelle M. Grain.,,,,,A1,restaurant,150
cosmopolite-a1-methode,listening,,6b,true-false,Il a réservé une table.,,,,,A1,restaurant,150
cosmopolite-a1-methode,listening,,6c,true-false,Le serveur accueille les clients puis il les place.,,,,,A1,restaurant,150
cosmopolite-a1-methode,listening,,7a,short-answer,Observez le menu du restaurant. Écoutez la deuxième partie (doc. 2). Relevez les plats et les boissons choisis.,,,,,A1,restaurant,150
cosmopolite-a1-methode,listening,,7b,short-answer,Relevez les questions posées par le serveur pour les plats et les boissons.,,,,,A1,restaurant,150
cosmopolite-a1-methode,listening,,8,short-answer,Réécoutez la deuxième partie (doc. 2). Notez les impressions des clients.,,,,,A1,restaurant,150
cosmopolite-a1-methode,reading,1,a,short-answer,À qui s'adresse ce site ?,,,,,A1,shopping,151
cosmopolite-a1-methode,reading,2,a,short-answer,Quels sont les trois magasins choisis par le site ?,,,,"Century Fiesta, Costumes Empire, Costumes N Parties",A1,shopping,151
cosmopolite-a1-methode,reading,3,a,short-answer,Erin cherche un costume unique.,,,,,A1,shopping,151
cosmopolite-a1-methode,speaking,4,a,speaking-task,Listez un maximum de thèmes pour une soirée déguisée.,,,,(open-ended),A1,shopping,151
cosmopolite-a1-methode,reading,1,b,short-answer,"Identifiez le thème de l'article, la ville et le pays.",,,,,A1,shopping,151
