collection,unit,section,chapter,content_type,activity_type,topic,level,status,qa,word_count,summary,title
tricolore-1-5th-edition,page-014,writing,Unité 1,"[lesson, exercise, grammar-box, vocabulary]",matching,school,mixed,verified,pass,475,Match classroom commands to pictures and to English translations; imperatives explained.,1C En classe
tricolore-1-5th-edition,page-015,none,Unité 1,"[song, vocabulary, review]",vocabulary,mixed,A1,verified,pass,666,"Unit 1 summary: counting song, greetings, numbers, classroom commands and objects vocabulary.",Sommaire
tricolore-1-5th-edition,page-016,reading,Unité 2,"[chapter-opener, lesson, reading-text, picture-story]",reading-comprehension,personal-info,A1,verified,pass,343,"Eight people describe, with photos, where they live across France and nearby countries.",unité 2 J'habite ici
tricolore-1-5th-edition,page-017,reading,Unité 2,"[exercise, grammar-box, instructions]",true-false,personal-info,A1,verified,pass,374,True/false statements and translation practice about where people live in France.,2 J'habite ici
tricolore-1-5th-edition,page-018,writing,Unité 2,"[lesson, exercise, grammar-box, dialogue]",fill-in,personal-info,A1,verified,pass,400,"Fill-in sentences and a paired dialogue practising where you live, using prepositions.",2B Où habites-tu?
tricolore-1-5th-edition,page-019,listening,2 J'habite ici,"[exercise, vocabulary, dialogue, lesson, instructions]",matching,personal-info,A1,verified,pass,500,"Matching names to house numbers and personal details; dialogue practice with names, ages, places.",2 J'habite ici
tricolore-1-5th-edition,page-020,reading,2C Comment ça s'écrit?,"[chapter-opener, reading-text, exercise, vocabulary, song, picture-story]",reading-comprehension,time-dates,A1,verified,pass,465,A reporter's week across countries; select true statements; days-of-week matching; alphabet song.,2C Comment ça s'écrit?
tricolore-1-5th-edition,page-021,writing,2 J'habite ici,"[exercise, instructions, vocabulary, wordlist]",vocabulary,mixed,A1,verified,pass,696,"Unit 2 summary: spelling dialogue, city-name listening, alphabet, days of week, numbers to 30.",Sommaire
tricolore-1-5th-edition,page-022,reading,unité 3 Chez moi,"[chapter-opener, exercise, grammar-box, vocabulary]",reading-comprehension,family,A1,verified,pass,460,Reading text introducing the Laurent family; identify-the-speaker and family-vocabulary fill-in.,unité 3 Chez moi
tricolore-1-5th-edition,page-023,reading,3 Chez moi,"[exercise, picture-story, dialogue, vocabulary, grammar-box, lesson, instructions]",true-false,family,A1,verified,pass,568,"Dialogues on family types (only child, step-family) with true/false and avoir-verb exercises.",3 Chez moi
tricolore-1-5th-edition,page-024,writing,3B C'est à qui?,"[exercise, grammar-box, vocabulary, dialogue]",fill-in,personal-info,A1,verified,pass,591,Vampire-family cartoon fill-ins practising possessives mon/ma/mes and ton/ta/tes.,3B C'est à qui?
tricolore-1-5th-edition,page-025,listening,3 Chez moi,"[picture-story, exercise, grammar-box, dialogue, instructions]",multiple-choice,family,A1,verified,pass,503,Comic strip about a brother's belongings; choose-the-correct-sentence exercise using de (possession).,3 Chez moi
tricolore-1-5th-edition,page-026,writing,3C Ma maison,"[reading-text, exercise, grammar-box, writing-prompt, instructions]",true-false,family,A1,verified,pass,510,Pen-pal messages about family and friends; true/false and etre-verb fill-in exercises.,3C Ma maison
tricolore-1-5th-edition,page-027,reading,3 Chez moi,"[exercise, reading-text, vocabulary, instructions]",matching,home,A1,verified,pass,542,Floor-plan reading and matching exercises naming rooms of the Laurent family's house.,3 Chez moi
tricolore-1-5th-edition,page-028,writing,3D C'est où?,"[reading-text, exercise, grammar-box, instructions]",fill-in,home,A1,verified,pass,529,"Reading text about a shared bedroom; fill-in exercise practising sur, sous, dans.",3D C'est où?
tricolore-1-5th-edition,page-029,grammar,3 Chez moi,"[grammar-box, exercise, writing-prompt, instructions]",matching,home,A1,verified,pass,521,Matching exercise locating a fantastical family's belongings; gender-agreement grammar practice.,3 Chez moi
tricolore-1-5th-edition,page-030,reading,3E Une famille fantastique,"[song, exercise, vocabulary, instructions]",true-false,family,A1,verified,pass,353,Comic poem about an extraordinary family; true/false and fill-in comprehension exercises.,3E Une famille fantastique
tricolore-1-5th-edition,page-031,none,3 Chez moi,"[review, vocabulary]",vocabulary,mixed,A1,verified,pass,705,"Chapter 3 vocabulary review: family, home rooms, belongings, and numbers to seventy.",Sommaire
tricolore-1-5th-edition,page-032,none,Rappel 1 Unités 1–3,"[review, exercise]",multiple-choice,mixed,A1,verified,pass,379,"Rappel 1 revision: numbers, masculine/feminine words, and a general-knowledge multiple-choice quiz.",Rappel 1 — Unités 1–3
tricolore-1-5th-edition,page-033,none,Rappel 1 Unités 1–3,"[review, exercise]",fill-in,mixed,A1,verified,pass,493,"More revision exercises: matching pictures, describing scenes, filling gaps, personal Q&A practice.",A1 (inferred)
tricolore-1-5th-edition,page-034,none,unité 4,"[chapter-opener, exercise, vocabulary, listening-sheet]",matching,mixed,A1,verified,pass,302,Unit 4 opener: match pet-contest finalists to descriptions; vote on favourite animals.,unité 4 Les animaux
tricolore-1-5th-edition,page-035,none,4 Les animaux,"[exercise, dialogue, grammar-box, vocabulary]",fill-in,mixed,A1,verified,pass,424,Dialogue about Sophie's bird and Noah's rat; puzzle matching names to pet animals.,4 Les animaux
tricolore-1-5th-edition,page-036,reading,4B,"[lesson, picture-story, exercise, grammar-box]",fill-in,mixed,A1,verified,pass,513,Comic strip about grandma's cats; identify each cat from adjective clues; negation grammar.,4B Les adjectifs
tricolore-1-5th-edition,page-037,grammar,4 Les animaux,"[grammar-box, exercise, vocabulary, instructions]",fill-in,mixed,A1,verified,pass,559,Adjective agreement rules; complete colour/size adjective tables; listening and animal description exercises.,4 Les animaux
tricolore-1-5th-edition,page-038,grammar,4C Tu as des questions?,"[lesson, chapter-opener, instructions, exercise, grammar-box, vocabulary, dialogue]",speaking-task,mixed,A1,verified,pass,488,Practise question formation and avoir by interviewing partners about their pets.,4C Tu as des questions?
tricolore-1-5th-edition,page-039,grammar,4 Les animaux,"[exercise, grammar-box, writing-prompt, vocabulary, instructions]",fill-in,mixed,A1,verified,pass,413,Write a pet description; avoir verb practice; complete pet-related questions and answers.,4 Les animaux
tricolore-1-5th-edition,page-040,reading,4D Tu aimes ça? Et vous aussi?,"[reading-text, exercise, grammar-box, instructions, picture-story]",true-false,mixed,A1,verified,pass,546,Reading about eccentric family pets and their TV/music tastes; true-or-false comprehension check.,4D Tu aimes ça? Et vous aussi?
tricolore-1-5th-edition,page-041,grammar,4 Les animaux,"[exercise, listening-sheet, vocabulary, grammar-box, instructions, picture-story]",listening-comprehension,hobby,A1,verified,pass,544,"Listening table on likes/dislikes (TV, sport, music); match speech bubbles; tu vs vous.",4 Les animaux
tricolore-1-5th-edition,page-042,reading,4E Un zoo extraordinaire,"[reading-text, song, exercise, vocabulary, instructions]",ordering,mixed,A1,verified,pass,388,Illustrated poem about a colourful zoo; order animal pictures to match verses.,4E Un zoo extraordinaire
tricolore-1-5th-edition,page-043,grammar,4 Les animaux,"[review, vocabulary, grammar-box, instructions]",vocabulary,mixed,A1,verified,pass,713,"Unit 4 summary: pets, colours, sizes, qualities, likes/dislikes, and question vocabulary.",Sommaire
tricolore-1-5th-edition,page-044,reading,,"[reading-text, picture-story]",reading-comprehension,mixed,mixed,verified,pass,432,"Reading: cat Mangetout's self-introduction, and facts about France's geography, food, and sports.",Presse-Jeunesse 1
tricolore-1-5th-edition,page-045,reading,,"[picture-story, song, exercise, reading-text, dialogue]",fill-in,mixed,mixed,verified,pass,575,Comic strip on a girl's morning routine; poem about colours; vocabulary-matching exercises.,Chimène!
tricolore-1-5th-edition,page-046,listening,unité 5 Des fêtes et des festivals,"[chapter-opener, exercise, listening-sheet, vocabulary, instructions]",listening-comprehension,time-dates,A1,verified,pass,392,Unit 5 opener: French festival calendar; listen for dates; identify and spell months.,unité 5 Des fêtes et des festivals
tricolore-1-5th-edition,page-047,speaking,5 Des fêtes et des festivals,"[exercise, speaking-prompt, reading-text, dialogue]",speaking-task,time-dates,A1,verified,pass,367,Continue festival calendar; practise asking dates aloud; find name-day (saint's day) dates.,5 Des fêtes et des festivals
tricolore-1-5th-edition,page-048,reading,"5B En France, c'est la fête","[reading-text, vocabulary, lesson]",reading-comprehension,time-dates,A1,verified,pass,452,"Reading text describing French festivals and traditions throughout the year, month by month.","5B En France, c'est la fête"
tricolore-1-5th-edition,page-049,reading,5 Des fêtes et des festivals,"[instructions, exercise, vocabulary, grammar-box, dialogue]",short-answer,time-dates,A1,verified,pass,455,Guess vocabulary meanings from festival text; match festivals to months; grammar of 'on'.,5 Des fêtes et des festivals
tricolore-1-5th-edition,page-050,listening,5C Mardi gras,"[lesson, instructions, reading-text, exercise, listening-sheet, dialogue]",listening-comprehension,mixed,A1,verified,pass,484,Mardi gras carnival intro; listening comprehension and matching costumed characters to names.,5C Mardi gras
tricolore-1-5th-edition,page-051,grammar,5 Des fêtes et des festivals,"[grammar-box, exercise, dialogue, vocabulary]",matching,mixed,A1,verified,pass,478,Verb être practice; match sentence halves; describe costumed mardi gras photos.,5 Des fêtes et des festivals
tricolore-1-5th-edition,page-052,listening,"5D Ton anniversaire, c'est quand?","[lesson, instructions, exercise, dialogue, vocabulary, reading-text]",matching,mixed,mixed,verified,pass,537,Reading about Marc's birthday and gifts; birthday interview role-play; match gifts to owners.,"5D Ton anniversaire, c'est quand?"
tricolore-1-5th-edition,page-053,grammar,5 Des fêtes et des festivals,"[exercise, grammar-box, instructions, vocabulary]",fill-in,shopping,mixed,transcribed,fail,507,Choose correct adjective forms describing reactions to gifts; adjective agreement grammar rules.,5 Des fêtes et des festivals
tricolore-1-5th-edition,page-054,listening,5E Des cadeaux pour tout le monde,"[lesson, instructions, exercise, vocabulary, listening-sheet]",matching,shopping,A1,transcribed,fail,430,Gift catalogue poster with prices; listen and match named presents to catalogue letters.,5E Des cadeaux pour tout le monde
tricolore-1-5th-edition,page-055,listening,5 Des fêtes et des festivals,"[grammar-box, exercise, vocabulary, instructions]",matching,shopping,mixed,verified,pass,562,"Higher numbers 70-1,000,000; choose ideal gifts for people; tombola raffle prize matching.",5 Des fêtes et des festivals
tricolore-1-5th-edition,page-056,reading,5F Des vêtements,"[reading-text, exercise, vocabulary, dialogue, instructions]",fill-in,mixed,A1,verified,pass,560,Reading about Lou Leroux's outfits over a week; build a clothing vocabulary list.,5F Des vêtements
tricolore-1-5th-edition,page-057,grammar,5 Des fêtes et des festivals,"[grammar-box, exercise, instructions, dialogue]",true-false,mixed,A1,verified,pass,499,Identify plural clothing words; plural noun grammar; true-or-false about Lou's outfits.,5 Des fêtes et des festivals
tricolore-1-5th-edition,page-058,speaking,5G Les descriptions personnelles,"[exercise, vocabulary, instructions, dialogue]",speaking-task,personal-info,A1,verified,pass,421,Listen and match personal descriptions to portraits; write and describe hair/eye appearance.,5G Les descriptions personnelles
tricolore-1-5th-edition,page-059,writing,5 Des fêtes et des festivals,"[grammar-box, exercise, reading-text, writing-prompt, instructions]",writing-task,mixed,A1,verified,pass,626,Avoir verb practice; read Léa's email about family/pets/home; write your own email.,5 Des fêtes et des festivals
tricolore-1-5th-edition,page-060,listening,5H Écoutez bien!,"[exercise, vocabulary, instructions, listening-sheet]",listening-comprehension,mixed,mixed,verified,pass,462,"Listening skills practice: near-homophone words, question-vs-answer tone, and Suzanne's party story.",5H Écoutez bien!
tricolore-1-5th-edition,page-061,none,5 Des fêtes et des festivals,"[vocabulary, wordlist, review]",vocabulary,none,A1,verified,pass,769,"Unit 5 summary: dates, months, greetings, presents, clothes, and numbers.",Sommaire
tricolore-1-5th-edition,page-062,none,Rappel 2 (Unités 4-5),"[review, exercise]",vocabulary,mixed,A1,verified,pass,410,"Review game classifying vocabulary: colours, animals, clothes, family, and odd-one-out puzzles.",Rappel 2
tricolore-1-5th-edition,page-063,none,Rappel 2 (Unités 4-5),[exercise],fill-in,mixed,A1,verified,pass,592,"Fill-in exercises on the French calendar, possessive adjectives, presents, and verbs avoir/être.",A1 (inferred)
tricolore-1-5th-edition,page-064,none,unité 6,"[chapter-opener, exercise, vocabulary]",true-false,weather,A1,verified,pass,472,Weather map of France: true/false statements and temperature descriptions.,unité 6 Qu'est-ce que tu fais?
tricolore-1-5th-edition,page-065,none,unité 6,"[exercise, listening-sheet, reading-text, speaking-prompt]",listening-comprehension,weather,A1,verified,pass,656,Listening comprehension on weather forecasts plus conversation and reading practice.,6 Qu'est-ce que tu fais?
tricolore-1-5th-edition,page-066,none,unité 6,"[exercise, picture-story, vocabulary, grammar-box]",fill-in,weather,A1,verified,pass,574,Seasons of the year: identifying seasons and completing weather description sentences.,6B Les saisons
tricolore-1-5th-edition,page-067,none,6 Qu'est-ce que tu fais?,"[reading-text, exercise, grammar-box, writing-prompt, vocabulary]",reading-comprehension,weather,A1,verified,pass,528,Reading about French regional climates and writing about your own local weather.,6 Qu'est-ce que tu fais?
tricolore-1-5th-edition,page-068,none,6 Qu'est-ce que tu fais?,"[lesson, exercise, listening-sheet, grammar-box, vocabulary]",listening-comprehension,hobby,A1,verified,pass,385,Listening and correcting statements about who plays which sport.,6C Le sport
tricolore-1-5th-edition,page-069,grammar,6 Qu'est-ce que tu fais?,"[grammar-box, exercise, writing-prompt]",multiple-choice,hobby,A1,verified,pass,569,Practising the verb jouer: choosing and completing correct conjugations for sports.,6 Qu'est-ce que tu fais?
tricolore-1-5th-edition,page-070,reading,6 Qu'est-ce que tu fais?,"[lesson, reading-text, picture-story, exercise, listening-sheet]",true-false,mixed,A1,verified,pass,403,"Comic strip about a cat chasing a mouse, with true/false comprehension questions.",6D Des bandes dessinées
tricolore-1-5th-edition,page-071,grammar,6 Qu'est-ce que tu fais?,"[grammar-box, exercise, listening-sheet, reading-text, writing-prompt]",matching,mixed,A1,verified,pass,667,"Matching people to holiday activities using regular -er verbs, plus BD comic reading.",6 Qu'est-ce que tu fais?
tricolore-1-5th-edition,page-072,reading,6 Qu'est-ce que tu fais?,"[lesson, reading-text, exercise, picture-story]",fill-in,family,A1,verified,pass,451,"Reading about a naughty little brother, plus a lazy-family comic strip fill-in.",6E En famille
tricolore-1-5th-edition,page-073,listening,6 Qu'est-ce que tu fais?,"[exercise, instructions, speaking-prompt]",multiple-choice,hobby,A1,verified,pass,552,Fill-in verb forms and listening interviews about weekend activities and interests.,6 Qu'est-ce que tu fais?
tricolore-1-5th-edition,page-074,reading,6 Qu'est-ce que tu fais?,"[lesson, reading-text, grammar-box, exercise, instructions, speaking-prompt]",reading-comprehension,mixed,A1,verified,pass,609,Reading about France's science festival and proposing weather-based activities.,6F On s'amuse
tricolore-1-5th-edition,page-075,writing,6 Qu'est-ce que tu fais?,"[exercise, speaking-prompt, writing-prompt, instructions]",fill-in,communication,A1,verified,pass,471,Phone conversations and postcard writing about weather and activities.,6 Qu'est-ce que tu fais?
tricolore-1-5th-edition,page-076,speaking,6 Qu'est-ce que tu fais?,"[lesson, exercise, instructions, speaking-prompt]",speaking-task,hobby,A1,verified,pass,474,Practising questions and answers about weekend free-time activities.,6G Le weekend
tricolore-1-5th-edition,page-077,none,6 Qu'est-ce que tu fais?,"[review, vocabulary, wordlist]",vocabulary,none,A1,verified,pass,699,"Unit 6 vocabulary summary: weather, seasons, -er verbs, and sports.",Sommaire
tricolore-1-5th-edition,page-078,reading,Presse-Jeunesse 2,"[reading-text, picture-story, dialogue]",reading-comprehension,school,A1,verified,pass,494,Comic story about a new student misunderstood by classmates at school.,Presse-Jeunesse 2
tricolore-1-5th-edition,page-079,reading,Presse-Jeunesse 2,"[exercise, song, dialogue, picture-story]",reading-comprehension,mixed,A1,verified,pass,391,"Comprehension questions on the new-student story, plus a seasons song and a comic.",1 Le nouvel élève
tricolore-1-5th-edition,page-080,reading,unité 7 En ville,"[chapter-opener, reading-text, exercise]",matching,travel,A1,transcribed,fail,506,Introducing La Rochelle: matching descriptive sentences about the town to photos.,unité 7 En ville
tricolore-1-5th-edition,page-081,grammar,7 En ville,"[exercise, grammar-box, vocabulary]",short-answer,city-places,A1,verified,pass,368,Vocabulary translation for La Rochelle's town features and day-of-week routines.,7 En ville
tricolore-1-5th-edition,page-082,grammar,7B Qu'est-ce qu'il y a en ville?,"[exercise, vocabulary, grammar-box]",fill-in,city-places,mixed,verified,pass,559,"Town vocabulary: matching, listening, and fill-in exercises on amenities and adjectives.",7B Qu'est-ce qu'il y a en ville?
tricolore-1-5th-edition,page-083,reading,7B Qu'est-ce qu'il y a en ville?,"[reading-text, exercise, writing-prompt]",fill-in,travel,mixed,verified,pass,539,Reading about La Rochelle's bike scheme and completing postcards about a visit.,7 En ville
tricolore-1-5th-edition,page-084,reading,7C C'est près d'ici?,"[exercise, dialogue, reading-text]",matching,travel,A1,verified,pass,563,"Asking for directions in town via listening, questions, and a true/false story.",7C C'est près d'ici?
tricolore-1-5th-edition,page-085,listening,7 En ville,"[instructions, exercise, dialogue, grammar-box, vocabulary, picture-story]",listening-comprehension,city-places,A1,verified,pass,599,"Direction-giving practice: listening, signpost fill-ins, and matching responses.",7 En ville
tricolore-1-5th-edition,page-086,speaking,7 En ville,"[lesson, instructions, exercise, dialogue, grammar-box, vocabulary]",multiple-choice,city-places,A1,verified,pass,644,Choosing destinations in town using au/à la/aux prepositions.,7D Où exactement?
tricolore-1-5th-edition,page-087,grammar,7 En ville,"[instructions, exercise, grammar-box, vocabulary, picture-story]",true-false,city-places,A1,verified,pass,468,Prepositions of place: true/false about a street scene and fill-in cartoon prompts.,7 En ville
tricolore-1-5th-edition,page-088,vocabulary,7 En ville,"[lesson, instructions, exercise, vocabulary, grammar-box, picture-story]",fill-in,city-places,A1,verified,pass,687,"Describing your town: vocabulary sorting, listening, and il y a / il n'y a pas de fill-ins.","7E Elle est comment, ta ville?"
tricolore-1-5th-edition,page-089,writing,7 En ville,"[instructions, exercise, speaking-prompt, writing-prompt, vocabulary]",fill-in,city-places,mixed,verified,pass,605,Memory game and fill-in text about town amenities plus personal writing.,7 En ville
tricolore-1-5th-edition,page-090,grammar,7 En ville,"[lesson, instructions, exercise, grammar-box, dialogue, listening-sheet]",fill-in,mixed,A1,verified,pass,532,Fill-in exercises with the verb aller about who goes where.,"7F Allez, on y va"
tricolore-1-5th-edition,page-091,grammar,7 En ville,"[exercise, grammar-box]",fill-in,city-places,A1,verified,pass,485,"Aller conjugation practice: matching, dialogue fill-ins, and weekend outing sentences.",7 En ville
tricolore-1-5th-edition,page-092,reading,7G Une ville touristique,"[reading-text, exercise, listening-sheet, instructions]",reading-comprehension,travel,A2,verified,pass,464,Aquarium leaflet comprehension plus a tourist-office listening exercise.,7G Une ville touristique
tricolore-1-5th-edition,page-093,none,7 En ville,"[vocabulary, wordlist, review]",vocabulary,none,A1,verified,pass,708,"Unit 7 summary: town places, directions, distances, and prepositions.",Sommaire
tricolore-1-5th-edition,page-094,grammar,Rappel 3,"[review, exercise]",vocabulary,mixed,mixed,verified,pass,513,"Rappel 3 review: opposites, wordsearches, weather, gender, and verb conjugation.",Rappel 3 — Unités 6–7
tricolore-1-5th-edition,page-095,grammar,Rappel 3,"[review, exercise, picture-story]",fill-in,mixed,A1,verified,pass,450,"Rabbit-location prepositions, weekend matching, personal questions, and a cat-and-mouse cloze story.",A1 (inferred)
tricolore-1-5th-edition,page-096,grammar,Unite 8,"[chapter-opener, grammar-box, exercise, listening-sheet]",listening-comprehension,time-dates,A1,verified,pass,395,Telling the time: grammar box plus listening and translation exercises.,unité 8 Une journée scolaire
tricolore-1-5th-edition,page-097,speaking,8 Une journée scolaire,"[exercise, picture-story, dialogue]",matching,daily-routine,A1,verified,pass,580,"Match a boy's day-by-day activities to pictures, then retell with new times and places.",8 Une journée scolaire
tricolore-1-5th-edition,page-098,listening,8B Une journée en semaine,"[chapter-opener, exercise, listening-sheet, reading-text]",reading-comprehension,daily-routine,A1,verified,pass,448,Olivier narrates his typical school-day routine from morning to night.,8B Une journée en semaine
tricolore-1-5th-edition,page-099,none,8 Une journée scolaire,"[exercise, grammar-box]",fill-in,daily-routine,mixed,verified,pass,541,"Daily-routine exercises: word ordering, matching times, cloze summary, personal Q&A.",8 Une journée scolaire
tricolore-1-5th-edition,page-100,vocabulary,8C Mon emploi du temps,"[chapter-opener, exercise, vocabulary, listening-sheet]",vocabulary,school,A1,verified,pass,479,Learn school-subject vocabulary and match class times to a school-day schedule.,8C Mon emploi du temps
tricolore-1-5th-edition,page-101,none,8 Une journée scolaire,"[exercise, grammar-box, reading-text]",listening-comprehension,school,mixed,verified,pass,469,"French school timetable: analysis, listening practice, and speaking about lessons.",8 Une journée scolaire
tricolore-1-5th-edition,page-102,none,8D Qu'est-ce que vous faites?,"[chapter-opener, exercise, grammar-box]",fill-in,school,mixed,verified,pass,560,Discuss school sports and subject opinions; practise the verb faire.,8D Qu'est-ce que vous faites?
tricolore-1-5th-edition,page-103,listening,8 Une journée scolaire,"[exercise, listening-sheet, dialogue, writing-prompt]",listening-comprehension,school,A1,verified,pass,523,"Listen to six students' opinions on school subjects, then role-play similar dialogues.",8 Une journée scolaire
tricolore-1-5th-edition,page-104,grammar,8E Ma matière préférée,"[lesson, exercise, listening-sheet, grammar-box]",fill-in,personal-info,A1,verified,pass,584,Practise quel/quelle in personal-preference questions about a new classmate and yourself.,8E Ma matière préférée
tricolore-1-5th-edition,page-105,grammar,8 Une journée scolaire,"[exercise, dialogue, reading-text, grammar-box, writing-prompt]",reading-comprehension,personal-info,A1,verified,pass,481,"Read about a friend's preferences, correct false statements, practise son/sa/ses.",8 Une journée scolaire
tricolore-1-5th-edition,page-106,grammar,8F Notre collège,"[lesson, exercise, dialogue, grammar-box, listening-sheet]",fill-in,school,A1,verified,pass,481,Interview about school life; practise notre/nos and votre/vos possessives.,8F Notre collège
tricolore-1-5th-edition,page-107,grammar,8 Une journée scolaire,"[exercise, grammar-box, reading-text, writing-prompt, dialogue]",reading-comprehension,school,A1,verified,pass,533,"Julien's blog about visiting a French school; correct statements, practise leur/leurs.",8 Une journée scolaire
tricolore-1-5th-edition,page-108,reading,8G Au Sénégal,"[lesson, reading-text, chapter-opener]",reading-comprehension,mixed,A1,verified,pass,419,"Two Senegalese girls describe their country's geography, climate, school, and wildlife.",8G Au Sénégal
tricolore-1-5th-edition,page-109,reading,8 Une journée scolaire,"[exercise, reading-text]",fill-in,mixed,A1,verified,pass,400,Comprehension and cloze exercises about daily routine and facts on Senegal.,8 Une journée scolaire
tricolore-1-5th-edition,page-110,reading,8H Une présentation,"[reading-text, exercise, writing-prompt, picture-story]",writing-task,school,A1,verified,pass,469,"Read about a French school, then prepare your own school presentation.",8H Une présentation
tricolore-1-5th-edition,page-111,none,8 Une journée scolaire,"[vocabulary, wordlist, review]",vocabulary,none,A1,verified,pass,843,"Unit 8 summary: time, daily routine, school subjects, and opinions.",Sommaire
tricolore-1-5th-edition,page-112,reading,Presse-Jeunesse 3,"[dialogue, picture-story, exercise, reading-text]",true-false,mixed,mixed,verified,pass,376,Comic strip about a girl's computing club; translation and true/false comprehension.,Presse-Jeunesse 3
tricolore-1-5th-edition,page-113,reading,8 Une journée scolaire,"[reading-text, exercise, answer-key]",answer-key,none,A1,verified,pass,681,"France facts (flag, Eiffel Tower, euro) plus a 'model student' quiz with its answer key.",8 Une journée scolaire
tricolore-1-5th-edition,page-114,reading,"unité 9 C'est bon, ça!","[chapter-opener, vocabulary, reading-text, exercise]",vocabulary,food,A1,verified,pass,419,"Introduction to French meal courses and food vocabulary, starters to sides.","unité 9 C'est bon, ça!"
tricolore-1-5th-edition,page-115,none,"9 C'est bon, ça!","[vocabulary, exercise, listening-sheet, grammar-box, reading-text, speaking-prompt]",fill-in,food,A1,verified,pass,597,"Match food-course vocabulary, listen for family meals, complete a blog about an ideal meal.","9 C'est bon, ça!"
tricolore-1-5th-edition,page-116,none,9B Qu'est-ce que tu prends?,"[chapter-opener, vocabulary, exercise, listening-sheet, grammar-box]",matching,food,A1,verified,pass,629,Breakfast vocabulary matching; practise du/de la/des with manger and prendre.,9B Qu'est-ce que tu prends?
tricolore-1-5th-edition,page-117,none,"9 C'est bon, ça!","[exercise, grammar-box, review]",multiple-choice,food,A1,verified,pass,641,Multiple-choice quiz on French meal customs; practise prendre and manger substitutions.,"9 C'est bon, ça!"
tricolore-1-5th-edition,page-118,none,9C On mange sainement,"[chapter-opener, vocabulary, exercise, reading-text, grammar-box, listening-sheet]",reading-comprehension,health,mixed,verified,pass,591,Reading on a teen healthy-eating guide with vocabulary and comprehension tasks.,9C On mange sainement
tricolore-1-5th-edition,page-119,none,"9 C'est bon, ça!","[dialogue, picture-story, exercise, grammar-box, speaking-prompt, writing-prompt]",reading-comprehension,health,mixed,verified,pass,548,Comic-strip interview about healthy eating; comprehension questions and a food diary.,"9 C'est bon, ça!"
tricolore-1-5th-edition,page-120,none,9D Un repas en famille,"[chapter-opener, reading-text, exercise, grammar-box, picture-story]",reading-comprehension,food,mixed,verified,pass,644,Forum posts about favourite foods; identify true statements and write about dislikes.,9D Un repas en famille
tricolore-1-5th-edition,page-121,grammar,"9 C'est bon, ça!","[lesson, exercise, grammar-box, dialogue, vocabulary]",fill-in,food,mixed,verified,pass,589,Recipe fill-in exercise and a family dinner dialogue practising food vocabulary and negation.,"9 C'est bon, ça!"
tricolore-1-5th-edition,page-122,reading,9E Des projets,"[lesson, dialogue, reading-text, exercise, grammar-box, picture-story]",true-false,mixed,mixed,verified,pass,555,Birthday-dinner chat and a rainy-day pizza picnic story with true/false and matching tasks.,9E Des projets
tricolore-1-5th-edition,page-123,reading,"9 C'est bon, ça!","[lesson, reading-text, exercise]",short-answer,food,mixed,verified,pass,548,"Contest entries describing healthy meals, answered through short questions and a listening fill-in.","9 C'est bon, ça!"
tricolore-1-5th-edition,page-124,reading,9F Les fêtes dans le monde,"[lesson, reading-text, instructions, exercise, vocabulary]",reading-comprehension,mixed,mixed,verified,pass,639,"Reading about Ramadan, Thanksgiving and Diwali traditions and foods, with comprehension and translation.",9F Les fêtes dans le monde
tricolore-1-5th-edition,page-125,none,"9 C'est bon, ça!","[wordlist, vocabulary]",vocabulary,food,mixed,verified,pass,783,"Vocabulary summary for meals, drinks, breakfast foods, and polite phrases about food.",Sommaire
tricolore-1-5th-edition,page-126,none,Rappel 4,"[review, exercise]",fill-in,mixed,mixed,verified,pass,646,"Rappel 4 review: vowels, word lists, gender endings, verb forms, and possessives.",Rappel 4 — Unités 8–9
tricolore-1-5th-edition,page-127,grammar,Unite 9,"[exercise, picture-story, vocabulary]",matching,mixed,mixed,verified,pass,635,"Word-building, a cat's daily routine, and matching questions with answers on mixed topics.",6 Un repas en morceaux
tricolore-1-5th-edition,page-128,listening,Unite 10A,"[chapter-opener, vocabulary, exercise, reading-text]",listening-comprehension,hobby,mixed,verified,pass,327,Introduces sports vocabulary via a listening-matching activity and a reading on French summer holidays.,unité 10 Amuse-toi bien!
tricolore-1-5th-edition,page-129,grammar,Unite 10A,"[exercise, dialogue, vocabulary]",matching,hobby,mixed,verified,pass,579,"Matching sport pictures to sentences and English translations, plus a faire-conjugation dialogue.",(Running header: 10 Amuse-toi bien!)
tricolore-1-5th-edition,page-130,grammar,Unite 10B,"[vocabulary, exercise, grammar-box]",matching,hobby,mixed,verified,pass,337,Matching musical instruments to photos and completing sentences with jouer de + instrument.,10B Tu aimes la musique?
tricolore-1-5th-edition,page-131,reading,Unite 10B,"[vocabulary, exercise, reading-text]",reading-comprehension,hobby,mixed,verified,pass,441,Reading about young musicians and France's nationwide Fete de la Musique festival.,(Running header: 10 Amuse-toi bien!)
tricolore-1-5th-edition,page-132,grammar,Unite 10C,"[vocabulary, exercise, grammar-box]",matching,hobby,mixed,verified,pass,468,"Matching leisure activities to photos, practising jouer/faire expressions, plus listening interviews.",10C Mes passe-temps
tricolore-1-5th-edition,page-133,writing,10 Amuse-toi bien!,"[chapter-opener, reading-text, exercise, writing-prompt]",writing-task,hobby,mixed,verified,pass,542,Reading a hobbies forum then writing a personal message about leisure activities.,10 Amuse-toi bien!
