collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-2-5th-edition,grammar,Dossier-langue (mettre),2,fill-in,"With clothing, mettre means 'to put on' or 'to wear'. How is it slightly different from regular -re verbs (e.g. vendre) in the present tense? (You can check in Grammaire 12.5.)",tu met___ vous mett___,,,,,A2,shopping,107
tricolore-2-5th-edition,listening,Exercise 3b,3,matching,Regarde ta liste (exercice 3a) et écoute. Décide qui parle (1–8).,Décide qui parle.,,,,,A2,shopping,107
tricolore-2-5th-edition,grammar,Dossier-langue (mettre),3,fill-in,"With clothing, mettre means 'to put on' or 'to wear'. How is it slightly different from regular -re verbs (e.g. vendre) in the present tense? (You can check in Grammaire 12.5.)",il/elle/on met ils/elles mett___,,,,,A2,shopping,107
tricolore-2-5th-edition,listening,Exercise 3b,4,matching,Regarde ta liste (exercice 3a) et écoute. Décide qui parle (1–8).,Décide qui parle.,,,,,A2,shopping,107
tricolore-2-5th-edition,listening,Exercise 3b,5,matching,Regarde ta liste (exercice 3a) et écoute. Décide qui parle (1–8).,Décide qui parle.,,,,,A2,shopping,107
tricolore-2-5th-edition,listening,Exercise 3b,6,matching,Regarde ta liste (exercice 3a) et écoute. Décide qui parle (1–8).,Décide qui parle.,,,,,A2,shopping,107
tricolore-2-5th-edition,listening,Exercise 3b,7,matching,Regarde ta liste (exercice 3a) et écoute. Décide qui parle (1–8).,Décide qui parle.,,,,,A2,shopping,107
tricolore-2-5th-edition,listening,Exercise 3b,8,matching,Regarde ta liste (exercice 3a) et écoute. Décide qui parle (1–8).,Décide qui parle.,,,,,A2,shopping,107
tricolore-2-5th-edition,reading,Exercise 3a,Hassan,short-answer,Lis la discussion et regarde les images. Trouve les bonnes images pour chaque personne et écris une liste de vêtements.,Trouve les bonnes images pour Hassan et écris une liste de vêtements.,,,,,A2,shopping,107
tricolore-2-5th-edition,reading,Exercise 3a,Laura,short-answer,Lis la discussion et regarde les images. Trouve les bonnes images pour chaque personne et écris une liste de vêtements.,Trouve les bonnes images pour Laura et écris une liste de vêtements.,,,,"7 (une chemise noire), 8 (une veste rouge), …",A2,shopping,107
tricolore-2-5th-edition,reading,Exercise 3a,Leila,short-answer,Lis la discussion et regarde les images. Trouve les bonnes images pour chaque personne et écris une liste de vêtements.,Trouve les bonnes images pour Leila et écris une liste de vêtements.,,,,,A2,shopping,107
tricolore-2-5th-edition,reading,Exercise 3a,Noé,short-answer,Lis la discussion et regarde les images. Trouve les bonnes images pour chaque personne et écris une liste de vêtements.,Trouve les bonnes images pour Noé et écris une liste de vêtements.,,,,,A2,shopping,107
tricolore-2-5th-edition,speaking,Exercise 4a,a,speaking-task,"À deux, posez des questions et répondez.",Qu'est-ce que tu mets pour aller à la piscine? quand il fait chaud/froid? quand il pleut? Qu'est-ce que tu as mis pour aller au collège? hier matin/soir? samedi dernier? pour aller à la fête?,,,,(open-ended),A2,shopping,107
tricolore-2-5th-edition,writing,Exercise 4b,b,writing-task,Écris tes réponses.,Écris tes réponses.,,,,(open-ended),A2,shopping,107
tricolore-2-5th-edition,writing,Exercise 3c,c,writing-task,Écris les vêtements de l'exercice 3a.,Écris les vêtements de l'exercice 3a.,,,,une casquette,A2,shopping,107
tricolore-2-5th-edition,writing,Exercise 1b,1,fill-in,Relis les descriptions et regarde Théa. Complète sa description.,Je suis ___. J'ai les cheveux ___ et ___ en ___. Je ne porte pas de ___. J'ai mis ___.,,,,,A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 2a,1,short-answer,Tu comprends ces adjectifs? Non? Devine (ou cherche les mots dans le dictionnaire)!,carré,,,,square-shaped,A2,personal-info,108
tricolore-2-5th-edition,writing,Exercise 2b,1,writing-task,Invente des dessins comme ça pour illustrer ces mots.,"Invente des dessins comme ça pour illustrer ces mots: grand/grande, jeune, fort/forte, long/longue, vieux/vieille.",,,,(open-ended),A2,personal-info,108
tricolore-2-5th-edition,grammar,Dossier-langue,1,short-answer,From pages 104–106 find two adjectives which are …,"From pages 104–106 find two adjectives which are masculine singular, masculine plural, feminine singular, feminine plural.",,,,(open-ended),A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 2a,2,short-answer,Tu comprends ces adjectifs? Non? Devine (ou cherche les mots dans le dictionnaire)!,mince,,,,slim,A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 2a,3,short-answer,Tu comprends ces adjectifs? Non? Devine (ou cherche les mots dans le dictionnaire)!,petit,,,,small,A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 2a,4,short-answer,Tu comprends ces adjectifs? Non? Devine (ou cherche les mots dans le dictionnaire)!,rond,,,,,A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 2a,5,short-answer,Tu comprends ces adjectifs? Non? Devine (ou cherche les mots dans le dictionnaire)!,gros,,,,"big, fat",A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 1a,Arthur,short-answer,Regarde les images et les descriptions. Il y a des erreurs! Écris la bonne description pour chaque personne.,"J'ai les cheveux noirs, courts et raides. J'ai les yeux marron et je porte des lunettes. Je suis assez grand. Je porte un pull vert.",,,,"J'ai les cheveux bruns, …",A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 1a,Gabriel,short-answer,Regarde les images et les descriptions. Il y a des erreurs! Écris la bonne description pour chaque personne.,"Je suis de taille moyenne. J'ai les cheveux courts et frisés, en queue de cheval, et j'ai les yeux verts. Je porte un sweat blanc avec le logo de mon club de VTT. Je ne porte pas de lunettes.",,,,,A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 1a,Rabiah,short-answer,Regarde les images et les descriptions. Il y a des erreurs! Écris la bonne description pour chaque personne.,Je suis très petite. J'ai les cheveux blonds et frisés en queue de cheval. J'ai les yeux bleus. Je porte des lunettes et j'ai mis un tee-shirt jaune.,,,,,A2,personal-info,108
tricolore-2-5th-edition,reading,Exercise 3a,1,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Il est ___ .,grand,petit,de taille moyenne,grand,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,10,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Elle porte des chaussures ___ .,brunes,blanches,rouges,rouges,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,1a,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,Anne-Marie a les cheveux (a) ___,,,,blonds,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,1b,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,et (b) ___,,,,,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,1c,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,et les yeux (c) ___.,,,,,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,1d,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,"Elle va mettre un pantalon (d) ___,",,,,,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,1e,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,un pull (e) ___,,,,,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,1f,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,et un imper (f) ___.,,,,,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,2,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Il a les yeux ___ .,verts,gris,bleus,bleus,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,2g,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,Charlotte porte une robe (g) ___,,,,,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,2h,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,et un chapeau (h) ___.,,,,,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,3,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Il a les cheveux ___ .,courts,frisés,longs,courts,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,3i,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,"David porte un jean, un (i) ___ bleu",,,,,A2,personal-info,109
tricolore-2-5th-edition,listening,Exercise 4,3j,fill-in,On va arriver à la gare. Écoute les trois conversations et complète les descriptions.,et un anorak (j) ___.,,,,,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,4,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Il a un visage ___ .,rond,long,carré,carré,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,5,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Il porte un imper ___ .,brun,blanc,noir,blanc,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,6,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Elle est ___ .,grosse,mince,de taille moyenne,de taille moyenne,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,7,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Elle a les yeux ___ .,marron,gris,verts,gris,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,8,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Elle porte une tenue ___ .,blanche,noire,rouge,noire,A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 3a,9,multiple-choice,Lis le texte et les descriptions. Choisis le bon mot.,Elle a les cheveux ___ .,blonds,noirs,bruns,noirs,A2,personal-info,109
tricolore-2-5th-edition,speaking,Exercise 5a,a,speaking-task,À deux: la personne A décrit quelqu'un des pages 104–106. La personne B devine qui c'est.,À deux: la personne A décrit quelqu'un des pages 104–106. La personne B devine qui c'est.,,,,(open-ended),A2,personal-info,109
tricolore-2-5th-edition,writing,Exercise 3b,b,writing-task,Dessine une affiche pour rechercher un voleur ou une voleuse.,Dessine une affiche pour rechercher un voleur ou une voleuse.,,,,(open-ended),A2,personal-info,109
tricolore-2-5th-edition,writing,Exercise 5b,b,writing-task,Écris la description d'un(e) ami(e) ou d'un membre de ta famille.,Écris la description d'un(e) ami(e) ou d'un membre de ta famille.,,,,(open-ended),A2,personal-info,109
tricolore-2-5th-edition,reading,Exercise 1,1,short-answer,Trouve les réponses dans le sac.,On le met quand on va à la piscine.,,,,un maillot de bain,A2,shopping,110
tricolore-2-5th-edition,grammar,Exercise 2,1,matching,Trouve les paires.,C'est ma casquette.,,,,d,A2,shopping,110
tricolore-2-5th-edition,grammar,Dossier-langue,1,short-answer,"In the definitions in task 1, le, la, l' and les are used without a noun. Can you work out their meaning?","Can you work out the meaning of le, la, l' and les as used in these definitions?",,,,"Le, la and l' mean 'it'; les means 'them'.",A2,shopping,110
tricolore-2-5th-edition,reading,Exercise 1,2,short-answer,Trouve les réponses dans le sac.,Beaucoup de personnes le mettent quand il pleut.,,,,un imperméable,A2,shopping,110
tricolore-2-5th-edition,grammar,Exercise 2,2,matching,Trouve les paires.,Voici mon maillot de bain.,,,,f,A2,shopping,110
tricolore-2-5th-edition,reading,Exercise 1,3,short-answer,Trouve les réponses dans le sac.,"On les achète en paires, mais ce ne sont pas des chaussures.",,,,des chaussettes,A2,shopping,110
tricolore-2-5th-edition,grammar,Exercise 2,3,matching,Trouve les paires.,J'adore les bandes dessinées.,,,,b,A2,shopping,110
tricolore-2-5th-edition,reading,Exercise 1,4,short-answer,Trouve les réponses dans le sac.,On l'achète souvent comme cadeau d'anniversaire pour son père ou son oncle. Ça existe dans toutes les couleurs.,,,,une cravate,A2,shopping,110
tricolore-2-5th-edition,grammar,Exercise 2,4,matching,Trouve les paires.,Tu aimes le coca?,,,,c,A2,shopping,110
tricolore-2-5th-edition,reading,Exercise 1,5,short-answer,Trouve les réponses dans le sac.,C'est une sorte de chapeau. Mon frère la met souvent.,,,,une casquette,A2,shopping,110
tricolore-2-5th-edition,grammar,Exercise 2,5,matching,Trouve les paires.,Je cherche mes baskets.,,,,a,A2,shopping,110
tricolore-2-5th-edition,reading,Exercise 1,6,short-answer,Trouve les réponses dans le sac.,"On les met aux pieds, surtout quand il fait froid, mais ce ne sont pas des chaussettes.",,,,des bottes,A2,shopping,110
tricolore-2-5th-edition,grammar,Exercise 2,6,matching,Trouve les paires.,Je n'aime pas le poisson.,,,,e,A2,shopping,110
tricolore-2-5th-edition,reading,Exercise 1,7,short-answer,Trouve les réponses dans le sac.,On la met avec un jean et quelquefois avec une jupe ou un pantalon.,,,,une ceinture,A2,shopping,110
tricolore-2-5th-edition,reading,Exercise 1,8,short-answer,Trouve les réponses dans le sac.,"On les met quand il y a du soleil, même si on ne porte pas de lunettes normalement.",,,,des lunettes de soleil,A2,shopping,110
tricolore-2-5th-edition,listening,Exercise 3,1,matching,"Ces jeunes partent en vacances, mais avec quelle valise? Écoute les conversations et trouve les paires.","Patrick part demain à Nice, au bord de la mer.",,,,D,A2,travel,111
tricolore-2-5th-edition,speaking,Exercise 4,1,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où est mon jean?,,,,"Le voilà, sous le lit.",A2,personal-info,111
tricolore-2-5th-edition,speaking,Exercise 4,10,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Et où sont mes lunettes de soleil?,,,,,A2,personal-info,111
tricolore-2-5th-edition,listening,Exercise 3,2,matching,"Ces jeunes partent en vacances, mais avec quelle valise? Écoute les conversations et trouve les paires.",Claire part à la montagne.,,,,,A2,travel,111
tricolore-2-5th-edition,speaking,Exercise 4,2,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où est mon tee-shirt?,,,,,A2,personal-info,111
tricolore-2-5th-edition,listening,Exercise 3,3,matching,"Ces jeunes partent en vacances, mais avec quelle valise? Écoute les conversations et trouve les paires.",Roxane va chez sa tante et son oncle aux États-Unis.,,,,,A2,travel,111
tricolore-2-5th-edition,speaking,Exercise 4,3,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où est ma montre?,,,,,A2,personal-info,111
tricolore-2-5th-edition,listening,Exercise 3,4,matching,"Ces jeunes partent en vacances, mais avec quelle valise? Écoute les conversations et trouve les paires.",Thomas part chez son correspondant anglais à Manchester.,,,,,A2,travel,111
tricolore-2-5th-edition,speaking,Exercise 4,4,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où est ma ceinture?,,,,,A2,personal-info,111
tricolore-2-5th-edition,listening,Exercise 3,5,matching,"Ces jeunes partent en vacances, mais avec quelle valise? Écoute les conversations et trouve les paires.",Mathieu va à un stage d'informatique.,,,,,A2,travel,111
tricolore-2-5th-edition,speaking,Exercise 4,5,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où sont mes chaussettes?,,,,,A2,personal-info,111
tricolore-2-5th-edition,speaking,Exercise 4,6,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où est mon sweat?,,,,,A2,personal-info,111
tricolore-2-5th-edition,speaking,Exercise 4,7,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où sont mes baskets?,,,,,A2,personal-info,111
tricolore-2-5th-edition,speaking,Exercise 4,8,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où est ma casquette?,,,,,A2,personal-info,111
tricolore-2-5th-edition,speaking,Exercise 4,9,speaking-task,"Hier soir, Dani est allé à une fête. Ce matin, il ne trouve pas ses affaires. Travaillez à deux. Une personne est Dani. L'autre personne l'aide à trouver ses affaires. Changez de rôle toutes les deux questions.",Où est mon portable?,,,,,A2,personal-info,111
tricolore-2-5th-edition,listening,Exercise 1b,1,matching,Écoute et écris le numéro des parties du corps.,Écoute et écris le numéro des parties du corps.,,,,(open-ended),A2,health,112
tricolore-2-5th-edition,grammar,Exercise 2,1,fill-in,Trouve les mots qui manquent.,On marche avec les ___ et les pieds.,,,,jambes,A2,health,112
tricolore-2-5th-edition,writing,Exercise 4,1,writing-task,"Invente un animal très étrange. Écris la description de ton animal, puis échange la description avec un(e) partenaire. Chaque personne doit dessiner l'animal inventé par l'autre.","Invente un animal très étrange. Écris la description de ton animal, puis échange la description avec un(e) partenaire.",,,,(open-ended),A2,none,112
tricolore-2-5th-edition,grammar,Exercise 2,2,fill-in,Trouve les mots qui manquent.,On mange avec les ___ .,,,,dents,A2,health,112
tricolore-2-5th-edition,reading,Exercise 3 (lap-chien),2a,fill-in,"Dans ce zoo, il y a des animaux vraiment extraordinaires. Lis et complète les descriptions.","Il a la ___ d'un lapin,",,,,tête,A2,none,112
tricolore-2-5th-edition,reading,Exercise 3 (lap-chien),2b,fill-in,"Dans ce zoo, il y a des animaux vraiment extraordinaires. Lis et complète les descriptions.","et les ___ d'un lapin,",,,,oreilles,A2,none,112
tricolore-2-5th-edition,reading,Exercise 3 (lap-chien),2c,fill-in,"Dans ce zoo, il y a des animaux vraiment extraordinaires. Lis et complète les descriptions.","et le corps, la queue et les ___ d'un chien.",,,,pattes,A2,none,112
tricolore-2-5th-edition,grammar,Exercise 2,3,fill-in,Trouve les mots qui manquent.,On parle avec la ___ .,,,,bouche,A2,health,112
tricolore-2-5th-edition,writing,Exercise 3 (pois-souris),3,writing-task,"Dans ce zoo, il y a des animaux vraiment extraordinaires. Lis et complète les descriptions.",Peux-tu décrire une pois-souris?,,,,(open-ended),A2,none,112
tricolore-2-5th-edition,grammar,Exercise 2,4,fill-in,Trouve les mots qui manquent.,On regarde la télé avec ___ .,,,,les yeux,A2,health,112
tricolore-2-5th-edition,writing,Exercise 3 (monstre Tricolore),4,writing-task,"Dans ce zoo, il y a des animaux vraiment extraordinaires. Lis et complète les descriptions.",Et voici la description d'un animal plus étrange que tous les autres. C'est le «monstre Tricolore». Peux-tu le dessiner?,,,,(open-ended),A2,none,112
tricolore-2-5th-edition,grammar,Exercise 2,5,fill-in,Trouve les mots qui manquent.,On écoute de la musique avec ___ .,,,,les oreilles,A2,health,112
tricolore-2-5th-edition,grammar,Exercise 2,6,fill-in,Trouve les mots qui manquent.,On joue du piano avec ___ .,,,,les mains,A2,health,112
tricolore-2-5th-edition,grammar,Exercise 2,7,fill-in,Trouve les mots qui manquent.,La tête est sur ___ .,,,,le cou,A2,health,112
tricolore-2-5th-edition,grammar,Exercise 2,8,fill-in,Trouve les mots qui manquent.,Le cou est sur ___ .,,,,les épaules,A2,health,112
tricolore-2-5th-edition,reading,Exercise a,1,fill-in,Complète les phrases avec les bons mots.,Le cou de la girafe est très ___ .,,,,long,A2,none,113
tricolore-2-5th-edition,reading,Exercise b,1,short-answer,Réponds aux questions en anglais.,Are scientists certain why zebras have stripes?,,,,No - they have several theories but don't know exactly,A2,none,113
tricolore-2-5th-edition,speaking,Exercise c,1,speaking-task,"À tour de rôle, lisez les articles à haute voix. Faites attention à la prononciation.","À tour de rôle, lisez les articles à haute voix. Faites attention à la prononciation.",,,,(open-ended),A2,none,113
tricolore-2-5th-edition,writing,Exercise d,1,writing-task,Écris quelques phrases sur un autre animal un peu différent. Regarde les images pour trouver des idées.,Écris quelques phrases sur un autre animal un peu différent.,,,,(open-ended),A2,none,113
tricolore-2-5th-edition,speaking,Phonétique,1,short-answer,"Find the words that rhyme with these animals and parts of the body, then listen to check.",oiseau,,,,,A2,none,113
tricolore-2-5th-edition,reading,Exercise a,2,fill-in,Complète les phrases avec les bons mots.,Les girafes mangent des ___ .,,,,feuilles,A2,none,113
tricolore-2-5th-edition,reading,Exercise b,2,short-answer,Réponds aux questions en anglais.,What effect do the stripes have on lions' vision?,,,,"The black and white stripes blur lions' vision, an optical effect that helps protect zebras",A2,none,113
tricolore-2-5th-edition,speaking,Phonétique,2,short-answer,"Find the words that rhyme with these animals and parts of the body, then listen to check.",éléphant,,,,,A2,none,113
tricolore-2-5th-edition,reading,Exercise a,3,fill-in,Complète les phrases avec les bons mots.,Une girafe est plus ___ que les autres animaux.,,,,grande,A2,none,113
tricolore-2-5th-edition,reading,Exercise b,3,short-answer,Réponds aux questions en anglais.,What do you know about zebras' eyesight?,,,,"Zebras (like horses) don't see well, but they distinguish contrasts well",A2,none,113
tricolore-2-5th-edition,speaking,Phonétique,3,short-answer,"Find the words that rhyme with these animals and parts of the body, then listen to check.",cou,,,,,A2,none,113
tricolore-2-5th-edition,reading,Exercise a,4,fill-in,Complète les phrases avec les bons mots.,"Quand la girafe marche, son ___ l'aide à rester en équilibre.",,,,cou,A2,none,113
tricolore-2-5th-edition,reading,Exercise b,4,short-answer,Réponds aux questions en anglais.,What makes it possible for a baby zebra to recognise its mother?,,,,The stripes on the neck and shoulders let zebras recognise each other,A2,none,113
tricolore-2-5th-edition,speaking,Phonétique,4,short-answer,"Find the words that rhyme with these animals and parts of the body, then listen to check.",nez,,,,,A2,none,113
tricolore-2-5th-edition,reading,Exercise a,5,fill-in,Complète les phrases avec les bons mots.,"Avec son long cou, il est ___ de voir ses ennemis.",,,,facile,A2,none,113
tricolore-2-5th-edition,speaking,Phonétique,5,short-answer,"Find the words that rhyme with these animals and parts of the body, then listen to check.",pied,,,,,A2,none,113
tricolore-2-5th-edition,speaking,Phonétique,6,short-answer,"Find the words that rhyme with these animals and parts of the body, then listen to check.",bras,,,,,A2,none,113
tricolore-2-5th-edition,grammar,Exercise 2a,1,fill-in,Complète les phrases.,Sébastien ___ au genou.,,,,a mal,A2,health,114
tricolore-2-5th-edition,speaking,Exercise 2b,1,short-answer,Tous les joueurs blessés sont allés chez le médecin. Qu'est-ce qu'ils lui ont dit?,Didier a dit: «J'ai mal ___ .»,,,,J'ai mal au pied.,A2,health,114
tricolore-2-5th-edition,grammar,Exercise 2a,2,fill-in,Complète les phrases.,Léon ___ aux dents.,,,,,A2,health,114
tricolore-2-5th-edition,speaking,Exercise 2b,2,short-answer,Tous les joueurs blessés sont allés chez le médecin. Qu'est-ce qu'ils lui ont dit?,Arthur a dit: «J'ai mal ___ .»,,,,,A2,health,114
tricolore-2-5th-edition,grammar,Exercise 2a,3,fill-in,Complète les phrases.,Clément et l'arbitre ___ au bras.,,,,,A2,health,114
tricolore-2-5th-edition,speaking,Exercise 2b,3,short-answer,Tous les joueurs blessés sont allés chez le médecin. Qu'est-ce qu'ils lui ont dit?,Fabien a dit: «___ .»,,,,,A2,health,114
tricolore-2-5th-edition,grammar,Exercise 2a,4,fill-in,Complète les phrases.,Malik et l'arbitre ___ à la main.,,,,,A2,health,114
tricolore-2-5th-edition,speaking,Exercise 2b,4,short-answer,Tous les joueurs blessés sont allés chez le médecin. Qu'est-ce qu'ils lui ont dit?,Et Mathieu (4)?,,,,,A2,health,114
tricolore-2-5th-edition,grammar,Exercise 2a,5,fill-in,Complète les phrases.,"Maxime dit: «Aïe, j'___ à la jambe.»",,,,,A2,health,114
tricolore-2-5th-edition,speaking,Exercise 2b,5,short-answer,Tous les joueurs blessés sont allés chez le médecin. Qu'est-ce qu'ils lui ont dit?,et Marius (5)?,,,,,A2,health,114
tricolore-2-5th-edition,grammar,Exercise 2a,6,fill-in,Complète les phrases.,"Mêlée, la chienne, ___ à la queue.",,,,,A2,health,114
tricolore-2-5th-edition,speaking,Exercise 2b,6,short-answer,Tous les joueurs blessés sont allés chez le médecin. Qu'est-ce qu'ils lui ont dit?,et l'arbitre (6)?,,,,,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,a,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,Didier (4) a mal au (a)___.,,,,pied,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,b,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,Sébastien (5) a mal au (b)___.,,,,genou,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,c,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,Mathieu (6) a mal à l'(c)___ droit.,,,,,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,d,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,Malik (7) a mal à la (d)___ droite.,,,,main,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,e,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,Arthur (8) a mal à l'(e)___ gauche.,,,,,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,f,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,Clément (9) a mal au (f)___.,,,,bras,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,g,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,Fabien (10) a mal au (g)___ – il a un nez aussi gros que le ballon de rugby!,,,,nez,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,h,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,"Même la mascotte, Mêlée (11), a mal à la (h)___!",,,,queue,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,i,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,"Et l'arbitre (12)? Il a mal à la tête, à la (i)___, aux bras, à la main et au (j)___.",,,,,A2,health,114
tricolore-2-5th-edition,reading,Exercise 1,j,fill-in,Regarde l'image des joueurs blessés après un match 'amical'. Complète la description.,"Et l'arbitre (12)? Il a mal à la tête, à la (i)___, aux bras, à la main et au (j)___.",,,,,A2,health,114
tricolore-2-5th-edition,reading,Exercise 3,1,matching,Choisis la bonne description pour chaque image.,Image 1: a dog gazing hungrily at hams and sausages in a shop window.,,,,d,A2,health,115
tricolore-2-5th-edition,writing,Exercise 4,1,short-answer,Écris les phrases.,"An older, balding man with rosy cheeks, tongue hanging out - what does he say?",,,,J'ai faim!,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,1,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,A - Il a faim.,A2,health,115
tricolore-2-5th-edition,speaking,Exercise 6,1,speaking-task,"À deux, choisissez deux nombres (1–6) et inventez des conversations.","Quel est le problème? (À deux, choisissez deux nombres (1–6) et inventez des conversations.)",,,,(open-ended),A2,health,115
tricolore-2-5th-edition,reading,Exercise 3,2,matching,Choisis la bonne description pour chaque image.,"Image 2: a sheep with a compress on its head, sweating heavily.",,,,f,A2,health,115
tricolore-2-5th-edition,writing,Exercise 4,2,short-answer,Écris les phrases.,"A person with spiky red hair, sweating, looking anxious - what does he say?",,,,,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,2,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,,A2,health,115
tricolore-2-5th-edition,reading,Exercise 3,3,matching,Choisis la bonne description pour chaque image.,Image 3: two flame-red figures dancing energetically.,,,,a,A2,health,115
