collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-1-5th-edition,writing,Stratégies,1,short-answer,"Pick out examples of the three writing strategies (connectives, opinions, useful phrases) in the sentences given.",,,,,A2,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,1,fill-in,J'habite à Tricville. C'est une (1) ___ moyenne au centre de la France.,,,,ville,A1,city-places,089
tricolore-1-5th-edition,writing,Exercise 7a,1,writing-task,Écris quatre phrases sur ton quartier et ta ville.,,,,(open-ended),A1,city-places,089
tricolore-1-5th-edition,writing,Exercise 7b,1,writing-task,"Écris deux paragraphes. Pour t'aider, regarde Au choix, 5 Un message.",,,,(open-ended),A2,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,2,fill-in,Mon quartier est assez (2) ___ du centre-ville.,,,,loin,A1,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,3,fill-in,"Dans mon quartier il y a des (3) ___, une église, un café et un parc.",,,,magasins,A1,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,4,fill-in,Ce n'est pas intéressant (4) ___ les jeunes.,,,,pour,A1,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,5,fill-in,"Au (5) ___, au centre-ville, il y a un grand centre commercial, une piscine.",,,,contraire,A1,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,6,fill-in,...une (6) ___ et un bowling...,,,,bibliothèque,A1,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,7,fill-in,...mais il n'y a (7) ___ de théâtre.,,,,pas,A1,city-places,089
tricolore-1-5th-edition,reading,Exercise 6,8,fill-in,J'aime bien aller en ville (8) ___ j'adore le shopping.,,,,parce que,A1,city-places,089
tricolore-1-5th-edition,speaking,Exercise 5,a,speaking-task,"La première personne dit un endroit en ville, la deuxième répète la phrase et ajoute un deuxième endroit, et ainsi de suite.",,,,(open-ended),A1,city-places,089
tricolore-1-5th-edition,speaking,Exercise 5,b,speaking-task,"Cette fois on fait la même chose, mais on dit ce qu'il n'y a pas en ville.",,,,(open-ended),A1,city-places,089
tricolore-1-5th-edition,vocabulary,Exercise 1,1,fill-in,Vous allez ... (queue of people climbing steps towards a sign reading 'grand concert'),,,,au concert,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2a,1,fill-in,Sébastien ___ ___ .,,,,va au cinéma,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2b,1,short-answer,Écoute encore une fois et note avec qui Sébastien va en ville.,,,,avec son cousin,A1,mixed,090
tricolore-1-5th-edition,vocabulary,Exercise 1,2,fill-in,Je vais ... (person walking towards a kiosk by the water),,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2a,2,fill-in,Luc ___ ___ .,,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2b,2,short-answer,Écoute encore une fois et note avec qui Luc va en ville.,,,,,A1,mixed,090
tricolore-1-5th-edition,vocabulary,Exercise 1,3,fill-in,Tu vas ... (man carrying a wrapped gift box),,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2a,3,fill-in,Anne-Marie ___ ___ .,,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2b,3,short-answer,Écoute encore une fois et note avec qui Anne-Marie va en ville.,,,,,A1,mixed,090
tricolore-1-5th-edition,vocabulary,Exercise 1,4,fill-in,Il va ... (priest walking towards a church),,,,à l'église,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2a,4,fill-in,Vincent ___ ___ .,,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2b,4,short-answer,Écoute encore une fois et note avec qui Vincent va en ville.,,,,,A1,mixed,090
tricolore-1-5th-edition,vocabulary,Exercise 1,5,fill-in,"Nous allons ... (car loaded with luggage, passing a caravan/camping sign)",,,,au camping,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2a,5,fill-in,Stéphanie et Mireille ___ ___ .,,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2b,5,short-answer,Écoute encore une fois et note avec qui Stéphanie va en ville.,,,,,A1,mixed,090
tricolore-1-5th-edition,vocabulary,Exercise 1,6,fill-in,Elles vont ... (two women walking with backpacks and luggage),,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2a,6,fill-in,Christophe et Jean-Pierre ___ ___ .,,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2b,6,short-answer,Écoute encore une fois et note avec qui Christophe va en ville.,,,,,A1,mixed,090
tricolore-1-5th-edition,listening,Exercise 2a,7,fill-in,"Mais le soir, ils ___ tous chez Coralie.",,,,vont,A1,mixed,090
tricolore-1-5th-edition,grammar,3 Allez!,1,matching,Nous …,,,,h,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),1,fill-in,"Demain, je ___ chez ma grand-mère pour l'aider un peu. Tu viens?",,,,vais,A1,city-places,091
tricolore-1-5th-edition,speaking,4 Ah non! (b),1,speaking-task,"À deux, inventez une conversation amusante comme ça.",,,,(open-ended),A1,city-places,091
tricolore-1-5th-edition,writing,5 Le weekend,1,writing-task,Où vas-tu le vendredi et le samedi? Où allez-vous le dimanche? Invente six phrases.,,,,(open-ended),A1,city-places,091
tricolore-1-5th-edition,grammar,3 Allez!,2,matching,Elles …,,,,,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),2,fill-in,"Ah non! Demain, je ___ au cinéma.",,,,vais,A1,city-places,091
tricolore-1-5th-edition,grammar,3 Allez!,3,matching,Vous …,,,,c,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),3,fill-in,"Mercredi, nous ___ à la ferme pour travailler avec mon oncle. Tu viens?",,,,allons,A1,city-places,091
tricolore-1-5th-edition,grammar,3 Allez!,4,matching,Elle …,,,,,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),4,fill-in,"Ah non! Mercredi, je ___ au parc avec des amis.",,,,vais,A1,city-places,091
tricolore-1-5th-edition,grammar,3 Allez!,5,matching,Ils …,,,,,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),5a,fill-in,"Samedi, ma sœur ___ aux magasins; tu ___ avec elle? (first blank)",,,,va,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),5b,fill-in,"Samedi, ma sœur ___ aux magasins; tu ___ avec elle? (second blank)",,,,vas,A1,city-places,091
tricolore-1-5th-edition,grammar,3 Allez!,6,matching,On …,,,,,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),6a,fill-in,"Ah non! Samedi, mon frère ___ au match de football et moi, je ___ au match aussi. (first blank)",,,,va,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),6b,fill-in,"Ah non! Samedi, mon frère ___ au match de football et moi, je ___ au match aussi. (second blank)",,,,vais,A1,city-places,091
tricolore-1-5th-edition,grammar,3 Allez!,7,matching,Je …,,,,d,A1,city-places,091
tricolore-1-5th-edition,grammar,4 Ah non! (a),7,fill-in,"Dimanche, nous ___ tous au Parc Astérix en minibus.",,,,allons,A1,city-places,091
tricolore-1-5th-edition,grammar,3 Allez!,8,matching,Tu …,,,,f,A1,city-places,091
tricolore-1-5th-edition,reading,1 Une fenêtre ouverte sur l'océan (a),1,multiple-choice,What kind of text is this?,a publicity leaflet,a magazine article,a story about fish,a publicity leaflet,A2,travel,092
tricolore-1-5th-edition,reading,1 (b) Vrai ou faux?,1,true-false,L'aquarium est loin de la gare.,,,,Faux,A2,travel,092
tricolore-1-5th-edition,listening,2 À l'office de tourisme (a),1,multiple-choice,Listen first to find out what this is about. Is it …,a recorded announcement about events in La Rochelle?,an interview with the director of tourism?,a conversation between tourists and a member of staff?,,A2,travel,092
tricolore-1-5th-edition,listening,2 (b),1,ordering,Read the list a–h. Listen again and note down the letter in the order you hear them.,,,,,A2,travel,092
tricolore-1-5th-edition,listening,2 (c),1,short-answer,Note down any other details.,,,,(open-ended),A2,travel,092
tricolore-1-5th-edition,reading,1 Une fenêtre ouverte sur l'océan (a),2,short-answer,Where is the aquarium situated?,,,,"In the centre of town, near the SNCF railway station.",A2,travel,092
tricolore-1-5th-edition,reading,1 (b) Vrai ou faux?,2,true-false,Il n'y a pas de parking.,,,,Faux,A2,travel,092
tricolore-1-5th-edition,reading,1 Une fenêtre ouverte sur l'océan (a),3,short-answer,What could you do before or after a visit?,,,,"Go to the Aquarium café, which has a panoramic view.",A2,travel,092
tricolore-1-5th-edition,reading,1 (b) Vrai ou faux?,3,true-false,C'est ouvert en hiver,,,,Vrai,A2,travel,092
tricolore-1-5th-edition,reading,1 (b) Vrai ou faux?,4,true-false,On trouve des requins (sharks) au café.,,,,Faux,A2,travel,092
tricolore-1-5th-edition,grammar,1 Au contraire,1,matching,oui,,,,e,A1,mixed,094
tricolore-1-5th-edition,grammar,2 Les mots en escargot (a),1,short-answer,Trouve six endroits en ville.,,,,"église, gare, hôpital, poste, banque, tour",A1,city-places,094
tricolore-1-5th-edition,grammar,2 Les mots en escargot (b),1,short-answer,"Avec les lettres qui restent, écris le nom d'une saison.",,,,printemps,A1,city-places,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,1,short-answer,"du brouillard, du vent, du soleil, du sport",,,,du sport,A1,mixed,094
tricolore-1-5th-edition,grammar,4 Quel temps fait-il?,1,fill-in,Il y_ d_ s_l__l.,,,,Il y a du soleil. – C,A1,weather,094
tricolore-1-5th-edition,grammar,"5 Masculin, féminin",1,short-answer,"Écris deux listes (masculin/féminin) à partir des mots du serpent: brochure, bureau, camping, chaussette, bateau, chaussure, calculatrice, parking, tableau.",,,,"Masculin: bureau, camping, bateau, parking, tableau. Féminin: brochure, chaussette, chaussure, calculatrice.",A1,none,094
tricolore-1-5th-edition,grammar,6 À la maison,1,fill-in,Il ___ . (neiger),,,,neige,A1,home,094
tricolore-1-5th-edition,grammar,6 À la maison,10,fill-in,Ma grand-mère et ma sœur ___ un film. (regarder),,,,regardent,A1,home,094
tricolore-1-5th-edition,grammar,1 Au contraire,2,matching,chaud,,,,g,A1,mixed,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,2,short-answer,"cent, quatre-vingts, travailler, soixante-dix",,,,travailler,A1,mixed,094
tricolore-1-5th-edition,grammar,4 Quel temps fait-il?,2,fill-in,Il f__t fr__d.,,,,Il fait froid. – A,A1,weather,094
tricolore-1-5th-edition,grammar,6 À la maison,2,fill-in,On ___ à la maison. (rester),,,,reste,A1,home,094
tricolore-1-5th-edition,grammar,1 Au contraire,3,matching,beau,,,,a,A1,mixed,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,3,short-answer,"jouer, février, dessiner, chanter",,,,février,A1,mixed,094
tricolore-1-5th-edition,grammar,4 Quel temps fait-il?,3,fill-in,Il pl__t.,,,,Il pleut. – D,A1,weather,094
tricolore-1-5th-edition,grammar,6 À la maison,3,fill-in,"Moi, je ___ à mes amis. (téléphoner)",,,,téléphone,A1,home,094
tricolore-1-5th-edition,grammar,1 Au contraire,4,matching,petit,,,,f,A1,mixed,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,4,short-answer,"une église, une banque, un magasin, un homme",,,,un homme,A1,mixed,094
tricolore-1-5th-edition,grammar,4 Quel temps fait-il?,4,fill-in,Il y_ d_ br___ll_rd.,,,,Il y a du brouillard. – B,A1,weather,094
tricolore-1-5th-edition,grammar,6 À la maison,4,fill-in,"Toi, tu ___ sur l'ordinateur? (travailler)",,,,travailles,A1,home,094
tricolore-1-5th-edition,grammar,1 Au contraire,5,matching,l'hiver,,,,h,A1,mixed,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,5,short-answer,"première, derrière, deuxième, troisième",,,,derrière,A1,mixed,094
tricolore-1-5th-edition,grammar,4 Quel temps fait-il?,5,fill-in,Il n__g_.,,,,Il neige. – E,A1,weather,094
tricolore-1-5th-edition,grammar,6 À la maison,5,fill-in,Marc ___ de la musique. (écouter),,,,écoute,A1,home,094
tricolore-1-5th-edition,grammar,1 Au contraire,6,matching,noir,,,,d,A1,mixed,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,6,short-answer,"sous, sur, devant, méchant",,,,méchant,A1,mixed,094
tricolore-1-5th-edition,grammar,4 Quel temps fait-il?,6,fill-in,Il f__t ch__d.,,,,Il fait chaud. – F,A1,weather,094
tricolore-1-5th-edition,grammar,6 À la maison,6,fill-in,Sophie ___ . (dessiner),,,,dessine,A1,home,094
tricolore-1-5th-edition,grammar,1 Au contraire,7,matching,devant,,,,c,A1,mixed,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,7,short-answer,"l'été, l'hiver, l'ami, l'automne",,,,l'ami,A1,mixed,094
tricolore-1-5th-edition,grammar,6 À la maison,7,fill-in,Nous ___ un grand repas. (préparer),,,,préparons,A1,home,094
tricolore-1-5th-edition,grammar,1 Au contraire,8,matching,sous,,,,b,A1,mixed,094
tricolore-1-5th-edition,grammar,3 Chasse à l'intrus,8,short-answer,"le printemps, le volley, le golf, le tennis",,,,le printemps,A1,mixed,094
tricolore-1-5th-edition,grammar,6 À la maison,8,fill-in,"Vous ___ le salon, les enfants? (ranger)",,,,rangez,A1,home,094
tricolore-1-5th-edition,grammar,6 À la maison,9,fill-in,"Après le repas, mes parents ___ aux cartes. (jouer)",,,,jouent,A1,home,094
tricolore-1-5th-edition,grammar,7 Où est le lapin?,1,short-answer,Picture 1: rabbit between books on a shelf.,,,,Le lapin est entre les livres.,A1,none,095
tricolore-1-5th-edition,grammar,8 Le weekend,1,matching,"Moi, je …",,,,c,A1,city-places,095
tricolore-1-5th-edition,speaking,9 À toi!,1,short-answer,"Où vas-tu en ville, le samedi?",,,,(open-ended),A1,mixed,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,1,fill-in,C'est samedi. Jojo décide d'aller en (1) ___ .,,,,ville,A1,city-places,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,10,fill-in,Tom continue (10) ___ .,,,,tout droit,A1,city-places,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,11,fill-in,Jojo arrive (11) ___ parc.,,,,au,A1,city-places,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,12,fill-in,Tom (12) ___ dans la rivière.,,,,tombe,A1,city-places,095
tricolore-1-5th-edition,grammar,7 Où est le lapin?,2,short-answer,Picture 2: rabbit on top of a computer monitor.,,,,,A1,none,095
tricolore-1-5th-edition,grammar,8 Le weekend,2,matching,"Et toi, tu …",,,,d,A1,city-places,095
tricolore-1-5th-edition,speaking,9 À toi!,2,short-answer,"Et tes amis, où vont-ils?",,,,(open-ended),A1,mixed,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,2,fill-in,Elle va d'abord (2) ___ magasins.,,,,aux,A1,city-places,095
tricolore-1-5th-edition,grammar,7 Où est le lapin?,3,short-answer,Picture 3: rabbit under a chair.,,,,,A1,none,095
tricolore-1-5th-edition,grammar,8 Le weekend,3,matching,"Daniel, il …",,,,b,A1,city-places,095
tricolore-1-5th-edition,speaking,9 À toi!,3,short-answer,Qu'est-ce que tu préfères: aller au cinéma ou aller au match de football?,,,,(open-ended),A1,mixed,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,3,fill-in,Puis elle va (3) ___ café.,,,,au,A1,city-places,095
tricolore-1-5th-edition,grammar,7 Où est le lapin?,4,short-answer,Picture 4: rabbit in/on a typewriter.,,,,,A1,none,095
tricolore-1-5th-edition,grammar,8 Le weekend,4,matching,"Nicole, elle va …",,,,e,A1,city-places,095
tricolore-1-5th-edition,speaking,9 À toi!,4,short-answer,"Qu'est-ce que tu fais, quand il fait mauvais?",,,,(open-ended),A1,mixed,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,4,fill-in,"Ensuite, elle va chez une amie qui habite (4) ___ église.",,,,à l',A1,city-places,095
tricolore-1-5th-edition,grammar,7 Où est le lapin?,5,short-answer,Picture 5: rabbit in a box.,,,,,A1,none,095
tricolore-1-5th-edition,grammar,8 Le weekend,5,matching,Nous …,,,,h,A1,city-places,095
tricolore-1-5th-edition,speaking,9 À toi!,5,short-answer,Et tes amis?,,,,(open-ended),A1,mixed,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,5,fill-in,Puis elle va (5) ___ gare.,,,,à la,A1,city-places,095
tricolore-1-5th-edition,grammar,7 Où est le lapin?,6,short-answer,Picture 6: rabbit behind/on a television.,,,,,A1,none,095
tricolore-1-5th-edition,grammar,8 Le weekend,6,matching,"Et vous, vous …",,,,g,A1,city-places,095
tricolore-1-5th-edition,speaking,9 À toi!,6,short-answer,Qu'est-ce que tu préfères: jouer sur l'ordinateur ou regarder un film?,,,,(open-ended),A1,mixed,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,6,fill-in,Zut! Tom est (6) ___ gare aussi.,,,,à la,A1,city-places,095
tricolore-1-5th-edition,grammar,8 Le weekend,7,matching,Mes parents …,,,,a,A1,city-places,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,7,fill-in,Tom (7) ___ Jojo.,,,,chasse,A1,city-places,095
tricolore-1-5th-edition,grammar,8 Le weekend,8,matching,Les filles vont à …,,,,f,A1,city-places,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,8,fill-in,Jojo (8) ___ dans la direction du port.,,,,va,A1,city-places,095
tricolore-1-5th-edition,grammar,10 Tom et Jojo en ville,9,fill-in,Puis elle (9) ___ à gauche.,,,,tourne,A1,city-places,095
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,1,short-answer,Écris 1–8. Écoute et note l'heure.,,,,3h00,A1,time-dates,096
tricolore-1-5th-edition,grammar,2 Le weekend,1,fill-in,Lucas et Sophie vont aux magasins …,,,,à midi,A1,mixed,096
tricolore-1-5th-edition,grammar,3 Français/Anglais,1,short-answer,Ça commence à quelle heure?,,,,What time does it start?,A1,time-dates,096
tricolore-1-5th-edition,listening,4 Rendez-vous à quelle heure? (a),1,short-answer,Écoute et note l'heure.,,,,2h30,A1,time-dates,096
tricolore-1-5th-edition,listening,4 Rendez-vous à quelle heure? (b),1,short-answer,Écoute encore une fois et note l'endroit en anglais.,,,,under the large clock tower,A1,time-dates,096
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,2,short-answer,Écris 1–8. Écoute et note l'heure.,,,,,A1,time-dates,096
tricolore-1-5th-edition,grammar,2 Le weekend,2,fill-in,Fabio va à la piscine …,,,,,A1,mixed,096
tricolore-1-5th-edition,grammar,3 Français/Anglais,2,short-answer,C'est à dix heures.,,,,It's at ten o'clock.,A1,time-dates,096
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,3,short-answer,Écris 1–8. Écoute et note l'heure.,,,,,A1,time-dates,096
tricolore-1-5th-edition,grammar,2 Le weekend,3,fill-in,Nicolas et Marc vont au parc …,,,,,A1,mixed,096
tricolore-1-5th-edition,grammar,3 Français/Anglais,3,short-answer,Quelle heure est-il?,,,,What time is it?,A1,time-dates,096
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,4,short-answer,Écris 1–8. Écoute et note l'heure.,,,,,A1,time-dates,096
tricolore-1-5th-edition,grammar,2 Le weekend,4,fill-in,M. Leclerc (le curé) va à l'église …,,,,,A1,mixed,096
tricolore-1-5th-edition,grammar,3 Français/Anglais,4,short-answer,Il est midi.,,,,It's midday/noon.,A1,time-dates,096
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,5,short-answer,Écris 1–8. Écoute et note l'heure.,,,,,A1,time-dates,096
tricolore-1-5th-edition,grammar,2 Le weekend,5,fill-in,Laura et Alex vont au musée …,,,,,A1,mixed,096
tricolore-1-5th-edition,grammar,3 Français/Anglais,5,short-answer,Le magasin est ouvert jusqu'à quelle heure?,,,,What time is the shop open until?,A1,time-dates,096
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,6,short-answer,Écris 1–8. Écoute et note l'heure.,,,,,A1,time-dates,096
tricolore-1-5th-edition,grammar,2 Le weekend,6,fill-in,Mangetout va dans la cuisine …,,,,,A1,mixed,096
tricolore-1-5th-edition,grammar,3 Français/Anglais,6,short-answer,C'est ouvert jusqu'à 19 heures.,,,,It's open until 7pm (19:00).,A1,time-dates,096
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,7,short-answer,Écris 1–8. Écoute et note l'heure.,,,,,A1,time-dates,096
tricolore-1-5th-edition,listening,1 C'est à quelle heure?,8,short-answer,Écris 1–8. Écoute et note l'heure.,,,,,A1,time-dates,096
tricolore-1-5th-edition,reading,5 Quelle journée! (a),1,matching,"À huit heures, Thomas va à la boulangerie.",,,,C,A1,daily-routine,097
tricolore-1-5th-edition,writing,5 Quelle journée! (b),1,writing-task,Raconte la journée avec des changements. C'est une fille qui amuse son frère et ses sœurs. Change les heures et les endroits.,,,,(open-ended),A1,daily-routine,097
tricolore-1-5th-edition,speaking,6 Conversations aux nombres,1,speaking-task,"À deux, jetez un dé ou choisissez des nombres entre 1 et 6. Inventez des conversations.",,,,(open-ended),A1,mixed,097
tricolore-1-5th-edition,reading,5 Quelle journée! (a),2,matching,"À dix heures vingt, il va au marché avec Pierre.",,,,,A1,daily-routine,097
tricolore-1-5th-edition,reading,5 Quelle journée! (a),3,matching,"Puis à onze heures cinq, Thomas va à la piscine avec les trois enfants.",,,,,A1,daily-routine,097
tricolore-1-5th-edition,reading,5 Quelle journée! (a),4,matching,Ils mangent un sandwich au café à midi et demi.,,,,,A1,daily-routine,097
tricolore-1-5th-edition,reading,5 Quelle journée! (a),5,matching,"L'après-midi, ils sont au parc à deux heures moins vingt-cinq. Les enfants jouent dans le parc. Ils aiment bien ça.",,,,,A1,daily-routine,097
tricolore-1-5th-edition,reading,5 Quelle journée! (a),6,matching,"À trois heures et demie, ils vont au cinéma.",,,,,A1,daily-routine,097
tricolore-1-5th-edition,reading,5 Quelle journée! (a),7,matching,"Puis à six heures et quart, ils rentrent à la maison.",,,,,A1,daily-routine,097
tricolore-1-5th-edition,reading,5 Quelle journée! (a),8,matching,"Plus tard, à huit heures moins le quart, un ami de Thomas téléphone.",,,,,A1,daily-routine,097
tricolore-1-5th-edition,grammar,3 Ma journée,1,fill-in,"Le (1) ___ , je prends mon petit déjeuner à sept heures et quart.",,,,matin,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,1,short-answer,"À quelle heure est-ce que tu quittes la maison, le matin?",,,,7h50 (réponse d'exemple),A1,daily-routine,099
tricolore-1-5th-edition,writing,5 Dossier personnel,1,writing-task,"Réponds aux questions du questionnaire en phrases complètes, puis relis «Une journée typique» et modifie les phrases pour faire une description de ta journée.",,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,reading,2c Trouve les paires,1-10,matching,Trouve les paires: a Olivier prend son petit déjeuner / b Olivier arrive au collège / c Il commence ses devoirs / d Il se couche / e Il quitte la maison / f Olivier se lève / g Olivier mange à la cantine / h Il quitte le collège / i C'est la récréation / j Il dîne (match each statement to the correct clock time 1–10).,,,,1f,A1,daily-routine,099
tricolore-1-5th-edition,grammar,3 Ma journée,2,fill-in,"Le matin, je prends mon (2) ___ à sept heures et quart.",,,,petit déjeuner,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,2,short-answer,tu arrives au collège?,,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,grammar,3 Ma journée,3,fill-in,"Au collège, les (3) ___ commencent à neuf heures.",,,,cours,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,3,short-answer,les cours commencent?,,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,grammar,3 Ma journée,4,fill-in,"À midi, je prends le (4) ___ à la cantine.",,,,déjeuner,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,4,short-answer,tu manges à la cantine/tes sandwichs?,,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,grammar,3 Ma journée,5,fill-in,"L'(5) ___ , nous avons cours de deux heures à quatre heures moins le quart.",,,,après-midi,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,5,short-answer,tu quittes le collège?,,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,grammar,3 Ma journée,6,fill-in,"Pour le (6) ___ , je mange du chocolat ou un fruit.",,,,goûter,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,6,short-answer,tu rentres à la maison?,,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,grammar,3 Ma journée,7,fill-in,Puis je commence mes (7) ___ .,,,,devoirs,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,7,short-answer,tu commences tes devoirs?,,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,grammar,3 Ma journée,8,fill-in,"Le (8) ___ , nous dînons à sept heures.",,,,soir,A1,daily-routine,099
tricolore-1-5th-edition,speaking,4 Un questionnaire,8,short-answer,tu manges le soir?,,,,(open-ended),A1,daily-routine,099
tricolore-1-5th-edition,grammar,2a Mets les mots dans le bon ordre,La journée,ordering,"Mets les mots dans le bon ordre: l'après-midi, le matin, la nuit, le soir.",,,,"le matin, l'après-midi, le soir, la nuit",A1,daily-routine,099
tricolore-1-5th-edition,grammar,2a Mets les mots dans le bon ordre,Les repas,ordering,"Mets les mots dans le bon ordre: le déjeuner, le dîner, le goûter, le petit déjeuner.",,,,"le petit déjeuner, le déjeuner, le goûter, le dîner",A1,daily-routine,099
tricolore-1-5th-edition,reading,2b Trouve les mots dans le texte,bâtiments,short-answer,Trouve 2 bâtiments dans le texte «Une journée typique» (page 96).,,,,"la maison, le collège",A1,daily-routine,099
tricolore-1-5th-edition,reading,2b Trouve les mots dans le texte,chose à manger,short-answer,Trouve 1 chose à manger dans le texte «Une journée typique» (page 96).,,,,,A1,daily-routine,099
tricolore-1-5th-edition,reading,2b Trouve les mots dans le texte,nombres,short-answer,Trouve 4 nombres dans le texte «Une journée typique» (page 96).,,,,,A1,daily-routine,099
tricolore-1-5th-edition,reading,2b Trouve les mots dans le texte,verbes,short-answer,Trouve 3 verbes dans le texte «Une journée typique» (page 96).,,,,,A1,daily-routine,099
tricolore-1-5th-edition,listening,1 Les matières (a),1,short-answer,Écris 1–14. Écoute et écris la bonne lettre.,,,,G,A1,school,100
tricolore-1-5th-edition,grammar,2 Une journée au collège,1,matching,J'arrive au collège à huit heures moins dix.,,,,G,A1,school,100
tricolore-1-5th-edition,listening,3 Dans la cour,1,short-answer,Écris 1–8 et écoute les conversations. Note la matière et l'heure.,,,,a anglais; b 8h30,A1,school,100
tricolore-1-5th-edition,grammar,Stratégies (-ie subjects),1,short-answer,Find two school subjects which end in -ie in French.,,,,"géographie, technologie",A1,school,100
tricolore-1-5th-edition,listening,1 Les matières (a),10,short-answer,Écris 1–14. Écoute et écris la bonne lettre.,,,,,A1,school,100
tricolore-1-5th-edition,listening,1 Les matières (a),11,short-answer,Écris 1–14. Écoute et écris la bonne lettre.,,,,,A1,school,100
tricolore-1-5th-edition,listening,1 Les matières (a),12,short-answer,Écris 1–14. Écoute et écris la bonne lettre.,,,,,A1,school,100
tricolore-1-5th-edition,listening,1 Les matières (a),13,short-answer,Écris 1–14. Écoute et écris la bonne lettre.,,,,,A1,school,100
tricolore-1-5th-edition,listening,1 Les matières (a),14,short-answer,Écris 1–14. Écoute et écris la bonne lettre.,,,,,A1,school,100
tricolore-1-5th-edition,listening,1 Les matières (a),2,short-answer,Écris 1–14. Écoute et écris la bonne lettre.,,,,,A1,school,100
tricolore-1-5th-edition,grammar,2 Une journée au collège,2,matching,Les cours commencent à huit heures cinq.,,,,D,A1,school,100
tricolore-1-5th-edition,listening,3 Dans la cour,2,short-answer,Écris 1–8 et écoute les conversations. Note la matière et l'heure.,,,,,A1,school,100
