collection,section,teil,item,item_type,question,option_a,option_b,option_c,correct_answer,topic,source_page
goyal-a1-young-learners,,Übung 46,1,short-answer,Brauchst du den Spitzer?,,,,"Ja, ich brauche ihn.",school,085
goyal-a1-young-learners,,Übung 47,1,short-answer,Wie findest du das neue Auto von Max?,,,,(open-ended),mixed,085
goyal-a1-young-learners,,Übung 48,1,fill-in,Wir gehen heute Abend ___ Kino.,,,,ins,city-places,085
goyal-a1-young-learners,,Übung 46,10,short-answer,Kennst du Martina?,,,,"Ja, ich kenne sie.",personal-info,085
goyal-a1-young-learners,,Übung 46,2,short-answer,Hast du das Deutschbuch?,,,,"Ja, ich habe es.",school,085
goyal-a1-young-learners,,Übung 47,2,short-answer,Wie findest du den neuen Deutschlehrer?,,,,(open-ended),school,085
goyal-a1-young-learners,,Übung 48,2,fill-in,Herr und Frau Meier gehen ___ Restaurant.,,,,ins,restaurant,085
goyal-a1-young-learners,,Übung 46,3,short-answer,Findest du den Film interessant?,,,,"Ja, ich finde ihn interessant.",hobby,085
goyal-a1-young-learners,,Übung 47,3,short-answer,Wie findest du die neue Pizzeria?,,,,(open-ended),restaurant,085
goyal-a1-young-learners,,Übung 48,3,fill-in,Das Wetter ist so schön. Gehen wir ___ Park!,,,,in den,city-places,085
goyal-a1-young-learners,,Übung 46,4,short-answer,Findest du die Tasche schön?,,,,"Ja, ich finde sie schön.",school,085
goyal-a1-young-learners,,Übung 47,4,short-answer,Wie findest du die neue Quizshow?,,,,(open-ended),hobby,085
goyal-a1-young-learners,,Übung 48,4,fill-in,Am Mittwoch gehe ich ___ Sprachschule.,,,,in die,school,085
goyal-a1-young-learners,,Übung 46,5,short-answer,Suchst du den Textmarker?,,,,"Ja, ich suche ihn.",school,085
goyal-a1-young-learners,,Übung 47,5,short-answer,Wie findest du den neuen Schuldirektor?,,,,(open-ended),school,085
goyal-a1-young-learners,,Übung 48,5,fill-in,Peter geht am Sonntag ___ Kirche. Ali geht am Freitag ___ Moschee.,,,,in die / in die,city-places,085
goyal-a1-young-learners,,Übung 46,6,short-answer,Liest du den Roman von Böll?,,,,"Ja, ich lese ihn.",hobby,085
goyal-a1-young-learners,,Übung 47,6,short-answer,Wie findest du die neue Sekretärin?,,,,(open-ended),profession,085
goyal-a1-young-learners,,Übung 48,6,fill-in,Heute Nachmittag geht Florian ___ Schwimmbad.,,,,ins,city-places,085
goyal-a1-young-learners,,Übung 46,7,short-answer,Siehst du die Sportsendung?,,,,"Ja, ich sehe sie.",hobby,085
goyal-a1-young-learners,,Übung 47,7,short-answer,Wie findest du das neue Restaurant?,,,,(open-ended),restaurant,085
goyal-a1-young-learners,,Übung 48,7,fill-in,"Gehen wir ___ Tennisclub? Nein, ich habe keine Lust.",,,,in den,hobby,085
goyal-a1-young-learners,,Übung 46,8,short-answer,Siehst du das Kulturprogramm?,,,,"Ja, ich sehe es.",hobby,085
goyal-a1-young-learners,,Übung 47,8,short-answer,Wie findest du den neuen Freund von Tina?,,,,(open-ended),personal-info,085
goyal-a1-young-learners,,Übung 48,8,fill-in,Gehst du jetzt ___ Schule?,,,,in die,school,085
goyal-a1-young-learners,,Übung 46,9,short-answer,Siehst du heute Tobias?,,,,"Ja, ich sehe ihn heute.",personal-info,085
goyal-a1-young-learners,,Übung 49,1,fill-in,Haben Sie Brot?,,,,"Nein, wir haben kein Brot.",food,086
goyal-a1-young-learners,,Übung 50,1,fill-in,Brauchst du den Spitzer?,,,,"Nein, ich brauche ihn nicht!",school,086
goyal-a1-young-learners,,Übung 51,1,fill-in,Findest du die Sendung interessant?,,,,"Nein, ich finde sie nicht interessant.",hobby,086
goyal-a1-young-learners,,Übung 49,2,fill-in,Haben Sie Schokolade?,,,,"Nein, wir haben keine Schokolade.",food,086
goyal-a1-young-learners,,Übung 50,2,fill-in,Brauchst du das Lineal?,,,,"Nein, ich brauche es nicht!",school,086
goyal-a1-young-learners,,Übung 51,2,fill-in,Findest du das Programm toll?,,,,"Nein, ich finde es nicht toll.",hobby,086
goyal-a1-young-learners,,Übung 49,3,fill-in,Haben Sie Jogurt?,,,,"Nein, wir haben keinen Jogurt.",food,086
goyal-a1-young-learners,,Übung 50,3,fill-in,Brauchst du den Textmarker?,,,,"Nein, ich brauche ihn nicht!",school,086
goyal-a1-young-learners,,Übung 51,3,fill-in,Findest du den Deutschlehrer streng?,,,,"Nein, ich finde ihn nicht streng.",school,086
goyal-a1-young-learners,,Übung 49,4,fill-in,Haben Sie Apfelsaft?,,,,"Nein, wir haben keinen Apfelsaft.",food,086
goyal-a1-young-learners,,Übung 50,4,fill-in,Brauchst du die Mappe?,,,,"Nein, ich brauche sie nicht!",school,086
goyal-a1-young-learners,,Übung 51,4,fill-in,Findest du die Sekretärin nett?,,,,"Nein, ich finde sie nicht nett.",profession,086
goyal-a1-young-learners,,Übung 49,5,fill-in,Haben Sie Milch?,,,,"Nein, wir haben keine Milch.",food,086
goyal-a1-young-learners,,Übung 50,5,fill-in,Brauchst du das Handy?,,,,"Nein, ich brauche es nicht!",communication,086
goyal-a1-young-learners,,Übung 51,5,fill-in,Findest du den Krimi spannend?,,,,"Nein, ich finde ihn nicht spannend.",hobby,086
goyal-a1-young-learners,,Übung 49,6,fill-in,Haben Sie Kuchen?,,,,"Nein, wir haben keinen Kuchen.",food,086
goyal-a1-young-learners,,Übung 50,6,fill-in,Brauchst du die Sportschuhe?,,,,"Nein, ich brauche sie nicht!",hobby,086
goyal-a1-young-learners,,Übung 51,6,fill-in,Findest du das Handy teuer?,,,,"Nein, ich finde es nicht teuer.",communication,086
goyal-a1-young-learners,,Übung 49,7,fill-in,Haben Sie Cola?,,,,"Nein, wir haben keine Cola.",food,086
goyal-a1-young-learners,,Übung 50,7,fill-in,Brauchst du das Matheheft?,,,,"Nein, ich brauche es nicht!",school,086
goyal-a1-young-learners,,Übung 51,7,fill-in,Findest du die Quizshow lustig?,,,,"Nein, ich finde sie nicht lustig.",hobby,086
goyal-a1-young-learners,,Übung 49,8,fill-in,Haben Sie Chips?,,,,"Nein, wir haben keine Chips.",food,086
goyal-a1-young-learners,,Übung 50,8,fill-in,Brauchst du den Kugelschreiber?,,,,"Nein, ich brauche ihn nicht!",school,086
goyal-a1-young-learners,,Übung 51,8,fill-in,Findest du Tina hübsch?,,,,"Nein, ich finde sie nicht hübsch.",personal-info,086
goyal-a1-young-learners,,Übung 52,1,fill-in,Mein Vater steht jeden Tag ___ 6.30 Uhr auf.,,,,um,time-dates,087
goyal-a1-young-learners,,Übung 53,1,short-answer,Bilde die Frage. Antwort: Ich stehe um 7 Uhr auf.,,,,Um wie viel Uhr stehst du auf?,time-dates,087
goyal-a1-young-learners,,Übung 52,2,fill-in,___ Nachmittag lerne ich für die Schule.,,,,Am,time-dates,087
goyal-a1-young-learners,,Übung 53,2,short-answer,Bilde die Frage. Antwort: Ich sehe von 17 bis 19 Uhr fern.,,,,Von wann bis wann siehst du fern?,time-dates,087
goyal-a1-young-learners,,Übung 52,3,fill-in,Die Schule fängt ___ 8 Uhr an.,,,,um,time-dates,087
goyal-a1-young-learners,,Übung 53,3,short-answer,Bilde die Frage. Antwort: Am Montag und am Mittwoch.,,,,,time-dates,087
goyal-a1-young-learners,,Übung 52,4,fill-in,___ Samstag gehe ich nicht in die Schule.,,,,Am,time-dates,087
goyal-a1-young-learners,,Übung 53,4,short-answer,Bilde die Frage. Antwort: Es ist zehn nach vier.,,,,Wie viel Uhr ist es?,time-dates,087
goyal-a1-young-learners,,Übung 52,5,fill-in,___ Abend sehe ich bis 23 Uhr fern.,,,,Am,time-dates,087
goyal-a1-young-learners,,Übung 53,5,short-answer,Bilde die Frage. Antwort: Zwei Stunden.,,,,,time-dates,087
goyal-a1-young-learners,,Übung 52,6,fill-in,___ wie viel Uhr isst du zu Abend?,,,,Um,time-dates,087
goyal-a1-young-learners,,Übung 53,6,short-answer,Bilde die Frage. Antwort: Der Film fängt um 20.15 Uhr an.,,,,Um wie viel Uhr fängt der Film an?,time-dates,087
goyal-a1-young-learners,,Übung 52,7,fill-in,___ Mittwoch gehe ich in die Tanzschule.,,,,Am,time-dates,087
goyal-a1-young-learners,,Übung 53,7,short-answer,Bilde die Frage. Antwort: Nach dem Essen.,,,,,time-dates,087
goyal-a1-young-learners,,Übung 52,8,fill-in,Ich komme ___ 13.45 Uhr von der Schule zurück.,,,,um,time-dates,087
goyal-a1-young-learners,,Übung 53,8,short-answer,"Bilde die Frage. Antwort: Nicht lange, eine Stunde.",,,,,time-dates,087
goyal-a1-young-learners,hoeren,Übung 54 A,1,speaking-task,Möchtest du einen Apfel?,,,,(open-ended),food,088
goyal-a1-young-learners,hoeren,Übung 54 B,1,speaking-task,Brauchst du den Spitzer?,,,,(open-ended),school,088
goyal-a1-young-learners,hoeren,Übung 54 C,1,speaking-task,Wie findest du den Film? Schön?,,,,(open-ended),hobby,088
goyal-a1-young-learners,hoeren,Übung 54 D,1,speaking-task,Um wie viel Uhr stehst du auf? Um 7.10?,,,,(open-ended),daily-routine,088
goyal-a1-young-learners,hoeren,Übung 55,1,speaking-task,Hör zu und wiederhole die Sätze mit der richtigen Intonation.,,,,(open-ended),mixed,088
goyal-a1-young-learners,hoeren,Übung 54 A,2,speaking-task,Möchtest du einen Schokoriegel?,,,,(open-ended),food,088
goyal-a1-young-learners,hoeren,Übung 54 B,2,speaking-task,Brauchst du das Deutschbuch?,,,,(open-ended),school,088
goyal-a1-young-learners,hoeren,Übung 54 C,2,speaking-task,Wie findest du die Quizshow? Blöd?,,,,(open-ended),hobby,088
goyal-a1-young-learners,hoeren,Übung 54 D,2,speaking-task,Um wie viel Uhr frühstückst du? Um 7.30?,,,,(open-ended),daily-routine,088
goyal-a1-young-learners,hoeren,Übung 54 A,3,speaking-task,Möchtest du eine Banane?,,,,(open-ended),food,088
goyal-a1-young-learners,hoeren,Übung 54 B,3,speaking-task,Brauchst du die Schere?,,,,(open-ended),school,088
goyal-a1-young-learners,hoeren,Übung 54 C,3,speaking-task,Wie findest du das Kulturprogramm? Langweilig?,,,,(open-ended),hobby,088
goyal-a1-young-learners,hoeren,Übung 54 D,3,speaking-task,Um wie viel Uhr fährst du zur Schule? Um 7.45?,,,,(open-ended),daily-routine,088
goyal-a1-young-learners,hoeren,Übung 54 A,4,speaking-task,Möchtest du ein Käsebrot?,,,,(open-ended),food,088
goyal-a1-young-learners,hoeren,Übung 54 B,4,speaking-task,Brauchst du den Marker?,,,,(open-ended),school,088
goyal-a1-young-learners,hoeren,Übung 54 C,4,speaking-task,Wie findest du die Sportsendung? Toll?,,,,(open-ended),hobby,088
goyal-a1-young-learners,hoeren,Übung 54 D,4,speaking-task,Um wie viel Uhr fängt der Unterricht an? Um 8.05?,,,,(open-ended),daily-routine,088
goyal-a1-young-learners,hoeren,Übung 54 A,5,speaking-task,Möchtest du ein Stück Kuchen?,,,,(open-ended),food,088
goyal-a1-young-learners,hoeren,Übung 54 B,5,speaking-task,Brauchst du die Mappe?,,,,(open-ended),school,088
goyal-a1-young-learners,hoeren,Übung 54 C,5,speaking-task,Wie findest du den Krimi? Spannend?,,,,(open-ended),hobby,088
goyal-a1-young-learners,hoeren,Übung 54 D,5,speaking-task,Um wie viel Uhr kommst du zurück? Um 13.15?,,,,(open-ended),daily-routine,088
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,1,matching,Ich esse einen … (Schokoriegel),,,,… Schokoriegel.,food,089
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,2,matching,Ich esse ein … (Käsebrot),,,,… Käsebrot.,food,089
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,3,matching,Ich trinke einen … (Saft),,,,… Saft.,food,089
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,4,matching,Ich trinke eine … (Cola),,,,… Cola.,food,089
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,5,matching,Ich esse einen … (Joghurt),,,,… Joghurt.,food,089
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,6,matching,Ich esse ein … (Stück Kuchen),,,,… Stück Kuchen.,food,089
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,7,matching,Ich trinke ein … (Mineralwasser),,,,… Mineralwasser.,food,089
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,8,matching,Ich esse eine … (Birne),,,,… Birne.,food,089
goyal-a1-young-learners,schreiben,B. Sätze bauen,1,writing-task,"Schneide die Kärtchen aus, mische sie und bau damit unterschiedliche Sätze.",,,,(open-ended),hobby,091
goyal-a1-young-learners,schreiben,C. Sätze bauen,1,writing-task,"Schneide die Kärtchen aus, mische sie und bau damit unterschiedliche Sätze.",,,,(open-ended),daily-routine,093
goyal-a1-young-learners,vocabulary,D. Silbenrätsel,1,ordering,Schneide die Kärtchen aus und setze die Silben zu Wörtern zusammen.,,,,,mixed,095
netzwerk-a1-test-booklet,hoeren,Übung 1,1,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,"Danke, sehr gut!",Guten Morgen.,,a,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 2,1,true-false,Der Mann heißt Boris Schmidt.,Richtig,Falsch,,Falsch,personal-info,006
netzwerk-a1-test-booklet,,Übung 3,1,fill-in,○ ___ ist das? ● Das ist Viktoria Kurz.,,,,Wer,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 1,2,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,Ich bin Niklas.,"Auch gut, danke.",,b,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 2,2,true-false,Er kommt aus der Schweiz.,Richtig,Falsch,,Falsch,personal-info,006
netzwerk-a1-test-booklet,,Übung 3,2,fill-in,"○ ___ Sprachen spricht sie? ● Spanisch, Englisch und Deutsch.",,,,Welche,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 1,3,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,Tschüs! Bis bald!,Entschuldigung!,,a,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 2,3,true-false,Er wohnt in Salzburg.,Richtig,Falsch,,Richtig,personal-info,006
netzwerk-a1-test-booklet,,Übung 3,3,fill-in,○ ___ kommt sie? ● Aus Deutschland.,,,,Woher,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 1,4,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,"Guten Morgen, Frau Weber!",Auf Wiedersehen!,,a,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 2,4,true-false,Er spricht Deutsch und Italienisch.,Richtig,Falsch,,Falsch,personal-info,006
netzwerk-a1-test-booklet,,Übung 3,4,fill-in,○ ___ wohnt sie? ● In Frankfurt.,,,,Wo,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 1,5,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,"Danke, sehr gut.","Entschuldigung, wie heißen Sie?",,b,personal-info,006
netzwerk-a1-test-booklet,hoeren,Übung 2,5,true-false,Er lernt Arabisch.,Richtig,Falsch,,Richtig,personal-info,006
netzwerk-a1-test-booklet,,Übung 3,5,fill-in,○ Und er? ___ heißt er? ● Martin Berg.,,,,Wie,personal-info,006
netzwerk-a1-test-booklet,,Übung 4,1,ordering,Schreiben Sie W-Fragen und Aussagesätze: Sie / wie / heißen / ?,,,,Wie heißen Sie?,personal-info,007
netzwerk-a1-test-booklet,,Übung 5,1,fill-in,Das ___ Natalia. (sein),,,,ist,personal-info,007
netzwerk-a1-test-booklet,vocabulary,Übung 6,1,fill-in,Land: Russland → Sprache: ___,,,,Russisch,personal-info,007
netzwerk-a1-test-booklet,,Übung 4,2,ordering,Schreiben Sie W-Fragen und Aussagesätze: aus der Schweiz / ich / komme / .,,,,Ich komme aus der Schweiz.,personal-info,007
netzwerk-a1-test-booklet,,Übung 5,2,fill-in,Sie ___ Englisch und Arabisch. (sprechen),,,,spricht/sprechen,personal-info,007
netzwerk-a1-test-booklet,vocabulary,Übung 6,2,fill-in,Land: ___ → Sprache: Polnisch,,,,Polen,personal-info,007
netzwerk-a1-test-booklet,,Übung 4,3,ordering,Schreiben Sie W-Fragen und Aussagesätze: kommst / du / woher / ?,,,,Woher kommst du?,personal-info,007
netzwerk-a1-test-booklet,,Übung 5,3,fill-in,Wie ___ du? (heißen),,,,heißt,personal-info,007
netzwerk-a1-test-booklet,vocabulary,Übung 6,3,fill-in,Land: Japan → Sprache: ___,,,,Japanisch,personal-info,007
netzwerk-a1-test-booklet,,Übung 4,4,ordering,Schreiben Sie W-Fragen und Aussagesätze: ist / Luca Mendoza / mein Name / .,,,,Mein Name ist Luca Mendoza.,personal-info,007
netzwerk-a1-test-booklet,,Übung 5,4,fill-in,Er ___ in der Schweiz. (wohnen),,,,wohnt,personal-info,007
netzwerk-a1-test-booklet,vocabulary,Übung 6,4,fill-in,Land: Frankreich → Sprache: ___,,,,Französisch,personal-info,007
netzwerk-a1-test-booklet,,Übung 4,5,ordering,Schreiben Sie W-Fragen und Aussagesätze: Sie / welche Sprachen / sprechen / ?,,,,Welche Sprachen sprechen Sie?,personal-info,007
netzwerk-a1-test-booklet,,Übung 5,5,fill-in,Woher ___ Sie? (kommen),,,,kommen,personal-info,007
netzwerk-a1-test-booklet,vocabulary,Übung 6,5,fill-in,Land: ___ → Sprache: Italienisch,,,,Italien,personal-info,007
netzwerk-a1-test-booklet,lesen,Übung 7,1,short-answer,Lesen Sie und notieren Sie die Informationen. Saki Tanaka – Land: ___,,,,Japan,personal-info,008
netzwerk-a1-test-booklet,schreiben,Übung 8,1,writing-task,Ergänzen Sie das Formular (Anmeldung Deutschkurs A1): Name,,,,(open-ended),personal-info,008
netzwerk-a1-test-booklet,lesen,Übung 7,2,short-answer,Lesen Sie und notieren Sie die Informationen. Saki Tanaka – Stadt: ___,,,,Berlin,personal-info,008
netzwerk-a1-test-booklet,schreiben,Übung 8,2,writing-task,Ergänzen Sie das Formular (Anmeldung Deutschkurs A1): Land,,,,(open-ended),personal-info,008
netzwerk-a1-test-booklet,lesen,Übung 7,3,short-answer,Lesen Sie und notieren Sie die Informationen. Foto 2 – Name: ___,,,,Kateb Brahim,personal-info,008
netzwerk-a1-test-booklet,schreiben,Übung 8,3,writing-task,Ergänzen Sie das Formular (Anmeldung Deutschkurs A1): Sprachen,,,,(open-ended),personal-info,008
netzwerk-a1-test-booklet,lesen,Übung 7,4,short-answer,Lesen Sie und notieren Sie die Informationen. Kateb – Stadt: ___,,,,Paris,personal-info,008
netzwerk-a1-test-booklet,schreiben,Übung 8,4,writing-task,Ergänzen Sie das Formular (Anmeldung Deutschkurs A1): Telefonnummer,,,,(open-ended),personal-info,008
netzwerk-a1-test-booklet,lesen,Übung 7,5,short-answer,Lesen Sie und notieren Sie die Informationen. Kateb – Sprachen: ___,,,,"Arabisch, Französisch, Deutsch",personal-info,008
netzwerk-a1-test-booklet,schreiben,Übung 8,5,writing-task,Ergänzen Sie das Formular (Anmeldung Deutschkurs A1): E-Mail-Adresse,,,,(open-ended),personal-info,008
netzwerk-a1-test-booklet,hoeren,Übung 1,1,true-false,Cem und Elias spielen zusammen Fußball.,Richtig,Falsch,,Richtig,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 2,1,multiple-choice,Hören Sie zweimal. Welche Telefonnummer ist richtig? Kreuzen Sie an.,0421 89 75 54,0421 89 74 45,,b,communication,009
netzwerk-a1-test-booklet,vocabulary,Übung 3,1,multiple-choice,Was passt nicht? Streichen Sie durch: lesen – schwimmen – kochen – arbeiten,,,,arbeiten,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 1,2,true-false,Paula hat am Montag frei.,Richtig,Falsch,,Richtig,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 2,2,multiple-choice,Hören Sie zweimal. Welche Telefonnummer ist richtig? Kreuzen Sie an.,0165 886 732 14,0156 887 632 14,,b,communication,009
netzwerk-a1-test-booklet,vocabulary,Übung 3,2,multiple-choice,Was passt nicht? Streichen Sie durch: die Ärztin – die Freundin – die Ingenieurin – die Journalistin,,,,die Freundin,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 1,3,true-false,Lena ist Studentin.,Richtig,Falsch,,Richtig,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 2,3,multiple-choice,Hören Sie zweimal. Welche Telefonnummer ist richtig? Kreuzen Sie an.,030 787 65 42,030 786 75 42,,a,communication,009
netzwerk-a1-test-booklet,vocabulary,Übung 3,3,multiple-choice,Was passt nicht? Streichen Sie durch: der Wohnort – der Club – das Geburtsdatum – die Straße,,,,der Club,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 1,4,true-false,Herr Wenzel ist Journalist.,Richtig,Falsch,,Falsch,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 2,4,multiple-choice,Hören Sie zweimal. Welche Telefonnummer ist richtig? Kreuzen Sie an.,07171 88 34 01,01717 88 34 01,,a,communication,009
netzwerk-a1-test-booklet,vocabulary,Übung 3,4,multiple-choice,Was passt nicht? Streichen Sie durch: der Mittwoch – der Dienstag – der Donnerstag – das Wochenende,,,,das Wochenende,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 1,5,true-false,Anna Schulte ist Ärztin.,Richtig,Falsch,,Falsch,profession,009
netzwerk-a1-test-booklet,hoeren,Übung 2,5,multiple-choice,Hören Sie zweimal. Welche Telefonnummer ist richtig? Kreuzen Sie an.,0221 16 20 137,0221 16 20 173,,a,communication,009
netzwerk-a1-test-booklet,vocabulary,Übung 3,5,multiple-choice,Was passt nicht? Streichen Sie durch: das Krankenhaus – das Theater – das Kino – das Museum,,,,das Krankenhaus,profession,009
netzwerk-a1-test-booklet,,Übung 4,1,ordering,Schreiben Sie Ja-/Nein-Fragen: Studenten / ihr / seid / ?,,,,Seid ihr Studenten?,profession,010
netzwerk-a1-test-booklet,,Übung 5,1,fill-in,___ (sein) du Polizistin?,,,,Bist,profession,010
netzwerk-a1-test-booklet,vocabulary,Übung 6,1,fill-in,Ergänzen Sie Artikel und Pluralform: Foto,,,,das Foto – die Fotos,profession,010
netzwerk-a1-test-booklet,,Übung 4,2,ordering,Schreiben Sie Ja-/Nein-Fragen: singt / gut / Julia / ?,,,,Singt Julia gut?,profession,010
netzwerk-a1-test-booklet,,Übung 5,2,fill-in,Sara ___ (lesen) sehr gern.,,,,liest,profession,010
netzwerk-a1-test-booklet,vocabulary,Übung 6,2,fill-in,Ergänzen Sie Artikel und Pluralform: Buch,,,,das Buch – die Bücher,profession,010
netzwerk-a1-test-booklet,,Übung 4,3,ordering,Schreiben Sie Ja-/Nein-Fragen: wir / am Samstag / ins Museum / gehen / ?,,,,Gehen wir am Samstag ins Museum?,profession,010
netzwerk-a1-test-booklet,,Übung 5,3,fill-in,___ (haben) er am Wochenende frei?,,,,Hat,profession,010
netzwerk-a1-test-booklet,vocabulary,Übung 6,3,fill-in,Ergänzen Sie Artikel und Pluralform: Stunde,,,,die Stunde – die Stunden,profession,010
netzwerk-a1-test-booklet,,Übung 4,4,ordering,Schreiben Sie Ja-/Nein-Fragen: morgen / Sie / arbeiten / ?,,,,Arbeitet sie morgen? / Arbeiten Sie morgen?,profession,010
netzwerk-a1-test-booklet,,Übung 5,4,fill-in,Wo ___ (arbeiten) ihr?,,,,arbeitet,profession,010
netzwerk-a1-test-booklet,vocabulary,Übung 6,4,fill-in,Ergänzen Sie Artikel und Pluralform: Lehrer,,,,der Lehrer – die Lehrer,profession,010
netzwerk-a1-test-booklet,,Übung 4,5,ordering,Schreiben Sie Ja-/Nein-Fragen: am Sonntag / Fußball / spielt / er / ?,,,,Spielt er am Sonntag Fußball?,profession,010
netzwerk-a1-test-booklet,,Übung 5,5,fill-in,Wir ___ (sprechen) gut Französisch.,,,,sprechen,profession,010
netzwerk-a1-test-booklet,vocabulary,Übung 6,5,fill-in,Ergänzen Sie Artikel und Pluralform: Tag,,,,der Tag – die Tage,profession,010
netzwerk-a1-test-booklet,schreiben,Übung 7,1,writing-task,Füllen Sie das Anmeldeformular (Yogakurs) aus: Vorname,,,,(open-ended),personal-info,011
netzwerk-a1-test-booklet,sprechen,Übung 8,1,speaking-task,"Sprechen Sie: Wer sind Sie? (Name, Alter, Land, Wohnort, Sprachen, Beruf, Hobby)",,,,(open-ended),personal-info,011
netzwerk-a1-test-booklet,schreiben,Übung 7,2,writing-task,Füllen Sie das Anmeldeformular (Yogakurs) aus: Nachname,,,,(open-ended),personal-info,011
netzwerk-a1-test-booklet,schreiben,Übung 7,3,writing-task,Füllen Sie das Anmeldeformular (Yogakurs) aus: Geburtsdatum,,,,(open-ended),personal-info,011
netzwerk-a1-test-booklet,schreiben,Übung 7,4,writing-task,"Füllen Sie das Anmeldeformular (Yogakurs) aus: Straße, Hausnummer",,,,(open-ended),personal-info,011
netzwerk-a1-test-booklet,schreiben,Übung 7,5,writing-task,"Füllen Sie das Anmeldeformular (Yogakurs) aus: Postleitzahl, Wohnort",,,,(open-ended),personal-info,011
netzwerk-a1-test-booklet,hoeren,Übung 1,1,short-answer,Hören Sie und notieren Sie: Was: ins ___ gehen,,,,Kino,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 2,1,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,Das ist keine Kirche.,Gehen Sie geradeaus und dann rechts.,,b,city-places,012
netzwerk-a1-test-booklet,lesen,Übung 3,1,fill-in,"Ich bin im Sommer gern am ___, da fahren viele Schiffe.",,,,Hafen,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 1,2,short-answer,Hören Sie und notieren Sie: Wann: am ___,,,,Freitag,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 2,2,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,Am Sonntag.,Ich habe kein Ticket.,,a,city-places,012
netzwerk-a1-test-booklet,lesen,Übung 3,2,fill-in,Ich ___ die Elbphilharmonie sehr gern.,,,,fotografiere,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 1,3,short-answer,Hören Sie und notieren Sie: Wo: im ___,,,,Park/Sommerkino,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 2,3,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,Das ist ein Fluss.,"Ja, das ist ein Fluss.",,a,city-places,012
netzwerk-a1-test-booklet,lesen,Übung 3,3,fill-in,Im September und ___ ist das Filmfest.,,,,Oktober,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 1,4,short-answer,Hören Sie und notieren Sie: Wie: U-Bahn und dann ___,,,,zu Fuß,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 2,4,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,"Ja, das ist ein Festival.","Nein, das sind keine Konzertkarten.",,b,city-places,012
netzwerk-a1-test-booklet,lesen,Übung 3,4,fill-in,Da gibt es über 100 ___.,,,,Filme,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 1,5,short-answer,Hören Sie und notieren Sie: Telefonnummer: ___,,,,4879983,city-places,012
netzwerk-a1-test-booklet,hoeren,Übung 2,5,multiple-choice,Hören Sie. Welche Antwort passt? Kreuzen Sie an.,"Ja, sehr gern.","Ja, das ist ein See.",,a,city-places,012
netzwerk-a1-test-booklet,lesen,Übung 3,5,fill-in,Das ist einfach super und sehr ___.,,,,interessant,city-places,012
netzwerk-a1-test-booklet,vocabulary,Übung 4,1,fill-in,Ergänzen Sie (Lösungswort-Rätsel): 250 km/h. Der Zug fährt sehr …,,,,schnell,city-places,013
netzwerk-a1-test-booklet,,Übung 5,1,fill-in,○ Was ist das? ● Das ist ___ Kirche.,,,,eine,city-places,013
