collection,word,article,plural,word_class,example,topic,source_page
goethe-a1-sd1-vocabulary-list,liegen,,,verb,Um neun Uhr liegt Judith noch im Bett.,daily-routine,019
goethe-a1-sd1-vocabulary-list,links,,,adverb,Gehen Sie die nächste Straße links.,city-places,019
goethe-a1-sd1-vocabulary-list,lustig,,,adjective,Frau Mertens ist lustig. Sie lacht immer.,personal-info,019
goethe-a1-sd1-vocabulary-list,machen,,,verb,Was machst du heute Abend?,daily-routine,019
goethe-a1-sd1-vocabulary-list,sich kümmern,,,verb,Jede Mutter kümmert sich um ihre kleinen Kinder.,family,019
goethe-a1-sd1-vocabulary-list,das Meer,das,,noun,Wir machen Urlaub am Meer.,vacation,020
goethe-a1-sd1-vocabulary-list,das Mädchen,das,–,noun,Familie Kurz bekommt ein Baby. – Junge oder Mädchen?,family,020
goethe-a1-sd1-vocabulary-list,der Mann,der,"-ä, er",noun,Mein Mann arbeitet bei der Polizei.,family,020
goethe-a1-sd1-vocabulary-list,der Mensch,der,-en,noun,Die Menschen sind hier anders als bei uns.,none,020
goethe-a1-sd1-vocabulary-list,der Moment,der,,noun,Moment mal bitte!,communication,020
goethe-a1-sd1-vocabulary-list,der Mund,der,,noun,Öffnen Sie den Mund.,health,020
goethe-a1-sd1-vocabulary-list,der Name,der,-n,noun,Mein Name ist Thomas Schmidt.,personal-info,020
goethe-a1-sd1-vocabulary-list,die Maschine,die,-n,noun,Die Waschmaschine ist günstig.,home,020
goethe-a1-sd1-vocabulary-list,die Miete,die,,noun,Die Miete für diese Wohnung ist 600 Euro.,home,020
goethe-a1-sd1-vocabulary-list,die Milch,die,,noun,Die Milch steht im Kühlschrank.,food,020
goethe-a1-sd1-vocabulary-list,die Mitte,die,,noun,Der Lehrer steht in der Mitte des Klassenzimmers.,school,020
goethe-a1-sd1-vocabulary-list,die Mutter,die,-ü,noun,Frau Berghäuser ist die Mutter von Michaela.,family,020
goethe-a1-sd1-vocabulary-list,die Möbel (pl.),die,pl.,noun,Sind die Möbel neu?,home,020
goethe-a1-sd1-vocabulary-list,man,,,other,Hier darf man nicht rauchen.,none,020
goethe-a1-sd1-vocabulary-list,mehr,,,adverb,Dieses Auto kostet 1.000 Euro mehr als das andere.,none,020
goethe-a1-sd1-vocabulary-list,mein,,,other,Mein Vater ist Arzt.,family,020
goethe-a1-sd1-vocabulary-list,meist-,,,adjective,Die meisten Norddeutschen sind sehr groß.,none,020
goethe-a1-sd1-vocabulary-list,mieten,,,verb,Ich möchte ein Auto mieten.,travel,020
goethe-a1-sd1-vocabulary-list,mit,,,preposition,Trinken Sie den Kaffee mit Milch?,none,020
goethe-a1-sd1-vocabulary-list,mitbringen,,,verb,Ich gehe einkaufen. Soll ich dir was mitbringen?,shopping,020
goethe-a1-sd1-vocabulary-list,mitkommen,,,verb,Ich gehe ins Kino. Kommst du mit?,hobby,020
goethe-a1-sd1-vocabulary-list,mitmachen,,,verb,Warum macht ihr nicht mit?,none,020
goethe-a1-sd1-vocabulary-list,mitnehmen,,,verb,Nehmen wir meine Schwester ins Kino mit?,hobby,020
goethe-a1-sd1-vocabulary-list,morgen,,,adverb,Morgen beginnt die Schule um 10 Uhr.,time-dates,020
goethe-a1-sd1-vocabulary-list,männlich,,,adjective,Kreuzen Sie bitte an: „weiblich“ oder „männlich“.,personal-info,020
goethe-a1-sd1-vocabulary-list,möchten,,,verb,Was möchten Sie trinken?,restaurant,020
goethe-a1-sd1-vocabulary-list,mögen,,,verb,Magst du Kaffee oder Tee?,food,020
goethe-a1-sd1-vocabulary-list,möglich,,,adjective,Mit dieser Fahrkarte ist die Fahrt ab 9 Uhr möglich.,travel,020
goethe-a1-sd1-vocabulary-list,müde,,,adjective,Ich bin müde. Ich gehe schlafen.,daily-routine,020
goethe-a1-sd1-vocabulary-list,müssen,,,verb,Ich muss jeden Tag von 8 Uhr bis 18 Uhr arbeiten.,profession,020
goethe-a1-sd1-vocabulary-list,nach,,,preposition,Ich gehe jetzt nach Hause.,none,020
goethe-a1-sd1-vocabulary-list,nehmen,,,verb,Heute gibt es Hähnchen. Das nehme ich.,restaurant,020
goethe-a1-sd1-vocabulary-list,nein,,,other,"Fährst du auch nach München? – Nein, ich habe keine Zeit.",none,020
goethe-a1-sd1-vocabulary-list,neu,,,adjective,Ich bin der neue Kollege.,none,020
goethe-a1-sd1-vocabulary-list,nicht,,,other,Das stimmt nicht.,none,020
goethe-a1-sd1-vocabulary-list,nichts,,,other,Das macht nichts.,none,020
goethe-a1-sd1-vocabulary-list,nie,,,adverb,Er kommt nie pünktlich.,none,020
goethe-a1-sd1-vocabulary-list,nächst-,,,adjective,Sehen wir uns nächste Woche?,time-dates,020
goethe-a1-sd1-vocabulary-list,geöffnet,,,adjective,Der Laden ist samstags bis 16.00 Uhr geöffnet.,shopping,021
goethe-a1-sd1-vocabulary-list,noch,,,adverb,Vielleicht kommt er noch. Wir warten noch fünf Minuten. Ich habe noch 20 Euro.,none,021
goethe-a1-sd1-vocabulary-list,normal,,,adjective,75 kg. Sein Gewicht ist normal.,health,021
goethe-a1-sd1-vocabulary-list,Nummer,die,-n,noun,Sie haben Zimmer Nummer zwölf. Welche Hausnummer haben Sie? Können Sie mir Ihre Nummer geben?,personal-info,021
goethe-a1-sd1-vocabulary-list,nur,,,adverb,Ich möchte nur ein Glas Wasser.,restaurant,021
goethe-a1-sd1-vocabulary-list,oben,,,adverb,Ich wohne oben.,home,021
goethe-a1-sd1-vocabulary-list,Obst,das,,noun,Im Sommer ist das Obst billig.,food,021
goethe-a1-sd1-vocabulary-list,oder,,,other,Wann können Sie kommen – heute oder morgen?,none,021
goethe-a1-sd1-vocabulary-list,oft,,,adverb,Petra treffe ich oft.,none,021
goethe-a1-sd1-vocabulary-list,ohne,,,preposition,Ohne Geld kann er nichts kaufen.,shopping,021
goethe-a1-sd1-vocabulary-list,Oma,die,-s,noun,Meine Oma ist schon tot.,family,021
goethe-a1-sd1-vocabulary-list,Opa,der,-s,noun,Mein Opa heißt Hans.,family,021
goethe-a1-sd1-vocabulary-list,Ordnung,die,,noun,Das ist in Ordnung.,none,021
goethe-a1-sd1-vocabulary-list,Ort,der,-e,noun,Der Ort liegt am Meer.,city-places,021
goethe-a1-sd1-vocabulary-list,Papier,das,,noun,Hier sind Papier und Bleistift.,school,021
goethe-a1-sd1-vocabulary-list,Papiere (pl.),die,,noun,Haben Sie Ihre Papiere dabei?,personal-info,021
goethe-a1-sd1-vocabulary-list,Partner,der,-/,noun,,personal-info,021
goethe-a1-sd1-vocabulary-list,Partnerin,die,-nen,noun,Sie ist meine Partnerin.,personal-info,021
goethe-a1-sd1-vocabulary-list,Party,die,,noun,Heute Abend machen wir eine Party.,hobby,021
goethe-a1-sd1-vocabulary-list,Pass,der,"-ä, e",noun,Im Hotel brauchst du deinen Pass.,travel,021
goethe-a1-sd1-vocabulary-list,Pause,die,-n,noun,Von 12.00 bis 12.30 Uhr haben wir Mittagspause.,daily-routine,021
goethe-a1-sd1-vocabulary-list,Plan,der,"-ä, e",noun,Ich kaufe mir einen Stadtplan.,travel,021
goethe-a1-sd1-vocabulary-list,Platz,der,"-ä, e",noun,"Tut mir leid, der Platz ist besetzt. Bitte nehmen Sie Platz! Ich wohne Messeplatz 5.",city-places,021
goethe-a1-sd1-vocabulary-list,Polizei,die,,noun,Holen Sie die Polizei!,city-places,021
goethe-a1-sd1-vocabulary-list,Pommes frites (pl.),die,,noun,Die Kinder essen Hähnchen mit Pommes frites.,food,021
goethe-a1-sd1-vocabulary-list,Post,die,,noun,"Wo ist die Post, bitte? Ist Post da?",city-places,021
goethe-a1-sd1-vocabulary-list,Postleitzahl,die,,noun,Wie ist Ihre Postleitzahl?,personal-info,021
goethe-a1-sd1-vocabulary-list,Praktikum,das,,noun,Ich mache ein Praktikum bei Siemens.,profession,021
goethe-a1-sd1-vocabulary-list,Praxis,die,,noun,Die Praxis ist ab acht Uhr geöffnet.,health,021
goethe-a1-sd1-vocabulary-list,Preis,der,-e,noun,Die Preise sind hoch.,shopping,021
goethe-a1-sd1-vocabulary-list,Problem,das,-e,noun,Mein Problem ist die Sprache.,none,021
goethe-a1-sd1-vocabulary-list,Prospekt,der,-e,noun,Bitte schicken Sie mir einen Prospekt von Ihrem Hotel.,travel,021
goethe-a1-sd1-vocabulary-list,Prüfung,die,,noun,Die Prüfung ist am Montag um 8.00 Uhr.,school,021
goethe-a1-sd1-vocabulary-list,pünktlich,,,adjective,Der Bus fährt pünktlich um acht Uhr. Herr Müller ist immer pünktlich.,time-dates,021
goethe-a1-sd1-vocabulary-list,öffnen,,,verb,Ich öffne die Tür.,none,021
goethe-a1-sd1-vocabulary-list,Öl,das,,noun,Den Salat machen wir ohne Öl.,food,021
goethe-a1-sd1-vocabulary-list,geschlossen,,,adjective,Die Bank hat am Samstag geschlossen.,city-places,022
goethe-a1-sd1-vocabulary-list,Rad fahren,,,phrase,Das Kind kann schon Rad fahren.,hobby,022
goethe-a1-sd1-vocabulary-list,rauchen,,,verb,Ich rauche nicht.,health,022
goethe-a1-sd1-vocabulary-list,Raum,der,"-ä, e",noun,Der Unterricht ist in Raum 332.,school,022
goethe-a1-sd1-vocabulary-list,Rechnung,die,-en,noun,"Die Rechnung, bitte.",restaurant,022
goethe-a1-sd1-vocabulary-list,rechts,,,adverb,Die Schillerstraße ist hier rechts.,city-places,022
goethe-a1-sd1-vocabulary-list,Regen,der,,noun,Bei diesem Regen gehe ich nicht raus.,weather,022
goethe-a1-sd1-vocabulary-list,regnen,,,verb,Heute regnet es.,weather,022
goethe-a1-sd1-vocabulary-list,Reis,der,,noun,Ich esse gern Reis.,food,022
goethe-a1-sd1-vocabulary-list,Reise,die,,noun,Wir machen eine Reise nach Österreich.,travel,022
goethe-a1-sd1-vocabulary-list,Reisebüro,das,-s,noun,Mein Mann arbeitet im Reisebüro.,travel,022
goethe-a1-sd1-vocabulary-list,Reiseführer,der,,noun,Ich kaufe mir einen Reiseführer von Berlin. Unser Reiseführer heißt Peter.,travel,022
goethe-a1-sd1-vocabulary-list,reisen,,,verb,Ich reise gern.,travel,022
goethe-a1-sd1-vocabulary-list,Reparatur,die,,noun,Die Reparatur ist sehr teuer.,none,022
goethe-a1-sd1-vocabulary-list,reparieren,,,verb,Er hat das Fahrrad repariert.,none,022
goethe-a1-sd1-vocabulary-list,Restaurant,das,-s,noun,Wir essen heute in einem Restaurant.,restaurant,022
goethe-a1-sd1-vocabulary-list,Rezeption,die,,noun,Fragen Sie bitte im Hotel an der Rezeption.,travel,022
goethe-a1-sd1-vocabulary-list,richtig,,,adjective,Habe ich das richtig verstanden? Das ist richtig.,none,022
goethe-a1-sd1-vocabulary-list,riechen,,,verb,Dieser Wein riecht gut.,food,022
goethe-a1-sd1-vocabulary-list,ruhig,,,adjective,Ich möchte ein ruhiges Zimmer.,travel,022
goethe-a1-sd1-vocabulary-list,S-Bahn,die,,noun,Ich nehme lieber die S-Bahn.,travel,022
goethe-a1-sd1-vocabulary-list,Saft,der,,noun,Möchtest du einen Apfelsaft?,food,022
goethe-a1-sd1-vocabulary-list,sagen,,,verb,"Sag mal, wie geht es dir denn?",communication,022
goethe-a1-sd1-vocabulary-list,Salat,der,,noun,Wie schmeckt dir der Salat?,food,022
goethe-a1-sd1-vocabulary-list,Salz,das,,noun,"Herr Ober, kann ich bitte Salz haben?",restaurant,022
goethe-a1-sd1-vocabulary-list,Satz,,"-ä, e",noun,Dieser Satz ist sehr einfach.,school,022
goethe-a1-sd1-vocabulary-list,Schalter,der,,noun,Gehen Sie bitte zum Schalter drei!,city-places,022
goethe-a1-sd1-vocabulary-list,scheinen,,,verb,Die Sonne scheint.,weather,022
goethe-a1-sd1-vocabulary-list,schicken,,,verb,Bitte schicken Sie mir eine E-Mail.,communication,022
goethe-a1-sd1-vocabulary-list,Schild,das,-er,noun,Haben Sie nicht das Schild gesehen?,city-places,022
goethe-a1-sd1-vocabulary-list,Schinken,der,–,noun,Ich möchte gern ein Schinkenbrot.,food,022
goethe-a1-sd1-vocabulary-list,schlafen,,,verb,Ich schlafe meistens acht Stunden.,daily-routine,022
goethe-a1-sd1-vocabulary-list,schlecht,,,adjective,Mir ist schlecht! Sie sehen schlecht aus. Wir haben schlechtes Wetter.,health,022
goethe-a1-sd1-vocabulary-list,schließen,,,verb,"Bitte, schließen Sie die Tür.",none,022
goethe-a1-sd1-vocabulary-list,Schluss,der,,noun,Ich muss jetzt Schluss machen. Zum Schluss gibt er uns allen die Hand.,none,022
goethe-a1-sd1-vocabulary-list,Schlüssel,der,–,noun,Ich gebe Ihnen noch den Zimmerschlüssel.,travel,022
goethe-a1-sd1-vocabulary-list,schmecken,,,verb,Schmeckt das gut?,food,022
goethe-a1-sd1-vocabulary-list,schnell,,,adjective,Er fährt schnell.,none,022
goethe-a1-sd1-vocabulary-list,schon,,,adverb,Ist das Essen schon fertig?,none,022
goethe-a1-sd1-vocabulary-list,Schrank,der,"-ä, e",noun,Die Gläser stehen im Schrank.,home,022
goethe-a1-sd1-vocabulary-list,schreiben,,,verb,Er schreibt jeden Tag fünfzig E-Mails.,communication,022
goethe-a1-sd1-vocabulary-list,schön,,,adjective,Schönen Urlaub! Das ist sehr schön.,vacation,022
goethe-a1-sd1-vocabulary-list,an sein,,,phrase,Das Licht ist noch an.,home,023
goethe-a1-sd1-vocabulary-list,auf sein,,,phrase,Das Fenster ist noch auf.,home,023
goethe-a1-sd1-vocabulary-list,Schuh,der,-e,noun,Zieh die Schuhe aus!,shopping,023
goethe-a1-sd1-vocabulary-list,Schule,die,,noun,Meine Tochter geht schon in die Schule. Die Schule ist gleich hier um die Ecke.,school,023
goethe-a1-sd1-vocabulary-list,schwer,,,adjective,Ist Ihr Gepäck sehr schwer? Das ist eine schwere Arbeit.,none,023
goethe-a1-sd1-vocabulary-list,Schwester,die,-n,noun,Meine Schwester kommt am Dienstag.,family,023
goethe-a1-sd1-vocabulary-list,Schwimmbad,das,,noun,Kommst du mit ins Schwimmbad?,city-places,023
goethe-a1-sd1-vocabulary-list,schwimmen,,,verb,Ich schwimme jeden Tag einen Kilometer.,hobby,023
goethe-a1-sd1-vocabulary-list,Schüler,der,–,noun,In meinem Kurs sind acht Schülerinnen und fünf Schüler.,school,023
goethe-a1-sd1-vocabulary-list,See,der,,noun,"Komm, wir fahren zum Starnberger See.",vacation,023
goethe-a1-sd1-vocabulary-list,sehen,,,verb,Ich kann dich nicht sehen. Ich habe diesen Jungen schon einmal gesehen.,none,023
goethe-a1-sd1-vocabulary-list,Sehenswürdigkeit,die,-en,noun,Welche Sehenswürdigkeiten gibt es in Frankfurt?,travel,023
goethe-a1-sd1-vocabulary-list,sehr,,,adverb,Danke sehr! Das ist sehr schwer.,none,023
goethe-a1-sd1-vocabulary-list,sein,,,verb,Herr Müller ist in seinem Zimmer. Mir ist kalt. Ich bin dreiundzwanzig.,none,023
goethe-a1-sd1-vocabulary-list,seit,,,preposition,Ich wohne seit drei Jahren in Köln.,time-dates,023
goethe-a1-sd1-vocabulary-list,selbstständig,,,adjective,Er ist selbstständig.,profession,023
goethe-a1-sd1-vocabulary-list,sich,,,other,Sie müssen sich erst anmelden.,none,023
goethe-a1-sd1-vocabulary-list,sie,,,other,Wie heißt sie?,none,023
goethe-a1-sd1-vocabulary-list,sitzen,,,verb,Wo sitzen Sie?,none,023
goethe-a1-sd1-vocabulary-list,so,,,adverb,"Sie müssen das so machen! Fahren Sie bitte nicht so schnell! Meine Frau ist so groß wie ich. So, das war's/wär's!",none,023
goethe-a1-sd1-vocabulary-list,Sofa,das,,noun,Das Sofa ist neu.,home,023
goethe-a1-sd1-vocabulary-list,sofort,,,adverb,Bitte antworten Sie sofort.,none,023
goethe-a1-sd1-vocabulary-list,Sohn,der,"-ö, e",noun,"Das ist Hans, mein Sohn.",family,023
goethe-a1-sd1-vocabulary-list,sollen,,,verb,Soll ich kommen? Was soll ich mitbringen?,none,023
goethe-a1-sd1-vocabulary-list,Sonne,die,,noun,Die Sonne scheint.,weather,023
goethe-a1-sd1-vocabulary-list,Speisekarte,die,,noun,"Bringen Sie mir die Speisekarte, bitte.",restaurant,023
goethe-a1-sd1-vocabulary-list,spielen,,,verb,Die Kinder spielen draußen. Spielen Sie Karten?,hobby,023
goethe-a1-sd1-vocabulary-list,Sport,der,,noun,Ich mache viel Sport.,hobby,023
goethe-a1-sd1-vocabulary-list,Sprache,die,-n,noun,Welche Sprachen sprichst du?,communication,023
goethe-a1-sd1-vocabulary-list,sprechen,,,verb,Kann ich (mit) Herrn Klein sprechen?,communication,023
goethe-a1-sd1-vocabulary-list,spät,,,adjective,"Es ist schon spät, ich muss gehen.",time-dates,023
goethe-a1-sd1-vocabulary-list,später,,,adverb,Das können wir später machen.,time-dates,023
goethe-a1-sd1-vocabulary-list,Stadt,die,"-ä, e",noun,Heidelberg ist eine alte Stadt.,city-places,023
goethe-a1-sd1-vocabulary-list,stehen,,,verb,"Ich glaube es nicht, aber es steht in der Zeitung. Der Bus steht schon an der Haltestelle.",none,023
goethe-a1-sd1-vocabulary-list,Stelle,die,-n,noun,Ich habe eine neue Stelle.,profession,023
goethe-a1-sd1-vocabulary-list,weg sein,,,phrase,Herr Meier ist schon weg.,none,023
goethe-a1-sd1-vocabulary-list,zu sein,,,phrase,Die Tür ist zu.,home,023
goethe-a1-sd1-vocabulary-list,(sich) treffen,,,verb,Ich treffe in der Stadt einen Kollegen. Wir treffen uns immer freitags.,daily-routine,024
goethe-a1-sd1-vocabulary-list,stellen,,,verb,Stell die Tasche rechts in die Ecke!,none,024
goethe-a1-sd1-vocabulary-list,Stock,der,,noun,Unsere Wohnung liegt im ersten Stock.,home,024
goethe-a1-sd1-vocabulary-list,Straße,die,-n,noun,In welcher Straße wohnen Sie?,city-places,024
goethe-a1-sd1-vocabulary-list,Straßenbahn,die,,noun,Wo fährt die Straßenbahn ab?,travel,024
goethe-a1-sd1-vocabulary-list,Student,der,-en,noun,Ich bin Studentin.,school,024
goethe-a1-sd1-vocabulary-list,studieren,,,verb,Ich studiere in Mainz.,school,024
goethe-a1-sd1-vocabulary-list,Studium,das,,noun,Das Studium beginnt im Oktober.,school,024
goethe-a1-sd1-vocabulary-list,Stunde,die,-n,noun,Ich bin in einer Stunde zurück.,time-dates,024
goethe-a1-sd1-vocabulary-list,suchen,,,verb,Suchst du etwas?,none,024
goethe-a1-sd1-vocabulary-list,tanzen,,,verb,Tanzen Sie gern?,hobby,024
goethe-a1-sd1-vocabulary-list,Tasche,die,-n,noun,Ich habe die Schlüssel in der Tasche.,none,024
goethe-a1-sd1-vocabulary-list,Taxi,das,-s,noun,Es gibt heute keinen Bus mehr. Er fährt mit dem Taxi.,travel,024
goethe-a1-sd1-vocabulary-list,Tee,der,,noun,Ich trinke morgens immer Tee.,food,024
goethe-a1-sd1-vocabulary-list,Teil,der,-e,noun,Lies bitte auch den zweiten Teil.,none,024
goethe-a1-sd1-vocabulary-list,Telefon,das,,noun,Haben Sie Telefon?,communication,024
goethe-a1-sd1-vocabulary-list,telefonieren,,,verb,Darf ich mal telefonieren?,communication,024
goethe-a1-sd1-vocabulary-list,Termin,der,-e,noun,Am besten machen wir sofort einen Termin.,time-dates,024
goethe-a1-sd1-vocabulary-list,Test,der,,noun,Der Test war einfach.,school,024
goethe-a1-sd1-vocabulary-list,teuer,,,adjective,Das ist mir zu teuer.,shopping,024
goethe-a1-sd1-vocabulary-list,Text,der,-e,noun,Lesen Sie bitte diesen Text.,school,024
goethe-a1-sd1-vocabulary-list,Thema,das,,noun,Wir sprechen heute über das Thema „Essen und Trinken“.,communication,024
goethe-a1-sd1-vocabulary-list,Ticket,das,-s,noun,Wie viel kostet das Ticket?,travel,024
goethe-a1-sd1-vocabulary-list,Tisch,der,-e,noun,Die Fotos liegen auf dem Tisch.,home,024
goethe-a1-sd1-vocabulary-list,Tochter,die,-ö,noun,Das ist meine Tochter Katharina.,family,024
goethe-a1-sd1-vocabulary-list,Toilette,die,-en,noun,"Wo ist die Toilette, bitte?",city-places,024
goethe-a1-sd1-vocabulary-list,Tomate,die,-n,noun,Die Tomate ist noch grün.,food,024
goethe-a1-sd1-vocabulary-list,tot,,,adjective,Sein Vater ist schon lange tot.,family,024
goethe-a1-sd1-vocabulary-list,Treppe,die,-n,noun,Die Toilette? Die Treppe hoch und dann links.,home,024
goethe-a1-sd1-vocabulary-list,trinken,,,verb,Möchtest du etwas trinken?,food,024
goethe-a1-sd1-vocabulary-list,tschüss,,,other,Junge Leute sagen meistens „tschüss!“ und nicht „auf Wiedersehen“.,communication,024
goethe-a1-sd1-vocabulary-list,tun,,,verb,Ich habe noch etwas zu tun. Was tut Ihr Mann?,none,024
goethe-a1-sd1-vocabulary-list,Uhr,die,,noun,Es ist vier Uhr.,time-dates,024
goethe-a1-sd1-vocabulary-list,um,,,preposition,Er kommt um sieben Uhr. Da kommt er gerade um die Ecke.,time-dates,024
goethe-a1-sd1-vocabulary-list,umziehen,,,verb,Nächsten Monat ziehen wir um.,home,024
goethe-a1-sd1-vocabulary-list,und,,,other,Peter und Helmut sind meine Söhne.,none,024
goethe-a1-sd1-vocabulary-list,über,,,preposition,Gehen Sie hier über die Straße. Er wohnt im zweiten Stock über Familie Meier. Sind Sie über 18?,none,024
goethe-a1-sd1-vocabulary-list,übernachten,,,verb,Du kannst bei mir übernachten.,travel,024
goethe-a1-sd1-vocabulary-list,überweisen,,,verb,Sie können das Geld auch überweisen.,none,024
goethe-a1-sd1-vocabulary-list,(sich) vorstellen,,,verb,Wir wollen uns kennenlernen. Können Sie sich bitte vorstellen?,personal-info,025
goethe-a1-sd1-vocabulary-list,(sich) waschen,,,verb,Wo kann ich mir die Hände waschen? Ich muss morgen waschen.,daily-routine,025
goethe-a1-sd1-vocabulary-list,unser-,,,other,Das ist unsere Lehrerin.,none,025
goethe-a1-sd1-vocabulary-list,unten,,,adverb,Er wohnt ganz unten im Haus.,home,025
goethe-a1-sd1-vocabulary-list,unter,,,preposition,Unter uns wohnt eine Familie mit drei Kindern.,home,025
goethe-a1-sd1-vocabulary-list,Unterricht,der,,noun,Wir haben Unterricht von 8.00 bis 12.00 Uhr.,school,025
goethe-a1-sd1-vocabulary-list,unterschreiben,,,verb,Wo muss ich unterschreiben?,none,025
goethe-a1-sd1-vocabulary-list,Unterschrift,die,,noun,Hier fehlt noch Ihre Unterschrift.,personal-info,025
goethe-a1-sd1-vocabulary-list,Urlaub,der,,noun,Ich nehme im September Urlaub.,vacation,025
goethe-a1-sd1-vocabulary-list,Vater,der,-ä,noun,Mein Vater ist Arbeiter.,family,025
goethe-a1-sd1-vocabulary-list,verboten,,,adjective,Hier ist Rauchen verboten.,none,025
goethe-a1-sd1-vocabulary-list,verdienen,,,verb,Ich verdiene 1.500 Euro im Monat.,profession,025
goethe-a1-sd1-vocabulary-list,Verein,der,,noun,Es gibt einen neuen Sportverein in der Stadt.,hobby,025
goethe-a1-sd1-vocabulary-list,verheiratet,,,adjective,Ich bin verheiratet und habe drei Kinder.,personal-info,025
goethe-a1-sd1-vocabulary-list,verkaufen,,,verb,Er verkauft sein altes Auto.,shopping,025
goethe-a1-sd1-vocabulary-list,Verkäufer,der,–,noun,Meine Mutter ist Verkäuferin im Kaufhaus.,profession,025
goethe-a1-sd1-vocabulary-list,vermieten,,,verb,Die Wohnung ist schon vermietet.,home,025
goethe-a1-sd1-vocabulary-list,Vermieter,der,,noun,Unser Vermieter heißt Huber. Er wohnt auch hier.,home,025
goethe-a1-sd1-vocabulary-list,verstehen,,,verb,Können Sie mich verstehen?,communication,025
goethe-a1-sd1-vocabulary-list,Verwandte,der,-n,noun,Peter besucht seine Verwandten in Polen.,family,025
goethe-a1-sd1-vocabulary-list,viel,,,adverb,Hier regnet es viel.,none,025
goethe-a1-sd1-vocabulary-list,vielleicht,,,adverb,Ich komme vielleicht mit dem Bus.,none,025
goethe-a1-sd1-vocabulary-list,von,,,preposition,Das Auto von Felix ist kaputt. Er kommt gerade von Köln/von zu Hause.,none,025
goethe-a1-sd1-vocabulary-list,vor,,,preposition,Der Termin war vor einer Stunde. Das Auto steht vor der Tür.,none,025
goethe-a1-sd1-vocabulary-list,Vorname,der,-n,noun,"Ich heiße Müller, mein Vorname ist Eva.",personal-info,025
goethe-a1-sd1-vocabulary-list,Vorsicht,die,,noun,Vorsicht! Da kommt ein Auto.,none,025
goethe-a1-sd1-vocabulary-list,Vorwahl,die,,noun,Wie ist die Vorwahl von München?,communication,025
goethe-a1-sd1-vocabulary-list,wandern,,,verb,Wir wandern um den Chiemsee.,hobby,025
goethe-a1-sd1-vocabulary-list,wann,,,adverb,Wann bist du fertig? Wann kann ich Sie anrufen? Wann sind Sie geboren?,time-dates,025
goethe-a1-sd1-vocabulary-list,warten,,,verb,Können Sie ein paar Minuten warten? Auf wen warten Sie?,none,025
goethe-a1-sd1-vocabulary-list,warum,,,adverb,Warum kommt er nicht?,none,025
goethe-a1-sd1-vocabulary-list,was,,,other,Was ist das? Was möchten Sie?,none,025
goethe-a1-sd1-vocabulary-list,was für ein,,,phrase,Was für eine Farbe möchten Sie?,none,025
goethe-a1-sd1-vocabulary-list,Wasser,das,,noun,"Ein Glas Wasser, bitte.",food,025
goethe-a1-sd1-vocabulary-list,weh tun,,,phrase,Ich muss zum Arzt. Mein Bein tut weh.,health,025
goethe-a1-sd1-vocabulary-list,weiblich,,,adjective,Kreuzen Sie bitte an: „weiblich“ oder „männlich“.,personal-info,025
goethe-a1-sd1-vocabulary-list,Wein,der,,noun,"Nein danke, ich möchte keinen Wein.",food,025
goethe-a1-sd1-vocabulary-list,weit,,,adjective,Zum Bahnhof ist es nicht weit.,city-places,025
goethe-a1-sd1-vocabulary-list,weiter,,,adverb,Der Bus fährt nicht weiter.,travel,026
goethe-a1-sd1-vocabulary-list,welch-,,,other,Welches Buch möchtest du?,none,026
goethe-a1-sd1-vocabulary-list,Welt,die,,noun,Es gibt viele Probleme auf der Welt.,none,026
goethe-a1-sd1-vocabulary-list,wenig,,,adjective,Ich habe leider nur wenig verstanden. / Er verdient wenig.,none,026
goethe-a1-sd1-vocabulary-list,wer,,,other,Wer ist das?,personal-info,026
goethe-a1-sd1-vocabulary-list,werden,,,verb,Mein Sohn will Arzt werden.,profession,026
goethe-a1-sd1-vocabulary-list,Wetter,das,,noun,Wir hatten schlechtes Wetter.,weather,026
goethe-a1-sd1-vocabulary-list,wichtig,,,adjective,Dieses Formular ist sehr wichtig.,none,026
goethe-a1-sd1-vocabulary-list,wie,,,other,Wie heißt du? / Er schreibt wie ein Kind. / Meine Frau ist so groß wie ich. / Wie soll ich das machen? / Wie groß ist die Wohnung? / Wie bitte? / Wie lange bist du schon hier?,personal-info,026
goethe-a1-sd1-vocabulary-list,wie viel,,,phrase,Wie viel Milch nehmen Sie?,shopping,026
goethe-a1-sd1-vocabulary-list,wiederholen,,,verb,Können Sie das bitte wiederholen?,communication,026
goethe-a1-sd1-vocabulary-list,Wiederhören,das,,noun,Wir müssen jetzt Schluss machen. / Also auf Wiederhören!,communication,026
goethe-a1-sd1-vocabulary-list,Wiedersehen,das,,noun,Auf Wiedersehen!,communication,026
goethe-a1-sd1-vocabulary-list,willkommen,,,adjective,Herzlich willkommen!,communication,026
goethe-a1-sd1-vocabulary-list,Wind,der,,noun,Der Wind kommt aus Osten.,weather,026
goethe-a1-sd1-vocabulary-list,wir,,,other,Wir lernen Deutsch.,none,026
goethe-a1-sd1-vocabulary-list,wissen,,,verb,"Weißt du, wie er heißt?",none,026
goethe-a1-sd1-vocabulary-list,wo,,,adverb,Wo waren Sie im Urlaub? / Wo ist die Post? / Wo sind Sie geboren?,city-places,026
goethe-a1-sd1-vocabulary-list,woher,,,adverb,Woher kommen Sie?,personal-info,026
