collection,unit,section,content_type,activity_type,topic,level,status,qa,word_count,summary,title
goyal-a1-young-learners,page-054,,"[exercise, grammar-box]",,,A1,verified,pass,303,,Lektion 2 · Grammatik
goyal-a1-young-learners,page-055,,[exercise],,,A1,verified,pass,378,,Lektion 2 — Grammatik
goyal-a1-young-learners,page-056,,[exercise],,,A1,verified,pass,306,,Lektion 2 — Grammatik
goyal-a1-young-learners,page-057,,[exercise],,,A1,verified,pass,317,,Lektion 2 — Grammatik
goyal-a1-young-learners,page-058,hoeren,"[exercise, listening-sheet, speaking-prompt, instructions]",,,A1,verified,pass,224,,Lektion 2
goyal-a1-young-learners,page-059,,"[exercise, picture-story]",,,A1,verified,pass,232,,Lektion 2 — Spielen
goyal-a1-young-learners,page-060,,"[exercise, vocabulary]",,,A1,verified,pass,93,,Lektion 2 — Spielen
goyal-a1-young-learners,page-061,,"[exercise, vocabulary]",,,A1,verified,pass,121,,Lektion 2 — Spielen
goyal-a1-young-learners,page-062,,[exercise],,,A1,verified,pass,239,,"<!-- Vertical side tab (left margin, rotated): --"
goyal-a1-young-learners,page-063,,[exercise],,,A1,verified,pass,174,,"<!-- Vertical side tab (top-right corner, rotated): --"
goyal-a1-young-learners,page-064,,[exercise],,,A1,verified,pass,291,,"<!-- Vertical side tab (left margin, rotated): --"
goyal-a1-young-learners,page-065,vocabulary,[exercise],,,A1,verified,pass,125,,Lektion 2
goyal-a1-young-learners,page-066,,[exercise],,,A1,verified,pass,80,,Lektion 2 · Spielen
goyal-a1-young-learners,page-067,,"[chapter-opener, exercise, wordlist]",,,A1,verified,pass,205,,Lektion 3
goyal-a1-young-learners,page-068,,"[exercise, grammar-box, writing-prompt]",,,A1,verified,pass,162,,Lektion 3
goyal-a1-young-learners,page-069,,"[exercise, dialogue, writing-prompt]",,,A1,verified,pass,251,,Lektion 3
goyal-a1-young-learners,page-070,lesen,"[reading-text, exercise, vocabulary]",,,A1,verified,pass,388,,Lektion 3
goyal-a1-young-learners,page-071,,"[exercise, listening-sheet]",,,A1,verified,pass,217,,Lektion 3
goyal-a1-young-learners,page-072,,"[exercise, grammar-box, vocabulary]",,,A1,verified,pass,186,,Lektion 3
goyal-a1-young-learners,page-073,,"[exercise, writing-prompt, listening-sheet, grammar-box]",,,A1,verified,pass,138,,Lektion 3
goyal-a1-young-learners,page-074,,"[exercise, listening-sheet]",,,A1,verified,pass,146,,Lektion 3
goyal-a1-young-learners,page-075,,"[exercise, writing-prompt, vocabulary]",,,A1,verified,pass,167,,Lektion 3
goyal-a1-young-learners,page-076,,"[exercise, writing-prompt, listening-sheet]",,,A1,verified,pass,170,,Lektion 3
goyal-a1-young-learners,page-077,,"[exercise, reading-text, writing-prompt, speaking-prompt]",,,A1,verified,pass,193,,Lektion 3
goyal-a1-young-learners,page-078,,"[exercise, listening-sheet]",,,A1,verified,pass,257,,Lektion 3
goyal-a1-young-learners,page-079,schreiben,"[exercise, writing-prompt]",,,A1,verified,pass,238,,Lektion 3
goyal-a1-young-learners,page-080,,"[exercise, speaking-prompt, reading-text]",,,A1,verified,pass,319,,Lektion 3
goyal-a1-young-learners,page-081,,"[exercise, dialogue]",,,A1,verified,pass,272,,Lektion 3
goyal-a1-young-learners,page-082,,"[grammar-box, exercise]",,,A1,verified,pass,307,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-083,,"[grammar-box, exercise]",,,A1,verified,pass,204,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-084,,"[grammar-box, exercise]",,,A1,verified,pass,413,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-085,,"[grammar-box, exercise]",,,A1,verified,pass,296,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-086,,[exercise],,,A1,verified,pass,237,,"<!-- side tab (vertical, left margin) --"
goyal-a1-young-learners,page-087,,[exercise],,,A1,verified,pass,157,,Lektion 3
goyal-a1-young-learners,page-088,hoeren,"[listening-sheet, exercise]",,,A1,verified,pass,251,,Lektion 3 · Trainieren
goyal-a1-young-learners,page-089,vocabulary,"[exercise, vocabulary, picture-story]",,,A1,verified,pass,166,,Wir spielen
goyal-a1-young-learners,page-090,vocabulary,[vocabulary],,,A1,verified,pass,235,,"<!-- Side banner (left margin, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-091,schreiben,[exercise],,,A1,verified,pass,225,,"<!-- Side banner (top-right, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-092,vocabulary,"[vocabulary, grammar-box]",,,A1,verified,pass,307,,"<!-- Side banner (top-left, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-093,schreiben,[exercise],,,A1,verified,pass,151,,"<!-- Side banner (top-right, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-094,,"[exercise, grammar-box]",,,A1,verified,pass,230,,"<!-- Margin banner, left edge, printed vertically (reading bottom-to-top) --"
goyal-a1-young-learners,page-095,,[exercise],,,A1,verified,pass,112,,"<!-- Margin banner, top-right corner, printed vertically: --"
goyal-a1-young-learners,page-096,,[exercise],,,A1,verified,pass,223,,Lektion 3
goyal-a1-young-learners,page-097,hoeren,[audio-script],,,A1,verified,pass,575,,"<!-- Side banner (top-right, vertical): Hörtexte --"
goyal-a1-young-learners,page-098,hoeren,[audio-script],,,A1,verified,pass,506,,"<!-- Side banner (top-left, vertical): Hörtexte --"
goyal-a1-young-learners,page-099,hoeren,"[audio-script, listening-sheet, dialogue]",,,A1,verified,pass,563,,Hörtexte
goyal-a1-young-learners,page-100,hoeren,[audio-script],,,A1,verified,pass,514,,Hörtexte
goyal-a1-young-learners,page-101,hoeren,[audio-script],,,A1,verified,pass,499,,Hörtexte
goyal-a1-young-learners,page-102,hoeren,"[audio-script, listening-sheet, dialogue]",,,A1,verified,pass,317,,Hörtexte
goyal-a1-young-learners,page-103,,[toc],,,A1,verified,pass,818,,Quellenverzeichnis
goyal-a1-young-learners,page-104,,[picture-story],,,A1,verified,pass,411,,Deutschsprachige Länder
netzwerk-a1-test-booklet,page-001,,[cover],,,A1,verified,pass,103,,Netzwerk neu
netzwerk-a1-test-booklet,page-002,,[intro],,,A1,verified,pass,194,,"Autorinnen: Karin Ransberger, Margret Rodi, Kirsten Althaus"
netzwerk-a1-test-booklet,page-003,,"[toc, intro]",,,A1,verified,pass,234,,Inhalt
netzwerk-a1-test-booklet,page-004,,"[intro, instructions]",,,A1,verified,pass,359,,Einleitung
netzwerk-a1-test-booklet,page-005,,[toc],,,A1,verified,pass,347,,Prüfungsaufgaben im Testheft
netzwerk-a1-test-booklet,page-006,,"[exercise, listening-sheet]",,,A1,verified,pass,298,,1 · Guten Tag!
netzwerk-a1-test-booklet,page-007,,[exercise],,,A1,verified,pass,174,,Guten Tag! 1
netzwerk-a1-test-booklet,page-008,,"[exercise, reading-text, writing-prompt, instructions]",,,A1,verified,pass,120,,1 Guten Tag!
netzwerk-a1-test-booklet,page-009,,"[chapter-opener, exercise, listening-sheet, vocabulary]",,,A1,verified,pass,290,,"Freunde, Kollegen und ich    2"
netzwerk-a1-test-booklet,page-010,,[exercise],,,A1,verified,pass,202,,"2 Freunde, Kollegen und ich"
netzwerk-a1-test-booklet,page-011,,"[exercise, writing-prompt, speaking-prompt]",,,A1,verified,pass,152,,"Freunde, Kollegen und ich&emsp;&emsp;2"
netzwerk-a1-test-booklet,page-012,,"[chapter-opener, listening-sheet, exercise, reading-text]",,,A1,verified,pass,283,,3 In Hamburg
netzwerk-a1-test-booklet,page-013,,[exercise],,,A1,verified,pass,278,,In Hamburg  3
netzwerk-a1-test-booklet,page-014,,"[exercise, vocabulary, speaking-prompt]",,,A1,verified,pass,116,,3 In Hamburg
netzwerk-a1-test-booklet,page-015,hoeren,"[chapter-opener, exercise, listening-sheet, vocabulary, grammar-box]",,,A1,verified,pass,297,,Guten Appetit!    4
netzwerk-a1-test-booklet,page-016,lesen,"[reading-text, exercise]",,,A1,verified,pass,430,,4  Guten Appetit!
netzwerk-a1-test-booklet,page-017,,"[exercise, writing-prompt, speaking-prompt]",,,A1,verified,pass,240,,Guten Appetit! 4
netzwerk-a1-test-booklet,page-018,hoeren,"[chapter-opener, exercise, listening-sheet]",,,A1,verified,pass,243,,5 Alltag und Familie
netzwerk-a1-test-booklet,page-019,,"[exercise, review, grammar-box]",,,A1,verified,pass,345,,Alltag und Familie · 5
netzwerk-a1-test-booklet,page-020,,"[exercise, reading-text, writing-prompt, speaking-prompt]",,,A1,verified,pass,410,,5 Alltag und Familie
netzwerk-a1-test-booklet,page-021,,"[chapter-opener, listening-sheet, exercise, vocabulary, review]",,,A1,verified,pass,375,,6 · Zeit mit Freunden
netzwerk-a1-test-booklet,page-022,lesen,"[exercise, reading-text, dialogue]",,,A1,verified,pass,380,,6 · Zeit mit Freunden
netzwerk-a1-test-booklet,page-023,schreiben,"[exercise, writing-prompt, speaking-prompt, picture-story]",,,A1,verified,pass,190,,Zeit mit Freunden 6
netzwerk-a1-test-booklet,page-024,,"[chapter-opener, exercise, listening-sheet, review]",,,A1,verified,pass,331,,7 Arbeitsalltag
netzwerk-a1-test-booklet,page-025,lesen,"[exercise, reading-text]",,,A1,verified,pass,419,,Arbeitsalltag &nbsp; 7
netzwerk-a1-test-booklet,page-026,schreiben,"[exercise, reading-text, writing-prompt]",,,A1,verified,pass,182,,7 Arbeitsalltag
netzwerk-a1-test-booklet,page-027,schreiben,"[exercise, writing-prompt, speaking-prompt]",,,A1,verified,pass,222,,Arbeitsalltag  7
netzwerk-a1-test-booklet,page-028,,"[chapter-opener, exercise, listening-sheet, vocabulary, review]",,,A1,verified,pass,282,,8 Fit und gesund
netzwerk-a1-test-booklet,page-029,,[exercise],,,A1,verified,pass,219,,Fit und gesund
netzwerk-a1-test-booklet,page-030,,"[exercise, reading-text, writing-prompt, speaking-prompt, review]",,,A1,verified,pass,371,,8 Fit und gesund
netzwerk-a1-test-booklet,page-031,hoeren,"[listening-sheet, exercise]",,,A1,verified,pass,317,,<!-- top-right chapter banner -- Meine Wohnung — 9
netzwerk-a1-test-booklet,page-032,lesen,"[exercise, reading-text, dialogue]",,,A1,verified,pass,508,,9 Meine Wohnung
netzwerk-a1-test-booklet,page-033,schreiben,"[exercise, writing-prompt, speaking-prompt, reading-text]",,,A1,verified,pass,316,,Meine Wohnung   9
netzwerk-a1-test-booklet,page-034,,"[chapter-opener, listening-sheet, exercise, grammar-box]",,,A1,verified,pass,378,,10  Studium und Beruf
netzwerk-a1-test-booklet,page-035,schreiben,"[exercise, writing-prompt]",,,A1,verified,pass,359,,Studium und Beruf — 10
netzwerk-a1-test-booklet,page-036,,"[exercise, instructions, reading-text, speaking-prompt]",,,A1,verified,pass,401,,10 Studium und Beruf
netzwerk-a1-test-booklet,page-037,hoeren,"[exercise, listening-sheet]",,,A1,verified,pass,218,,11 · Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-038,,"[exercise, review, reading-text]",,,A1,verified,pass,337,,11 Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-039,lesen,"[exercise, reading-text]",,,A1,verified,pass,257,,11 · Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-040,,"[writing-prompt, speaking-prompt, review]",,,A1,verified,pass,277,,11 Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-041,,"[exercise, listening-sheet, reading-text, writing-prompt]",,,A1,verified,pass,442,,Ab in den Urlaub! 12
netzwerk-a1-test-booklet,page-042,lesen,"[exercise, reading-text]",,,A1,verified,pass,306,,12 Ab in den Urlaub!
netzwerk-a1-test-booklet,page-043,,"[writing-prompt, speaking-prompt, exercise, instructions, picture-story]",,,A1,verified,pass,204,,Ab in den Urlaub!	12
netzwerk-a1-test-booklet,page-044,hoeren,"[audio-script, dialogue]",,,A1,verified,pass,453,,T   Transkripte
netzwerk-a1-test-booklet,page-045,hoeren,"[audio-script, dialogue]",,,A1,verified,pass,651,,Transkripte
netzwerk-a1-test-booklet,page-046,hoeren,"[audio-script, listening-sheet]",,,A1,verified,pass,743,,T Transkripte
netzwerk-a1-test-booklet,page-047,hoeren,[audio-script],,,A1,verified,pass,687,,Transkripte
netzwerk-a1-test-booklet,page-048,hoeren,[audio-script],,,A1,verified,pass,631,,T Transkripte
netzwerk-a1-test-booklet,page-049,answer-key,[answer-key],,,A1,verified,pass,455,,Lösungen  L
netzwerk-a1-test-booklet,page-050,answer-key,[answer-key],,,A1,verified,pass,534,,L Lösungen
netzwerk-a1-test-booklet,page-051,answer-key,[answer-key],,,A1,verified,pass,508,,Lösungen · L
netzwerk-a1-test-booklet,page-052,answer-key,[answer-key],,,A1,verified,pass,490,,L — Lösungen
netzwerk-a1-test-booklet,page-053,answer-key,[answer-key],,,A1,verified,pass,574,,Lösungen
netzwerk-a1-test-booklet,page-054,,[instructions],,,A1,verified,pass,447,,Bewertung und Benotung
netzwerk-a1-test-booklet,page-055,,[instructions],,,A1,verified,pass,484,,Bewertung und Benotung
netzwerk-a1-test-booklet,page-056,,[toc],,,A1,verified,pass,311,,Quellenverzeichnis
netzwerk-a1-kursbuch,page-001,,[cover],,,A1,verified,pass,22,,Netzwerk neu
netzwerk-a1-kursbuch,page-002,,[intro],,,A1,verified,pass,392,,"Autoren: Stefanie Dengler, Paul Rusch, Helen Schmitz, Tanja Sieber"
netzwerk-a1-kursbuch,page-003,,"[intro, instructions]",,,A1,verified,pass,214,,Netzwerk neu A1
netzwerk-a1-kursbuch,page-004,,[toc],,,A1,verified,pass,371,,1 Guten Tag! — 8
netzwerk-a1-kursbuch,page-005,,[toc],,,A1,verified,pass,370,,4 Guten Appetit! — 44
netzwerk-a1-kursbuch,page-006,,[toc],,,A1,verified,pass,357,,7 Arbeitsalltag — 80
netzwerk-a1-kursbuch,page-007,,[toc],,,A1,verified,pass,368,,10 Studium und Beruf — 116
netzwerk-a1-kursbuch,page-008,,"[chapter-opener, exercise]",,,A1,verified,pass,134,,grüßen und verabschieden  sich und andere vorstellen  nach dem Befinden fragen und darauf 
netzwerk-a1-kursbuch,page-009,,"[chapter-opener, exercise]",,,A1,verified,pass,112,,buchstabieren  über Länder und Sprachen sprechen
netzwerk-a1-kursbuch,page-010,,"[lesson, dialogue, exercise]",,,A1,verified,pass,177,,"1  grüßen, sich vorstellen, verabschieden"
netzwerk-a1-kursbuch,page-011,,"[lesson, dialogue, exercise, grammar-box]",,,A1,verified,pass,360,,"Kopfzeile: grüßen, sich und andere vorstellen, verabschieden — 1"
netzwerk-a1-kursbuch,page-012,,"[lesson, exercise, dialogue, grammar-box]",,,A1,verified,pass,401,,Kopfzeile: 1 — über sich und andere sprechen
netzwerk-a1-kursbuch,page-013,,"[lesson, exercise, vocabulary, dialogue, listening-sheet, speaking-prompt]",,,A1,verified,pass,427,,Kapitel-Banner oben rechts: 1
netzwerk-a1-kursbuch,page-014,lesen,"[lesson, reading-text, exercise]",,,A1,verified,pass,199,,Kapitel-Banner oben links: 1
netzwerk-a1-kursbuch,page-015,,"[lesson, reading-text, exercise, speaking-prompt, writing-prompt]",,,A1,verified,pass,299,,Kapitel-Banner oben rechts: 1
netzwerk-a1-kursbuch,page-016,hoeren,"[lesson, exercise, listening-sheet, dialogue]",,,A1,verified,pass,274,,Kapitel-Banner oben links: 1
netzwerk-a1-kursbuch,page-017,,"[review, grammar-box]",,,A1,verified,pass,365,,Kapitel-Banner oben rechts: 1
netzwerk-a1-kursbuch,page-018,hoeren,"[chapter-opener, exercise, vocabulary, listening-sheet]",,,A1,verified,pass,127,,Kapitel-Auftaktseite
netzwerk-a1-kursbuch,page-019,,"[chapter-opener, vocabulary, exercise, speaking-prompt]",,,A1,verified,pass,184,,2
netzwerk-a1-kursbuch,page-020,,"[lesson, exercise, grammar-box, speaking-prompt]",,,A1,verified,pass,369,,2 · über Hobbys sprechen
netzwerk-a1-kursbuch,page-021,,"[lesson, listening-sheet, exercise, dialogue, speaking-prompt, grammar-box, vocabulary]",,,A1,verified,pass,256,,"sich verabreden, Wochentage benennen · 2"
netzwerk-a1-kursbuch,page-022,,"[lesson, vocabulary, exercise, grammar-box, reading-text, listening-sheet]",,,A1,verified,pass,406,,"2 · über Arbeit, Berufe und Arbeitszeiten sprechen"
netzwerk-a1-kursbuch,page-023,,"[exercise, grammar-box, vocabulary, speaking-prompt, writing-prompt]",,,A1,verified,pass,397,,"über Arbeit, Berufe und Arbeitszeiten sprechen · 2"
netzwerk-a1-kursbuch,page-024,vocabulary,"[lesson, vocabulary, exercise]",,,A1,verified,pass,220,,2 · Artikel lernen
netzwerk-a1-kursbuch,page-025,schreiben,"[exercise, lesson]",,,A1,verified,pass,218,,ein Formular ausfüllen
netzwerk-a1-kursbuch,page-026,hoeren,"[exercise, dialogue, listening-sheet]",,,A1,verified,pass,221,,2 hören und sehen
netzwerk-a1-kursbuch,page-027,,"[review, grammar-box, vocabulary]",,,A1,verified,pass,524,,kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-028,,"[chapter-opener, exercise, reading-text, listening-sheet]",,,A1,verified,pass,240,,Plätze und Gebäude benennen  Fragen zu Orten stellen und antworten  Verkehrsmittel benenne
netzwerk-a1-kursbuch,page-029,,"[lesson, reading-text, exercise, speaking-prompt]",,,A1,verified,pass,199,,Kopfzeile: über Hobbys sprechen  Strategie: Texte mit internationalen Wörtern verstehen — 
netzwerk-a1-kursbuch,page-030,,"[lesson, exercise, dialogue]",,,A1,verified,pass,370,,Kopfzeile: 3 — Plätze und Gebäude benennen
netzwerk-a1-kursbuch,page-031,,"[exercise, grammar-box, listening-sheet, instructions]",,,A1,verified,pass,463,,<!-- Vowel-length notation: a letter with an underline below (rendered here with combining
netzwerk-a1-kursbuch,page-032,,"[picture-story, exercise, grammar-box, instructions]",,,A1,verified,pass,340,,"3   Verkehrsmittel benennen, nach Dingen fragen"
netzwerk-a1-kursbuch,page-033,,"[listening-sheet, dialogue, grammar-box, speaking-prompt, exercise, instructions]",,,A1,verified,pass,366,,nach dem Weg fragen und einen Weg beschreiben                                     3
netzwerk-a1-kursbuch,page-034,lesen,"[reading-text, exercise, vocabulary, instructions]",,,A1,verified,pass,368,,3   Texte mit internationalen Wörtern verstehen
netzwerk-a1-kursbuch,page-035,,"[exercise, listening-sheet, vocabulary, speaking-prompt, instructions]",,,A1,verified,pass,285,,"Jahreszeiten und Monate benennen, über Hobbys sprechen                            3"
netzwerk-a1-kursbuch,page-036,hoeren,"[exercise, listening-sheet, reading-text, instructions]",,,A1,verified,pass,404,,3   hören und sehen
netzwerk-a1-kursbuch,page-037,,"[review, grammar-box, instructions]",,,A1,verified,pass,302,,kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-038,,"[review, speaking-prompt, picture-story, instructions]",,,A1,verified,pass,362,,1 Plattform
netzwerk-a1-kursbuch,page-039,,"[review, speaking-prompt, picture-story, instructions]",,,A1,verified,pass,283,,Plattform 1
netzwerk-a1-kursbuch,page-040,,"[review, exercise]",,,A1,verified,pass,765,,Kopfzeile: 1 — Plattform
netzwerk-a1-kursbuch,page-041,,"[review, reading-text, exercise, writing-prompt]",,,A1,verified,pass,353,,Kopfzeile: Plattform — 1
netzwerk-a1-kursbuch,page-042,,"[review, exercise, reading-text]",,,A1,verified,pass,183,,Kopfzeile: 1 — Plattform
netzwerk-a1-kursbuch,page-043,,"[review, reading-text, exercise, listening-sheet]",,,A1,verified,pass,146,,Plattform 1
netzwerk-a1-kursbuch,page-044,vocabulary,"[chapter-opener, vocabulary, exercise, listening-sheet]",,,A1,verified,pass,210,,einen Einkauf planen  Gespräche beim Einkauf führen  Gespräche beim Essen führen  über Vor
netzwerk-a1-kursbuch,page-045,vocabulary,"[vocabulary, exercise, listening-sheet]",,,A1,verified,pass,213,,mit W-Fragen Texte verstehen
netzwerk-a1-kursbuch,page-046,,"[exercise, dialogue, grammar-box, listening-sheet, speaking-prompt]",,,A1,verified,pass,517,,4 einen Einkauf planen
netzwerk-a1-kursbuch,page-047,,"[dialogue, listening-sheet, exercise, speaking-prompt]",,,A1,verified,pass,248,,Gespräche beim Einkauf führen — 4
netzwerk-a1-kursbuch,page-048,,"[dialogue, listening-sheet, exercise, grammar-box, speaking-prompt]",,,A1,verified,pass,340,,"4 Gespräche beim Essen führen, über Vorlieben beim Essen sprechen"
netzwerk-a1-kursbuch,page-049,sprechen,"[exercise, reading-text, grammar-box, writing-prompt, speaking-prompt]",,,A1,verified,pass,432,,über Essen sprechen
netzwerk-a1-kursbuch,page-050,vocabulary,"[exercise, vocabulary]",,,A1,verified,pass,246,,4 · Wörter ordnen und lernen
netzwerk-a1-kursbuch,page-051,lesen,"[exercise, reading-text]",,,A1,verified,pass,314,,mit W-Fragen Texte verstehen
netzwerk-a1-kursbuch,page-052,hoeren,"[exercise, listening-sheet]",,,A1,verified,pass,368,,4 · hören und sehen
netzwerk-a1-kursbuch,page-053,,"[review, grammar-box]",,,A1,verified,pass,492,,kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-054,hoeren,"[chapter-opener, exercise, listening-sheet]",,,A1,verified,pass,209,,die Uhrzeit verstehen und nennen  Zeitangaben machen  über Familie sprechen  sich verabred
netzwerk-a1-kursbuch,page-055,sprechen,"[chapter-opener, exercise, speaking-prompt, writing-prompt]",,,A1,verified,pass,185,,5
netzwerk-a1-kursbuch,page-056,hoeren,"[exercise, listening-sheet, grammar-box, speaking-prompt]",,,A1,verified,pass,390,,5
netzwerk-a1-kursbuch,page-057,,"[exercise, grammar-box, listening-sheet, writing-prompt]",,,A1,verified,pass,649,,"Zeitangaben machen, über Familie sprechen"
netzwerk-a1-kursbuch,page-058,lesen,"[exercise, reading-text, grammar-box]",,,A1,verified,pass,397,,über Familie sprechen
netzwerk-a1-kursbuch,page-059,lesen,"[reading-text, grammar-box, exercise, dialogue, speaking-prompt]",,,A1,verified,pass,477,,sich verabreden
netzwerk-a1-kursbuch,page-060,sprechen,"[exercise, listening-sheet, dialogue, speaking-prompt, grammar-box]",,,A1,verified,pass,417,,5
netzwerk-a1-kursbuch,page-061,hoeren,"[lesson, exercise, listening-sheet, speaking-prompt]",,,A1,verified,pass,346,,sich für eine Verspätung entschuldigen und darauf reagieren
netzwerk-a1-kursbuch,page-062,hoeren,"[lesson, exercise, listening-sheet, picture-story]",,,A1,verified,pass,360,,5
netzwerk-a1-kursbuch,page-063,vocabulary,"[review, grammar-box, vocabulary]",,,A1,verified,pass,554,,kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-064,sprechen,"[chapter-opener, speaking-prompt]",,,A1,verified,pass,185,,über Freizeit sprechen  das Datum verstehen und nennen  über Geburtstage sprechen  eine Ei
netzwerk-a1-kursbuch,page-065,hoeren,"[chapter-opener, exercise, listening-sheet, speaking-prompt]",,,A1,verified,pass,170,,wichtige Informationen in Texten finden  Veranstaltungstipps im Radio verstehen  Strategie
netzwerk-a1-kursbuch,page-066,lesen,"[lesson, dialogue, exercise, grammar-box, listening-sheet]",,,A1,verified,pass,478,,6
netzwerk-a1-kursbuch,page-067,,"[exercise, reading-text, grammar-box, speaking-prompt, writing-prompt]",,,A1,verified,pass,458,,"über Geburtstage sprechen, eine Einladung verstehen und schreiben  6"
netzwerk-a1-kursbuch,page-068,,"[exercise, listening-sheet, grammar-box, speaking-prompt, picture-story]",,,A1,verified,pass,408,,6  Essen und Getränke bestellen
netzwerk-a1-kursbuch,page-069,,"[exercise, listening-sheet, grammar-box, dialogue, speaking-prompt]",,,A1,verified,pass,507,,"Essen und Getränke bezahlen, über ein Ereignis sprechen  6"
netzwerk-a1-kursbuch,page-070,lesen,"[reading-text, exercise, speaking-prompt]",,,A1,verified,pass,351,,6  wichtige Informationen in Texten finden
netzwerk-a1-kursbuch,page-071,hoeren,"[exercise, listening-sheet, reading-text, speaking-prompt]",,,A1,verified,pass,342,,Veranstaltungstipps im Radio verstehen  6
netzwerk-a1-kursbuch,page-072,hoeren,"[exercise, listening-sheet, vocabulary, dialogue]",,,A1,verified,pass,428,,6  hören und sehen
netzwerk-a1-kursbuch,page-073,,"[review, grammar-box]",,,A1,verified,pass,454,,kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-074,sprechen,"[review, speaking-prompt, exercise]",,,A1,verified,pass,283,,2 Plattform
netzwerk-a1-kursbuch,page-075,sprechen,"[review, speaking-prompt, exercise]",,,A1,verified,pass,198,,Plattform 2
netzwerk-a1-kursbuch,page-076,sprechen,"[exercise, speaking-prompt]",,,A1,verified,pass,356,,2 Plattform
netzwerk-a1-kursbuch,page-077,sprechen,"[exercise, speaking-prompt]",,,A1,verified,pass,160,,Plattform 2
netzwerk-a1-kursbuch,page-078,,"[exercise, vocabulary]",,,A1,verified,pass,91,,2 Plattform
netzwerk-a1-kursbuch,page-079,lesen,"[instructions, reading-text, exercise, speaking-prompt]",,,A1,verified,pass,366,,Plattform 2
netzwerk-a1-kursbuch,page-080,hoeren,"[chapter-opener, instructions, listening-sheet, exercise]",,,A1,verified,pass,229,,einen Blogbeitrag verstehen  über den (Arbeits-)Alltag schreiben  Gespräche am Arbeitsplat
netzwerk-a1-kursbuch,page-081,hoeren,"[listening-sheet, exercise, speaking-prompt, instructions]",,,A1,verified,pass,196,,7
netzwerk-a1-kursbuch,page-082,lesen,"[reading-text, grammar-box, exercise, writing-prompt, instructions]",,,A1,verified,pass,471,,"7  einen Blogbeitrag verstehen, über den (Arbeits-)Alltag schreiben"
netzwerk-a1-kursbuch,page-083,hoeren,"[lesson, exercise, grammar-box]",,,A1,verified,pass,569,,Kapitel 7 — Gespräche am Arbeitsplatz verstehen
netzwerk-a1-kursbuch,page-084,hoeren,"[lesson, exercise, grammar-box]",,,A1,verified,pass,477,,Kapitel 7 — Ortsangaben machen
netzwerk-a1-kursbuch,page-085,,"[exercise, speaking-prompt, grammar-box, listening-sheet]",,,A1,verified,pass,360,,"7 · Ortsangaben machen, Abläufe beschreiben"
netzwerk-a1-kursbuch,page-086,,"[reading-text, exercise, writing-prompt, speaking-prompt]",,,A1,verified,pass,415,,7 · Briefe verstehen und beantworten
netzwerk-a1-kursbuch,page-087,lesen,"[lesson, exercise, reading-text, speaking-prompt]",,,A1,verified,pass,433,,Kapitel 7 — Small Talk machen
netzwerk-a1-kursbuch,page-088,hoeren,"[lesson, exercise, dialogue, speaking-prompt]",,,A1,verified,pass,378,,Kapitel 7 — hören und sehen
netzwerk-a1-kursbuch,page-089,,"[review, grammar-box]",,,A1,verified,pass,472,,Kapitel 7 — kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-090,,"[chapter-opener, exercise, speaking-prompt]",,,A1,verified,pass,237,,Kapitel 8 — Fit und gesund
netzwerk-a1-kursbuch,page-091,hoeren,"[chapter-opener, exercise, reading-text, listening-sheet, speaking-prompt]",,,A1,verified,pass,167,,Gesundheitstipps verstehen und geben  Strategie: Wörter erschließen
netzwerk-a1-kursbuch,page-092,sprechen,"[exercise, picture-story, grammar-box, dialogue, speaking-prompt]",,,A1,verified,pass,411,,8  Aufforderungen verstehen und ausdrücken
netzwerk-a1-kursbuch,page-093,hoeren,"[exercise, listening-sheet, vocabulary, speaking-prompt]",,,A1,verified,pass,315,,"8  persönliche Angaben machen, Körperteile nennen"
netzwerk-a1-kursbuch,page-094,hoeren,"[exercise, dialogue, listening-sheet, grammar-box, speaking-prompt]",,,A1,verified,pass,360,,"8  Anweisungen wiedergeben, Gespräche beim Arzt führen"
netzwerk-a1-kursbuch,page-095,sprechen,"[exercise, listening-sheet, grammar-box, dialogue, speaking-prompt]",,,A1,verified,pass,421,,"8  Gespräche beim Arzt führen, Anweisungen verstehen und geben"
netzwerk-a1-kursbuch,page-096,lesen,"[exercise, reading-text, writing-prompt]",,,A1,verified,pass,274,,8  Gesundheitstipps verstehen und geben
