collection,section,teil,item,item_type,question,option_a,option_b,option_c,correct_answer,topic,source_page
goyal-a1-young-learners,sprechen,Übung 56B,4,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich bin 12.). — Wie alt ist deine Oma? 76?",,,,"Ja, sie ist 76.",family,028
goyal-a1-young-learners,sprechen,Übung 56C,4,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich habe einen Bruder.). — Hast du eine Tante?",,,,"Ja, ich habe eine Tante.",family,028
goyal-a1-young-learners,sprechen,Übung 56D,4,short-answer,"Hör zu und antworte wie im Beispiel (Nein, ich wohne in München.). — Wohnen die Meiers in Köln? (Nürnberg)",,,,"Nein, sie wohnen in Nürnberg.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56A,5,short-answer,"Hör zu und antworte wie im Beispiel (Ja, das ist Stefan.). — Wer ist das? Deine Schwester?",,,,"Ja, das ist meine Schwester.",family,028
goyal-a1-young-learners,sprechen,Übung 56B,5,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich bin 12.). — Wie alt sind Sie, Herr Böhm? 34?",,,,"Ja, ich bin 34.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56C,5,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich habe einen Bruder.). — Hast du einen Cousin?",,,,"Ja, ich habe einen Cousin.",family,028
goyal-a1-young-learners,sprechen,Übung 56D,5,short-answer,"Hör zu und antworte wie im Beispiel (Nein, ich wohne in München.). — Wohnt ihr in Mainz? (Frankfurt)",,,,"Nein, wir wohnen in Frankfurt.",personal-info,028
goyal-a1-young-learners,,Übung 44,1,fill-in,"Stefan, wie geht's ___?",,,,dir,health,055
goyal-a1-young-learners,,Übung 45,1,fill-in,Hast du ___ Hund?,,,,einen,hobby,055
goyal-a1-young-learners,,Übung 46,1,fill-in,"Trinkst du ___ Tasse Kaffee? Nein, danke, lieber ___ Glas Wasser.",,,,eine / ein,food,055
goyal-a1-young-learners,,Übung 47,1,fill-in,Das Sofa von IDEA ist sehr bequem. Ich möchte auch so ___ Sofa.,,,,ein,home,055
goyal-a1-young-learners,,Übung 48,1,fill-in,Ich habe ___ Bruder.,,,,einen,family,055
goyal-a1-young-learners,,Übung 48,10,fill-in,"Ich bin Einzelkind, aber ich möchte so gern ___ Schwester haben.",,,,eine,family,055
goyal-a1-young-learners,,Übung 44,2,fill-in,Heute geht's ___ nicht so gut. Ich habe Kopfschmerzen.,,,,mir,health,055
goyal-a1-young-learners,,Übung 45,2,fill-in,Ich habe ___ Maus.,,,,eine,hobby,055
goyal-a1-young-learners,,Übung 46,2,fill-in,"Ich trinke ___ Bier. Du auch? Nein, ich trinke ___ Apfelsaft.",,,,ein / einen,food,055
goyal-a1-young-learners,,Übung 47,2,fill-in,Der PC von TECHNO hat 4 GB. Ich möchte auch so ___ PC.,,,,einen,home,055
goyal-a1-young-learners,,Übung 48,2,fill-in,Martina hat ___ Schwester.,,,,eine,family,055
goyal-a1-young-learners,,Übung 44,3,fill-in,"Frau Bauer, wie geht's ___?",,,,Ihnen,health,055
goyal-a1-young-learners,,Übung 45,3,fill-in,Peter hat ___ Katze und ___ Goldfisch.,,,,eine / einen,hobby,055
goyal-a1-young-learners,,Übung 46,3,fill-in,Die Oma trinkt ___ Kamillentee.,,,,einen,food,055
goyal-a1-young-learners,,Übung 47,3,fill-in,Die Lampe von NETTY ist sehr modern. Ich möchte auch so ___ Lampe.,,,,eine,home,055
goyal-a1-young-learners,,Übung 48,3,fill-in,Wir haben ___ Opa und ___ Oma.,,,,einen / eine,family,055
goyal-a1-young-learners,,Übung 44,4,fill-in,"Guten Morgen, Herr Wolf. Wie geht's ___ heute?",,,,Ihnen,health,055
goyal-a1-young-learners,,Übung 45,4,fill-in,Tina möchte gern ___ Hamster haben.,,,,einen,hobby,055
goyal-a1-young-learners,,Übung 46,4,fill-in,Der Opa trinkt ___ Gläschen Whisky.,,,,ein,food,055
goyal-a1-young-learners,,Übung 47,4,fill-in,Das Bild von Picasso ist sehr originell. Ich möchte auch so ___ Bild.,,,,ein,home,055
goyal-a1-young-learners,,Übung 48,4,fill-in,Die Müllers haben ___ Kind.,,,,ein,family,055
goyal-a1-young-learners,,Übung 44,5,fill-in,"Mutti, es geht ___ so schlecht. Ich gehe ins Bett.",,,,mir,health,055
goyal-a1-young-learners,,Übung 45,5,fill-in,"Was? Du hast ___ Pferd? Ja, und ich habe auch ___ Kuh.",,,,ein / eine,hobby,055
goyal-a1-young-learners,,Übung 46,5,fill-in,Ich kaufe ___ Flasche Mineralwasser und ___ Dose Cola.,,,,eine / eine,food,055
goyal-a1-young-learners,,Übung 47,5,fill-in,Die Vase von PRIXA ist nicht teuer. Ich möchte auch so ___ Vase.,,,,eine,home,055
goyal-a1-young-learners,,Übung 48,5,fill-in,Frau Hahn hat ___ Tochter und ___ Sohn.,,,,eine / einen,family,055
goyal-a1-young-learners,,Übung 44,6,fill-in,"Karin, wie geht's ___? Hoffentlich besser.",,,,dir,health,055
goyal-a1-young-learners,,Übung 45,6,fill-in,Ich mag Vögel. Ich habe ___ Kanarienvogel und ___ Papagei.,,,,einen / einen,hobby,055
goyal-a1-young-learners,,Übung 46,6,fill-in,"Möchtest du ___ Tasse Tee? Ja, gern.",,,,eine,food,055
goyal-a1-young-learners,,Übung 47,6,fill-in,Die Küche von PRATIKA ist sehr praktisch. Ich möchte auch so ___ Küche.,,,,eine,home,055
goyal-a1-young-learners,,Übung 48,6,fill-in,Ich habe ___ Cousin.,,,,einen,family,055
goyal-a1-young-learners,,Übung 47,7,fill-in,Der Tisch von ILEA ist sehr groß. Ich möchte auch so ___ Tisch.,,,,einen,home,055
goyal-a1-young-learners,,Übung 48,7,fill-in,"Tina hat ___ Bruder, ___ Cousin und ___ Cousine.",,,,einen / einen / eine,family,055
goyal-a1-young-learners,,Übung 47,8,fill-in,Das Handy von KONYA kostet nur €99. Ich möchte auch so ___ Handy.,,,,ein,home,055
goyal-a1-young-learners,,Übung 48,8,fill-in,Ich habe nur ___ Onkel.,,,,einen,family,055
goyal-a1-young-learners,,Übung 48,9,fill-in,Mein Bruder ist verheiratet und hat ___ Sohn.,,,,einen,family,055
goyal-a1-young-learners,,Übung 49,1,fill-in,Ich wohne in Saarbrücken. ___?,,,,Wo?,personal-info,056
goyal-a1-young-learners,,Übung 50,1,fill-in,___ wohnst du? Ich wohne ___ Bonn.,,,,Wo / in,personal-info,056
goyal-a1-young-learners,,Übung 51,1,fill-in,Wie ist der Computer? Toll?,,,,"Nein, er ist nicht toll.",home,056
goyal-a1-young-learners,,Übung 52,1,fill-in,Ist das ein Sofa?,,,,"Nein, das ist kein Sofa.",home,056
goyal-a1-young-learners,,Übung 49,2,fill-in,Francesco kommt aus Cuneo. ___?,,,,Woher?,personal-info,056
goyal-a1-young-learners,,Übung 50,2,fill-in,___ kommst du? Ich komme ___ Italien.,,,,Woher / aus,personal-info,056
goyal-a1-young-learners,,Übung 51,2,fill-in,Wie ist das Sofa? Bequem?,,,,"Nein, es ist nicht bequem.",home,056
goyal-a1-young-learners,,Übung 52,2,fill-in,Ist das ein Bett?,,,,"Nein, das ist kein Bett.",home,056
goyal-a1-young-learners,,Übung 49,3,fill-in,Herr Sprüngli kommt aus Schwyz. ___?,,,,Woher?,personal-info,056
goyal-a1-young-learners,,Übung 50,3,fill-in,___ kommt Herr Martinez? Er kommt ___ Spanien.,,,,Woher / aus,personal-info,056
goyal-a1-young-learners,,Übung 51,3,fill-in,Wie ist der Garten? Groß?,,,,"Nein, er ist nicht groß.",home,056
goyal-a1-young-learners,,Übung 52,3,fill-in,Ist das ein Hund?,,,,"Nein, das ist kein Hund.",hobby,056
goyal-a1-young-learners,,Übung 49,4,fill-in,Ich arbeite in Landshut. ___?,,,,Wo?,personal-info,056
goyal-a1-young-learners,,Übung 50,4,fill-in,___ wohnt Herr Martinez jetzt? Er wohnt ___ Augsburg.,,,,Wo / in,personal-info,056
goyal-a1-young-learners,,Übung 51,4,fill-in,Wie ist die Lampe? Modern?,,,,"Nein, sie ist nicht modern.",home,056
goyal-a1-young-learners,,Übung 52,4,fill-in,Ist das ein Computer?,,,,"Nein, das ist kein Computer.",home,056
goyal-a1-young-learners,,Übung 49,5,fill-in,Wir wohnen in Schwerin. ___?,,,,Wo?,personal-info,056
goyal-a1-young-learners,,Übung 50,5,fill-in,___ liegt Augsburg? Es liegt ___ Süddeutschland.,,,,Wo / in,city-places,056
goyal-a1-young-learners,,Übung 51,5,fill-in,Wie ist der Stuhl? Schön?,,,,"Nein, er ist nicht schön.",home,056
goyal-a1-young-learners,,Übung 52,5,fill-in,Ist das ein Stuhl?,,,,"Nein, das ist kein Stuhl.",home,056
goyal-a1-young-learners,,Übung 49,6,fill-in,Frau Meier kommt aus Chemnitz. ___?,,,,Woher?,personal-info,056
goyal-a1-young-learners,,Übung 50,6,fill-in,___ kommen Ali und Fatima? Sie kommen ___ der Türkei.,,,,Woher / aus,personal-info,056
goyal-a1-young-learners,,Übung 51,6,fill-in,Wie ist die Küche? Hell?,,,,"Nein, sie ist nicht hell.",home,056
goyal-a1-young-learners,,Übung 52,6,fill-in,Ist das eine Flasche?,,,,"Nein, das ist keine Flasche.",food,056
goyal-a1-young-learners,,Übung 49,7,fill-in,Die Zideks kommen aus Klagenfurt. ___?,,,,Woher?,personal-info,056
goyal-a1-young-learners,,Übung 50,7,fill-in,___ spricht man Italienisch? ___ Italien und ___ der Schweiz.,,,,Wo / In / in,personal-info,056
goyal-a1-young-learners,,Übung 51,7,fill-in,Wie ist das Bad? Klein?,,,,"Nein, es ist nicht klein.",home,056
goyal-a1-young-learners,,Übung 52,7,fill-in,Ist das ein Papagei?,,,,"Nein, das ist kein Papagei.",hobby,056
goyal-a1-young-learners,,Übung 49,8,fill-in,Petra studiert in Halle. ___?,,,,Wo?,personal-info,056
goyal-a1-young-learners,,Übung 50,8,fill-in,"___ kommen Sie, Herr Papadopulos? ___ Athen.",,,,Woher / Aus,personal-info,056
goyal-a1-young-learners,,Übung 51,8,fill-in,Wie ist die Lampe? Altmodisch?,,,,"Nein, sie ist nicht altmodisch.",home,056
goyal-a1-young-learners,,Übung 52,8,fill-in,Ist das eine Dusche?,,,,"Nein, das ist keine Dusche.",home,056
goyal-a1-young-learners,,Übung 53,1,fill-in,Hast du einen Bruder?,,,,"Nein, ich habe keinen Bruder.",family,057
goyal-a1-young-learners,,Übung 54,1,fill-in,Das ist ___ Schrank.,,,,kein,home,057
goyal-a1-young-learners,,Übung 55,1,fill-in,Man spricht Deutsch in der Schweiz. → In der Schweiz ___,,,,In der Schweiz spricht man Deutsch.,communication,057
goyal-a1-young-learners,,Übung 56,1,fill-in,"Wohnst du in München? Ja, ___",,,,"Ja, in München wohne ich.",personal-info,057
goyal-a1-young-learners,,Übung 53,10,fill-in,Hast du ein Kaninchen?,,,,"Nein, ich habe kein Kaninchen.",hobby,057
goyal-a1-young-learners,,Übung 54,10,fill-in,Das ist ___ Laptop.,,,,kein,home,057
goyal-a1-young-learners,,Übung 53,2,fill-in,Hast du eine Cousine?,,,,"Nein, ich habe keine Cousine.",family,057
goyal-a1-young-learners,,Übung 54,2,fill-in,Das Wohnzimmer ist ___ sehr groß.,,,,nicht,home,057
goyal-a1-young-learners,,Übung 55,2,fill-in,Die Weigels wohnen in Augsburg. → In Augsburg ___,,,,In Augsburg wohnen die Weigels.,personal-info,057
goyal-a1-young-learners,,Übung 56,2,fill-in,"Wohnt Tina in Augsburg? Ja, ___",,,,"Ja, in Augsburg wohnt Tina.",personal-info,057
goyal-a1-young-learners,,Übung 53,3,fill-in,Hast du ein Pferd?,,,,"Nein, ich habe kein Pferd.",hobby,057
goyal-a1-young-learners,,Übung 54,3,fill-in,Die Küche ist ___ klein. Sie ist groß.,,,,nicht,home,057
goyal-a1-young-learners,,Übung 55,3,fill-in,Pedro kommt aus Spanien. → Aus Spanien ___,,,,Aus Spanien kommt Pedro.,personal-info,057
goyal-a1-young-learners,,Übung 56,3,fill-in,"Kommt Herr Mancuso aus Neapel? Ja, ___",,,,"Ja, aus Neapel kommt Herr Mancuso.",personal-info,057
goyal-a1-young-learners,,Übung 53,4,fill-in,Hast du eine Schwester?,,,,"Nein, ich habe keine Schwester.",family,057
goyal-a1-young-learners,,Übung 54,4,fill-in,"Nein, das ist ___ Lampe.",,,,keine,home,057
goyal-a1-young-learners,,Übung 55,4,fill-in,Es geht mir nicht so gut. → Mir ___,,,,Mir geht es nicht so gut.,health,057
goyal-a1-young-learners,,Übung 56,4,fill-in,"Arbeitet dein Vater in Mailand? Ja, ___",,,,"Ja, in Mailand arbeitet mein Vater.",profession,057
goyal-a1-young-learners,,Übung 53,5,fill-in,Hast du einen Freund?,,,,"Nein, ich habe keinen Freund.",personal-info,057
goyal-a1-young-learners,,Übung 54,5,fill-in,Der Abstellraum ist ___ sehr hell.,,,,nicht,home,057
goyal-a1-young-learners,,Übung 55,5,fill-in,Ich möchte in Deutschland leben. → In Deutschland ___,,,,In Deutschland möchte ich leben.,personal-info,057
goyal-a1-young-learners,,Übung 56,5,fill-in,"Kommst du aus Italien? Ja, ___",,,,"Ja, aus Italien komme ich.",personal-info,057
goyal-a1-young-learners,,Übung 53,6,fill-in,Hast du einen Computer?,,,,"Nein, ich habe keinen Computer.",home,057
goyal-a1-young-learners,,Übung 54,6,fill-in,"Was ist das? Ein Sofa? Nein, ___ Sofa.",,,,kein,home,057
goyal-a1-young-learners,,Übung 55,6,fill-in,Die Meiers haben zwei Kinder. → Zwei Kinder ___,,,,Zwei Kinder haben die Meiers.,family,057
goyal-a1-young-learners,,Übung 56,6,fill-in,"Geht's dir gut? Ja, ___",,,,"Ja, gut geht's mir.",health,057
goyal-a1-young-learners,,Übung 53,7,fill-in,Hast du ein Handy?,,,,"Nein, ich habe kein Handy.",communication,057
goyal-a1-young-learners,,Übung 54,7,fill-in,Die Wohnung von Martina ist ___ sehr gemütlich.,,,,nicht,home,057
goyal-a1-young-learners,,Übung 55,7,fill-in,Herr Rossi spricht Italienisch. → Italienisch ___,,,,Italienisch spricht Herr Rossi.,communication,057
goyal-a1-young-learners,,Übung 56,7,fill-in,"Trinkst du gern einen Kaffee? Ja, ___",,,,"Ja, gern trinke ich einen Kaffee.",food,057
goyal-a1-young-learners,,Übung 53,8,fill-in,Hast du ein Glas?,,,,"Nein, ich habe kein Glas.",food,057
goyal-a1-young-learners,,Übung 54,8,fill-in,"Nein, danke, ich trinke ___ Bier.",,,,kein,food,057
goyal-a1-young-learners,,Übung 55,8,fill-in,Ich habe vier Brüder. → Vier Brüder ___,,,,Vier Brüder habe ich.,family,057
goyal-a1-young-learners,,Übung 56,8,fill-in,"Magst du Tiere? Ja, ___",,,,"Ja, Tiere mag ich.",hobby,057
goyal-a1-young-learners,,Übung 53,9,fill-in,Hast du einen CD-Player?,,,,"Nein, ich habe keinen CD-Player.",home,057
goyal-a1-young-learners,,Übung 54,9,fill-in,Kaffee trinke ich ___ so gern.,,,,nicht,food,057
goyal-a1-young-learners,hoeren,Übung 57 A,1,speaking-task,Was ist das? Ein Schrank?,,,,(open-ended),home,058
goyal-a1-young-learners,hoeren,Übung 57 B,1,speaking-task,Trinkst du eine Tasse Kaffee?,,,,(open-ended),food,058
goyal-a1-young-learners,hoeren,Übung 57 C,1,speaking-task,Hast du einen Hund?,,,,(open-ended),hobby,058
goyal-a1-young-learners,hoeren,Übung 57 D,1,speaking-task,Spricht man Deutsch in Deutschland?,,,,(open-ended),communication,058
goyal-a1-young-learners,hoeren,Übung 58,1,speaking-task,Hör zu und wiederhole die Sätze mit der richtigen Intonation.,,,,(open-ended),mixed,058
goyal-a1-young-learners,hoeren,Übung 57 A,2,speaking-task,Was ist das? Ein Sofa?,,,,(open-ended),home,058
goyal-a1-young-learners,hoeren,Übung 57 B,2,speaking-task,Trinken Sie ein Bier?,,,,(open-ended),food,058
goyal-a1-young-learners,hoeren,Übung 57 C,2,speaking-task,Hast du eine Katze?,,,,(open-ended),hobby,058
goyal-a1-young-learners,hoeren,Übung 57 D,2,speaking-task,Spricht man Englisch in England?,,,,(open-ended),communication,058
goyal-a1-young-learners,hoeren,Übung 57 A,3,speaking-task,Was ist das? Eine Lampe?,,,,(open-ended),home,058
goyal-a1-young-learners,hoeren,Übung 57 B,3,speaking-task,Trinkst du einen Apfelsaft?,,,,(open-ended),food,058
goyal-a1-young-learners,hoeren,Übung 57 C,3,speaking-task,Hast du ein Pferd?,,,,(open-ended),hobby,058
goyal-a1-young-learners,hoeren,Übung 57 D,3,speaking-task,Spricht man Italienisch in Italien?,,,,(open-ended),communication,058
goyal-a1-young-learners,hoeren,Übung 57 A,4,speaking-task,Was ist das? Ein Computer?,,,,(open-ended),home,058
goyal-a1-young-learners,hoeren,Übung 57 B,4,speaking-task,Trinkst du ein Glas Wasser?,,,,(open-ended),food,058
goyal-a1-young-learners,hoeren,Übung 57 C,4,speaking-task,Hast du einen Hamster?,,,,(open-ended),hobby,058
goyal-a1-young-learners,hoeren,Übung 57 D,4,speaking-task,Spricht man Französisch in Frankreich?,,,,(open-ended),communication,058
goyal-a1-young-learners,hoeren,Übung 57 A,5,speaking-task,Was ist das? Ein Stuhl?,,,,(open-ended),home,058
goyal-a1-young-learners,hoeren,Übung 57 B,5,speaking-task,Trinken Sie eine Cola?,,,,(open-ended),food,058
goyal-a1-young-learners,hoeren,Übung 57 C,5,speaking-task,Hast du einen Goldfisch?,,,,(open-ended),hobby,058
goyal-a1-young-learners,hoeren,Übung 57 D,5,speaking-task,Spricht man Türkisch in der Türkei?,,,,(open-ended),communication,058
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,1,matching,Der Garten ist …,,,,schön.,home,059
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,2,matching,Das Wohnzimmer ist …,,,,gemütlich.,home,059
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,3,matching,Die Küche ist …,,,,praktisch.,home,059
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,4,matching,Das Schlafzimmer ist …,,,,nicht sehr groß.,home,059
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,5,matching,Das Bad ist …,,,,klein.,home,059
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,6,matching,Das Arbeitszimmer ist …,,,,hell.,home,059
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,7,matching,Die Terrasse ist …,,,,sehr groß.,home,059
goyal-a1-young-learners,vocabulary,A. Memo-Spiel,8,matching,Der Abstellraum ist …,,,,nützlich.,home,059
goyal-a1-young-learners,schreiben,B. Sätze bauen,1,writing-task,"Schneide die Kärtchen aus, mische sie und bau damit unterschiedliche Sätze.",,,,(open-ended),mixed,061
goyal-a1-young-learners,schreiben,C. Sätze bauen,1,writing-task,"Schneide die Kärtchen aus, mische sie und bau damit unterschiedliche Sätze.",,,,(open-ended),personal-info,063
goyal-a1-young-learners,vocabulary,D. Silbenrätsel,1,ordering,Schneide die Kärtchen aus und setze die Silben zu Wörtern zusammen.,,,,,mixed,065
goyal-a1-young-learners,vocabulary,Übung 1a,1,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 1 (Schale mit Brötchen),,,,b (das Brötchen),food,067
goyal-a1-young-learners,vocabulary,Übung 1b,1,short-answer,Was fehlt?,,,,Der Käse (i) fehlt.,food,067
goyal-a1-young-learners,vocabulary,Übung 1a,10,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 10 (Ei),,,,k (das Ei),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,11,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 11 (Brot auf Brett),,,,g (das Brot),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,12,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 12 (Schinken),,,,m (der Schinken),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,2,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 2 (Butter auf Teller),,,,f (die Butter),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,3,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 3 (Honigglas),,,,d (der Honig),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,4,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 4 (Glas Tee),,,,a (der Tee),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,5,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 5 (Milchkarton),,,,e (die Milch),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,6,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 6 (Glas Orangensaft),,,,j (der Orangensaft),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,7,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 7 (Marmeladenglas),,,,c (die Marmelade),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,8,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 8 (Kaffeekanne),,,,h (der Kaffee),food,067
goyal-a1-young-learners,vocabulary,Übung 1a,9,matching,Was gibt es zum Frühstück? Schreib die Buchstaben in die Kästchen — Bild 9 (Croissant),,,,l (das Croissant),food,067
goyal-a1-young-learners,vocabulary,Übung 2,1,fill-in,Sortiere die Wörter aus Übung 1 in die Tabelle ein (der / die / das).,,,,"der: Tee, Honig, Kaffee, Käse, Orangensaft, Schinken; die: Marmelade, Milch, Butter; das: Brötchen, Brot, Ei, Croissant",food,068
goyal-a1-young-learners,schreiben,Übung 3,1,writing-task,"Bilde Sätze, die einen Sinn ergeben.",,,,(open-ended),food,068
goyal-a1-young-learners,schreiben,Übung 4,1,writing-task,Was essen und trinken die Kinder in der Pause?,,,,(open-ended),food,068
goyal-a1-young-learners,,Übung 5,1,matching,1. Möchtest du einen Schokoriegel?,,,,"c. Nein danke, keinen Schokoriegel.",food,069
goyal-a1-young-learners,,Übung 6,1,fill-in,Möchtest du einen Apfel?,,,,"Nein danke, keinen Apfel!",food,069
goyal-a1-young-learners,,Übung 7,1,fill-in,Ergänze den Dialog.,,,,in der Pause; möchte … essen; keinen; ein Käsebrot; haben … mehr; Möchtest; keinen Apfel; Hast; habe,food,069
goyal-a1-young-learners,,Übung 5,2,matching,2. Was trinkst du?,,,,e. Einen Apfelsaft.,food,069
goyal-a1-young-learners,,Übung 6,2,fill-in,Möchtest du ein Käsebrot?,,,,"Nein danke, kein Käsebrot!",food,069
goyal-a1-young-learners,,Übung 5,3,matching,3. Was isst du in der Pause?,,,,a. Einen Apfel.,food,069
goyal-a1-young-learners,,Übung 6,3,fill-in,Möchtest du eine Banane?,,,,"Nein danke, keine Banane!",food,069
goyal-a1-young-learners,,Übung 5,4,matching,4. Eine Banane?,,,,"f. Ja, gern!",food,069
goyal-a1-young-learners,,Übung 6,4,fill-in,Möchtest du einen Schokoriegel?,,,,"Nein danke, keinen Schokoriegel!",food,069
goyal-a1-young-learners,,Übung 5,5,matching,5. Hast du Durst?,,,,"d. Nein, ich habe Hunger.",food,069
goyal-a1-young-learners,,Übung 6,5,fill-in,Möchtest du ein Croissant?,,,,"Nein danke, kein Croissant!",food,069
goyal-a1-young-learners,,Übung 5,6,matching,6. Was möchtest du?,,,,b. Ich möchte ein Stück Kuchen.,food,069
goyal-a1-young-learners,,Übung 6,6,fill-in,Möchtest du einen Kuchen?,,,,"Nein danke, keinen Kuchen!",food,069
goyal-a1-young-learners,lesen,Übung 8,1,true-false,Nur Schulkinder brauchen eine gesunde Ernährung.,,,,Falsch,food,070
goyal-a1-young-learners,vocabulary,Übung 9,1,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 1 (kariertes Federmäppchen),,,,e (das Mäppchen),school,070
goyal-a1-young-learners,vocabulary,Übung 9,10,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 10 (rote Schere),,,,h (die Schere),school,070
goyal-a1-young-learners,lesen,Übung 8,2,true-false,Eine Tasse Kakao ist kein Frühstück.,,,,Richtig,food,070
goyal-a1-young-learners,vocabulary,Übung 9,2,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 2 (offenes Heft),,,,g (das Heft),school,070
goyal-a1-young-learners,lesen,Übung 8,3,true-false,Viele Kinder frühstücken nicht. Stattdessen kaufen sie sich etwas auf dem Schulweg.,,,,Richtig,food,070
goyal-a1-young-learners,vocabulary,Übung 9,3,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 3 (Buch mit Union-Jack),,,,d (das Englischbuch),school,070
goyal-a1-young-learners,lesen,Übung 8,4,true-false,"Herr Bönisch meint, Schulkinder brauchen ein reichhaltiges Frühstück.",,,,Richtig,food,070
goyal-a1-young-learners,vocabulary,Übung 9,4,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 4 (braune Schultasche),,,,b (die Schultasche),school,070
goyal-a1-young-learners,lesen,Übung 8,5,true-false,"Es ist gut, wenn Schulkinder allein frühstücken.",,,,Falsch,food,070
goyal-a1-young-learners,vocabulary,Übung 9,5,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 5 (Radiergummi),,,,f (der Radiergummi),school,070
goyal-a1-young-learners,vocabulary,Übung 9,6,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 6 (roter Kugelschreiber),,,,l (der Kugelschreiber),school,070
goyal-a1-young-learners,vocabulary,Übung 9,7,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 7 (Textmarker),,,,i (der Textmarker),school,070
goyal-a1-young-learners,vocabulary,Übung 9,8,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 8 (Taschenrechner),,,,a (der Taschenrechner),school,070
goyal-a1-young-learners,vocabulary,Übung 9,9,matching,Was ist das? Schreibe die Buchstaben in die Kästchen — Bild 9 (Holzlineal),,,,c (das Lineal),school,070
goyal-a1-young-learners,,Übung 10,1,short-answer,[Bild: silberne Klarsichthülle/Mappe] Ein Buch?,,,,"Nein, das ist eine Mappe.",school,071
goyal-a1-young-learners,hoeren,Übung 11,1,writing-task,"Hör zu und schreib Sätze, die einen Sinn ergeben.",,,,(open-ended),school,071
goyal-a1-young-learners,hoeren,Übung 12,1,fill-in,Hör zu. Was kostet das? [Bild: dunkelrotes Buch] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 10,2,short-answer,[Bild: blau-weißer Radiergummi] Ein Spitzer?,,,,"Nein, das ist ein Radiergummi.",school,071
goyal-a1-young-learners,hoeren,Übung 12,2,fill-in,Hör zu. Was kostet das? [Bild: pinkes Federmäppchen] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 10,3,short-answer,[Bild: gelber Textmarker] Ein Kugelschreiber?,,,,"Nein, das ist ein Textmarker.",school,071
goyal-a1-young-learners,hoeren,Übung 12,3,fill-in,Hör zu. Was kostet das? [Bild: Schere] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 10,4,short-answer,[Bild: Schere] Ein Lineal?,,,,"Nein, das ist eine Schere.",school,071
goyal-a1-young-learners,hoeren,Übung 12,4,fill-in,Hör zu. Was kostet das? [Bild: gelber Textmarker] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 10,5,short-answer,[Bild: pinkes Federmäppchen] Eine Mappe?,,,,"Nein, das ist ein Mäppchen.",school,071
goyal-a1-young-learners,hoeren,Übung 12,5,fill-in,Hör zu. Was kostet das? [Bild: silberne Klarsichthülle/Heft] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 10,6,short-answer,[Bild: bunte Weltkarte] Ein Heft?,,,,"Nein, das ist eine Weltkarte.",school,071
