collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,option_d,option_e,correct_answer,level,topic,source_page
tricolore-1-5th-edition,reading,3c,1,short-answer,"Devine le mot anglais, puis vérifie dans le Glossaire. Écris l'anglais sur ta liste.","Devine le mot anglais, puis vérifie dans le Glossaire: amusant, super, facile, difficile, intéressant, utile, nul, ennuyeux, sympa, génial.",,,,,,"amusant=fun, super=great, facile=easy, difficile=difficult, intéressant=interesting, utile=useful, nul=useless/rubbish, ennuyeux=boring, sympa=nice, génial=brilliant",A1,school,102
tricolore-1-5th-edition,grammar,Dossier-langue (faire),1,short-answer,Which part of faire do you use to talk about the weather?,Which part of faire do you use to talk about the weather?,,,,,,il fait,A2,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,10,fill-in,Écoute et complète le texte.,Et j'aime (10) ___ parce que nous faisons des choses intéressantes.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,2,fill-in,Écoute et complète le texte.,Qu'est-ce que vous faites comme (2) ___ au collège?,,,,,,sport,A1,school,102
tricolore-1-5th-edition,grammar,2 Fais des phrases,2,fill-in,,"Moi, je [picture: a boy drawing]",,,,,,"Moi, je fais du dessin.",A1,hobby,102
tricolore-1-5th-edition,listening,3a Ils aiment ou ils n'aiment pas?,2,short-answer,Écris 1–8. Écoute et note les opinions et les matières.,Écris 1–8. Écoute et note les opinions et les matières.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,3,fill-in,Écoute et complète le texte.,"En hiver, nous faisons de la gymnastique, du volley et du (3) ___ .",,,,,,,A1,school,102
tricolore-1-5th-edition,grammar,2 Fais des phrases,3,fill-in,,Tu [picture: a person swimming],,,,,,Tu fais de la natation.,A1,hobby,102
tricolore-1-5th-edition,listening,3a Ils aiment ou ils n'aiment pas?,3,short-answer,Écris 1–8. Écoute et note les opinions et les matières.,Écris 1–8. Écoute et note les opinions et les matières.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,4,fill-in,Écoute et complète le texte.,Nous allons à (4) ___ en ville le jeudi après-midi.,,,,,,,A1,school,102
tricolore-1-5th-edition,grammar,2 Fais des phrases,4,fill-in,,Il [picture: a person taking a photo with a camera],,,,,,Il fait des photos.,A1,hobby,102
tricolore-1-5th-edition,listening,3a Ils aiment ou ils n'aiment pas?,4,short-answer,Écris 1–8. Écoute et note les opinions et les matières.,Écris 1–8. Écoute et note les opinions et les matières.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,5,fill-in,Écoute et complète le texte.,Et en (5) ___ nous faisons de l'athlétisme.,,,,,,,A1,school,102
tricolore-1-5th-edition,grammar,2 Fais des phrases,5,fill-in,,Elle [picture: a person doing a handstand/gymnastics],,,,,,Elle fait de la gymnastique.,A1,hobby,102
tricolore-1-5th-edition,listening,3a Ils aiment ou ils n'aiment pas?,5,short-answer,Écris 1–8. Écoute et note les opinions et les matières.,Écris 1–8. Écoute et note les opinions et les matières.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,6,fill-in,Écoute et complète le texte.,"J'ai des amis qui font du (6) ___ , mais pas moi.",,,,,,judo,A1,school,102
tricolore-1-5th-edition,grammar,2 Fais des phrases,6,fill-in,,Nous [picture: two people cycling],,,,,,Nous faisons du vélo.,A1,hobby,102
tricolore-1-5th-edition,listening,3a Ils aiment ou ils n'aiment pas?,6,short-answer,Écris 1–8. Écoute et note les opinions et les matières.,Écris 1–8. Écoute et note les opinions et les matières.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,7,fill-in,Écoute et complète le texte.,Mes matières préférées sont (7) ___ et (8) ___ .,,,,,,,A1,school,102
tricolore-1-5th-edition,grammar,2 Fais des phrases,7,fill-in,,Vous [picture: two people doing judo],,,,,,Vous faites du judo.,A1,hobby,102
tricolore-1-5th-edition,listening,3a Ils aiment ou ils n'aiment pas?,7,short-answer,Écris 1–8. Écoute et note les opinions et les matières.,Écris 1–8. Écoute et note les opinions et les matières.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,8,fill-in,Écoute et complète le texte.,Mes matières préférées sont (7) ___ et (8) ___ .,,,,,,,A1,school,102
tricolore-1-5th-edition,grammar,2 Fais des phrases,8,fill-in,,Ils [picture: two people running],,,,,,Ils font de l'athlétisme.,A1,hobby,102
tricolore-1-5th-edition,listening,3a Ils aiment ou ils n'aiment pas?,8,short-answer,Écris 1–8. Écoute et note les opinions et les matières.,Écris 1–8. Écoute et note les opinions et les matières.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,1 Conversations au collège,9,fill-in,Écoute et complète le texte.,(9) ___ parce que j'adore la lecture et nous faisons aussi du théâtre. C'est amusant.,,,,,,,A1,school,102
tricolore-1-5th-edition,listening,4a Six élèves,1,short-answer,Écris 1–6. Écoute et décide qui parle.,Écris 1–6. Écoute et décide qui parle.,,,,,,E Sylvie,A1,school,103
tricolore-1-5th-edition,listening,4b,1,short-answer,Écoute encore une fois. Note les opinions sur les matières.,Écoute encore une fois. Note les opinions sur les matières.,,,,,,les maths – très utile (aime beaucoup); le dessin – ennuyeux (déteste),A1,school,103
tricolore-1-5th-edition,speaking,5a Inventez des conversations,1,speaking-task,"À deux, lisez la conversation. Puis changez les mots surlignés pour inventer d'autres conversations.","À deux, lisez la conversation. Puis changez les mots surlignés pour inventer d'autres conversations.",,,,,,(open-ended),A1,school,103
tricolore-1-5th-edition,writing,5b,1,writing-task,Écris un paragraphe sur les matières.,Écris un paragraphe sur les matières.,,,,,,(open-ended),A1,school,103
tricolore-1-5th-edition,writing,Stratégies (adding interest),1,writing-task,Practise adding extra words to these sentences:,"Practise adding extra words to these sentences: L'informatique, c'est ennuyeux. / Les sciences, c'est super. Then make up a long sentence for a subject you like and one you don't.",,,,,,(open-ended),A1,school,103
tricolore-1-5th-edition,listening,1a Un nouvel élève,1,short-answer,"Karim est un nouvel élève. Pendant la récréation, on lui pose beaucoup de questions. Écoute, puis lis les questions. Il y a une question qu'on ne pose pas. C'est quelle question?",Il y a une question qu'on ne pose pas à Karim. C'est quelle question?,,,,,,6 Tu es supporter de quel club de foot?,A1,personal-info,104
tricolore-1-5th-edition,grammar,2 Des questions utiles,1,fill-in,Complète les questions.,___ jour (m) sommes-nous?,,,,,,Quel,A1,mixed,104
tricolore-1-5th-edition,speaking,3a Mes choses préférées,1,fill-in,Travaillez à deux. Une personne pose des questions. L'autre répond.,Quel est ___ sport préféré? / ___ sport préféré est le basket.,,,,,,ton / Mon,A1,personal-info,104
tricolore-1-5th-edition,speaking,3b,1,speaking-task,Réponds avec ton choix.,Réponds avec ton choix.,,,,,,(open-ended),A1,personal-info,104
tricolore-1-5th-edition,speaking,Stratégies (speaking skills),1,speaking-task,Think of one way you could change each of these questions.,"Think of one way you could change each of these questions: Qu'est-ce que tu aimes comme matières/passe-temps? C'est quand, le match/le concert?",,,,,,(open-ended),A1,personal-info,104
tricolore-1-5th-edition,grammar,2 Des questions utiles,2,fill-in,Complète les questions.,___ heure (f) est-il?,,,,,,Quelle,A1,mixed,104
tricolore-1-5th-edition,speaking,3a Mes choses préférées,2,fill-in,Travaillez à deux. Une personne pose des questions. L'autre répond.,Quelle est ___ couleur préférée? / ___ couleur préférée est le noir.,,,,,,ta / Ma,A1,personal-info,104
tricolore-1-5th-edition,grammar,2 Des questions utiles,3,fill-in,Complète les questions.,___ est ta couleur préférée?,,,,,,Quelle,A1,mixed,104
tricolore-1-5th-edition,speaking,3a Mes choses préférées,3,fill-in,Travaillez à deux. Une personne pose des questions. L'autre répond.,Quel est ___ jour préféré? / ___ jour préféré est le samedi.,,,,,,ton / Mon,A1,personal-info,104
tricolore-1-5th-edition,grammar,2 Des questions utiles,4,fill-in,Complète les questions.,___ sont tes livres préférés?,,,,,,Quels,A1,mixed,104
tricolore-1-5th-edition,speaking,3a Mes choses préférées,4,fill-in,Travaillez à deux. Une personne pose des questions. L'autre répond.,Quel est ___ animal préféré? / ___ animal préféré est le cheval.,,,,,,ton / Mon,A1,personal-info,104
tricolore-1-5th-edition,grammar,2 Des questions utiles,5,fill-in,Complète les questions.,___ sont tes animaux préférés?,,,,,,Quels,A1,mixed,104
tricolore-1-5th-edition,speaking,3a Mes choses préférées,5,fill-in,Travaillez à deux. Une personne pose des questions. L'autre répond.,Quelle est ___ saison préférée? / ___ saison préférée est le printemps.,,,,,,ta / Ma,A1,personal-info,104
tricolore-1-5th-edition,grammar,2 Des questions utiles,6,fill-in,Complète les questions.,___ est ton jour préféré?,,,,,,Quel,A1,mixed,104
tricolore-1-5th-edition,speaking,3a Mes choses préférées,6,fill-in,Travaillez à deux. Une personne pose des questions. L'autre répond.,Quelle est ___ matière préférée? / ___ matière préférée est le dessin.,,,,,,ta / Ma,A1,personal-info,104
tricolore-1-5th-edition,grammar,2 Des questions utiles,7,fill-in,Complète les questions.,___ temps (m) fait-il?,,,,,,Quel,A1,mixed,104
tricolore-1-5th-edition,listening,1b,a,fill-in,Complète les réponses de Karim.,Mon sport préféré est ...,,,,,,le basket,A1,personal-info,104
tricolore-1-5th-edition,listening,1b,b,fill-in,Complète les réponses de Karim.,Mes passe-temps préférés sont ...,,,,,,le sport et l'informatique,A1,personal-info,104
tricolore-1-5th-edition,listening,1b,c,fill-in,Complète les réponses de Karim.,J'ai ...,,,,,,douze ans,A1,personal-info,104
tricolore-1-5th-edition,listening,1b,d,fill-in,Complète les réponses de Karim.,"Ma matière préférée, c'est ...",,,,,,l'histoire,A1,personal-info,104
tricolore-1-5th-edition,listening,1b,e,fill-in,Complète les réponses de Karim.,Mon anniversaire est ...,,,,,,le huit juillet,A1,personal-info,104
tricolore-1-5th-edition,speaking,4 Inventez des conversations,1,speaking-task,"Une personne pose une question, l'autre répond et pose une question différente. Continuez comme ça. Quelle paire peut avoir la conversation la plus longue? Pour vous aider, regardez les questions à la page 102.","Une personne pose une question, l'autre répond et pose une question différente. Continuez comme ça. Quelle paire peut avoir la conversation la plus longue?",,,,,,(open-ended),A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,1,true-false,Corrige les phrases.,Camille est anglaise.,,,,,,Faux – Camille est française.,A1,personal-info,105
tricolore-1-5th-edition,writing,5b,1,writing-task,Écris quatre phrases ou plus pour faire une description d'un(e) ami(e).,Écris quatre phrases ou plus pour faire une description d'un(e) ami(e).,,,,,,(open-ended),A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,1,short-answer,,his birthday,,,,,,son anniversaire,A1,personal-info,105
tricolore-1-5th-edition,writing,7 Jeu d'identité,1,writing-task,"Écris une petite description d'un(e) camarade ou d'une personne célèbre. En classe ou en groupe, lisez chaque description et devinez l'identité de la personne.","Écris une petite description d'un(e) camarade ou d'une personne célèbre. En classe ou en groupe, lisez chaque description et devinez l'identité de la personne.",,,,,,(open-ended),A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,2,true-false,Corrige les phrases.,Son sport préféré est le basket.,,,,,,Faux – Son sport préféré est la gymnastique.,A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,2,short-answer,,her birthday,,,,,,son anniversaire,A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,3,true-false,Corrige les phrases.,Elle aime les sciences.,,,,,,"Faux – Sa matière préférée, ce sont les maths.",A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,3,short-answer,,his sister,,,,,,sa sœur,A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,4,true-false,Corrige les phrases.,Ses grands-parents habitent à Paris.,,,,,,Faux – Ses grands-parents habitent au Sénégal.,A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,4,short-answer,,her sister,,,,,,sa sœur,A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,5,true-false,Corrige les phrases.,Son frère s'appelle Caspar.,,,,,,Faux – Son frère s'appelle Noah.,A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,5,short-answer,,her cat,,,,,,son chat,A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,6,true-false,Corrige les phrases.,Son anniversaire est le quinze août.,,,,,,Faux – Son anniversaire est le quinze avril.,A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,6,short-answer,,its dinner,,,,,,son dîner,A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,7,true-false,Corrige les phrases.,Sa souris s'appelle Napoléon.,,,,,,Faux – Sa souris s'appelle Minnie.,A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,7,short-answer,,his dog,,,,,,son chien,A1,personal-info,105
tricolore-1-5th-edition,reading,5a Corrige les phrases,8,true-false,Corrige les phrases.,Ses passe-temps préférés sont la musique et le rugby.,,,,,,Faux – Ses passe-temps préférés sont la natation et le football.,A1,personal-info,105
tricolore-1-5th-edition,grammar,6 Comment ça se dit en français?,8,short-answer,,its friend,,,,,,son ami(e),A1,personal-info,105
tricolore-1-5th-edition,listening,1 Au collège,1,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,Notre collège s'appelle le collège (1) ___.,,,,,,Jules Verne,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,1,fill-in,Complète les phrases avec notre ou nos.,"Aujourd'hui, (1) ___ classe fait un voyage scolaire.",,,,,,notre,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,1,fill-in,Complète les phrases avec votre ou vos.,Photo 1: a USB flash drive.,,,,,,votre clé USB,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,2,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,Il y a (2) ___ élèves. C'est beaucoup.,,,,,,trente-huit,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,2,fill-in,Complète les phrases avec notre ou nos.,(2) ___ prof d'informatique organise une visite au Centre de Technologie.,,,,,,Notre,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,2,fill-in,Complète les phrases avec votre ou vos.,Photo 2: a pink eraser.,,,,,,votre gomme,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,3,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,"Moi, j'aime beaucoup (3) ___. Notre prof est très sympa.",,,,,,,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,3,fill-in,Complète les phrases avec notre ou nos.,"Alors, nous avons tous (3) ___ sac",,,,,,notre,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,3,fill-in,Complète les phrases avec votre ou vos.,Photo 3: coloured pencils.,,,,,,vos crayons de couleur,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,4,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,"Moi, je préfère (4) ___. Notre prof de dessin est très amusant.",,,,,,le dessin,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,4,fill-in,Complète les phrases avec notre ou nos.,"avec (4) ___ cahiers,",,,,,,nos,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,4,fill-in,Complète les phrases avec votre ou vos.,Photo 4: a calculator.,,,,,,votre calculatrice,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,5,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,"Notre prof de (5) ___, par exemple, est super. Il organise bien ses cours et il explique tout très bien.",,,,,,,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,5,fill-in,Complète les phrases avec notre ou nos.,"(5) ___ calculatrice,",,,,,,notre,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,5,fill-in,Complète les phrases avec votre ou vos.,Photo 5: two ring-binder folders.,,,,,,vos classeurs,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,6,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,"Oui, mais notre prof de (6) ___ est un peu sévère.",,,,,,,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,6,fill-in,Complète les phrases avec notre ou nos.,(6) ___ crayons,,,,,,nos,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,6,fill-in,Complète les phrases avec votre ou vos.,Photo 6: a striped pencil case.,,,,,,votre trousse,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,7,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,"À (7) ___, mais on n'a pas cours le (8) ___, et le (9) ___, on finit à midi.",,,,,,huit heures et demie,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,7,fill-in,Complète les phrases avec notre ou nos.,"et (7) ___ sandwichs, bien sûr.",,,,,,nos,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,7,fill-in,Complète les phrases avec votre ou vos.,Photo 7: highlighter pens.,,,,,,vos surligneurs,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,8,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,"À (7) ___, mais on n'a pas cours le (8) ___, et le (9) ___, on finit à midi.",,,,,,mercredi,A1,school,106
tricolore-1-5th-edition,grammar,2 Notre voyage scolaire,8,fill-in,Complète les phrases avec notre ou nos.,"Et voilà, (8) ___ car arrive.",,,,,,notre,A1,school,106
tricolore-1-5th-edition,grammar,3 Vos affaires d'école,8,fill-in,Complète les phrases avec votre ou vos.,Photo 8: pens/pencils.,,,,,,vos stylos,A1,school,106
tricolore-1-5th-edition,listening,1 Au collège,9,fill-in,Écoute et lis le texte. Trouve (dans la case) les mots qui manquent dans le texte.,"À (7) ___, mais on n'a pas cours le (8) ___, et le (9) ___, on finit à midi.",,,,,,samedi,A1,school,106
tricolore-1-5th-edition,writing,4a Notre collège,1,writing-task,Complète les phrases pour décrire ton collège.,Notre collège ...,,,,,,(open-ended),A1,school,107
tricolore-1-5th-edition,writing,4b,1,writing-task,"Écris un paragraphe sur ton collège. Utilise des mots comme: mais, et, aussi, parce que.","Écris un paragraphe sur ton collège. Utilise des mots comme: mais, et, aussi, parce que.",,,,,,(open-ended),A1,school,107
tricolore-1-5th-edition,grammar,Dossier-langue (leur/leurs),1,short-answer,Find some examples in Julien's blog and the sentences with it.,Find some examples of leur/leurs in Julien's blog.,,,,,,"leur collège, leurs amis, Leur prof d'anglais, Leur livre de géographie",A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),1,true-false,Lis le blog de Julien et corrige les phrases.,Lucie et Théo vont au parc aujourd'hui.,,,,,,Faux – Lucie et Théo vont au collège aujourd'hui.,A1,school,107
tricolore-1-5th-edition,grammar,Stratégies (translating),1,short-answer,Look at Julien's blog and find out how to say the following in French.,their English teacher,,,,,,leur prof d'anglais,A1,school,107
tricolore-1-5th-edition,speaking,6 Une interview,1,speaking-task,"Travaillez à deux. Une personne est l'interviewer; l'autre répond aux questions. Posez deux questions, puis changez de rôle. Pour vous aider, relisez l'interview «Au collège» (page 104).","Travaillez à deux. Une personne est l'interviewer; l'autre répond aux questions. Posez deux questions, puis changez de rôle.",,,,,,(open-ended),A1,school,107
tricolore-1-5th-edition,writing,4a Notre collège,2,writing-task,Complète les phrases pour décrire ton collège.,"Dans notre classe, il y a ... élèves.",,,,,,(open-ended),A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),2,true-false,Lis le blog de Julien et corrige les phrases.,Leur collège est tout près.,,,,,,Faux – Leur collège est assez loin.,A1,school,107
tricolore-1-5th-edition,grammar,Stratégies (translating),2,short-answer,Look at Julien's blog and find out how to say the following in French.,science and geography lessons,,,,,,des cours de sciences et de géographie,A1,school,107
tricolore-1-5th-edition,writing,4a Notre collège,3,writing-task,Complète les phrases pour décrire ton collège.,Nos cours commencent à ...,,,,,,(open-ended),A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),3,true-false,Lis le blog de Julien et corrige les phrases.,D'abord ils ont un cours de géographie.,,,,,,Faux – D'abord ils ont un cours d'anglais.,A1,school,107
tricolore-1-5th-edition,grammar,Stratégies (translating),3,short-answer,Look at Julien's blog and find out how to say the following in French.,their geography book,,,,,,leur livre de géographie,A1,school,107
tricolore-1-5th-edition,writing,4a Notre collège,4,writing-task,Complète les phrases pour décrire ton collège.,Notre uniforme est ...,,,,,,(open-ended),A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),4,true-false,Lis le blog de Julien et corrige les phrases.,C'est très ennuyeux.,,,,,,Faux – C'est assez intéressant.,A1,school,107
tricolore-1-5th-edition,grammar,Stratégies (translating),4,short-answer,Now work out how you would say the following in French:,the maths teacher,,,,,,le prof de maths,A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),5,true-false,Lis le blog de Julien et corrige les phrases.,Leur prof d'anglais est très sévère.,,,,,,Faux – Leur prof d'anglais est très sympa.,A1,school,107
tricolore-1-5th-edition,grammar,Stratégies (translating),5,short-answer,Now work out how you would say the following in French:,a French lesson,,,,,,un cours de français,A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),6,true-false,Lis le blog de Julien et corrige les phrases.,Ils ont des cours de maths et d'histoire.,,,,,,Faux – Ils ont des cours de sciences et de géographie.,A1,school,107
tricolore-1-5th-edition,grammar,Stratégies (translating),6,short-answer,Now work out how you would say the following in French:,their history book,,,,,,leur livre d'histoire,A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),7,true-false,Lis le blog de Julien et corrige les phrases.,"À midi, ils mangent à la gare.",,,,,,"Faux – À midi, ils mangent à la cantine.",A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),8,true-false,Lis le blog de Julien et corrige les phrases.,"L'après-midi, ils ont dessin et EPS.",,,,,,"Faux – L'après-midi, ils ont technologie et EPS.",A1,school,107
tricolore-1-5th-edition,reading,5 Le blog de Julien (corrige les phrases),9,true-false,Lis le blog de Julien et corrige les phrases.,Julien déteste le sport.,,,,,,Faux – Julien adore le sport.,A1,school,107
tricolore-1-5th-edition,reading,2a Tu comprends?,1,short-answer,Find five cognates or near cognates.,Find five cognates or near cognates.,,,,,,,A1,mixed,109
tricolore-1-5th-edition,grammar,2b Tu comprends?,1,short-answer,"Decide whether each of these words is a verb, a noun or an adjective.",se trouve,,,,,,verb,A1,mixed,109
tricolore-1-5th-edition,reading,2c Tu comprends?,1,short-answer,Find a phrase with each of these high frequency words and say what it means in English.,moins,,,,,,il fait moins chaud – it's less hot,A1,mixed,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,1,fill-in,Complète le résumé avec les mots de la case.,Jabu et Pirane vont au (1) ___ à Dakar. C'est assez loin de leur maison.,,,,,,collège,A1,daily-routine,109
tricolore-1-5th-edition,reading,4a Que sais-tu du Sénégal?,1,short-answer,Réponds aux questions.,Où est le Sénégal?,,,,,,En Afrique de l'Ouest.,A1,mixed,109
tricolore-1-5th-edition,writing,4b,1,writing-task,Écris un paragraphe sur le Sénégal.,Écris un paragraphe sur le Sénégal.,,,,,,(open-ended),A1,mixed,109
tricolore-1-5th-edition,speaking,5 Faites des recherches,1,short-answer,"En groupe ou à deux, trouvez le nom de deux autres pays d'Afrique où la langue officielle est le français. Où se trouve chaque pays? Quelle est la capitale?","En groupe ou à deux, trouvez le nom de deux autres pays d'Afrique où la langue officielle est le français. Où se trouve chaque pays? Quelle est la capitale?",,,,,,(open-ended),A1,mixed,109
tricolore-1-5th-edition,grammar,2b Tu comprends?,2,short-answer,"Decide whether each of these words is a verb, a noun or an adjective.",musulmanes,,,,,,adjective,A1,mixed,109
tricolore-1-5th-edition,reading,2c Tu comprends?,2,short-answer,Find a phrase with each of these high frequency words and say what it means in English.,parce que,,,,,,parce que la ville est sur la côte – because the town is on the coast,A1,mixed,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,2,fill-in,Complète le résumé avec les mots de la case.,Les (2) ___ commencent à huit heures.,,,,,,cours,A1,daily-routine,109
tricolore-1-5th-edition,reading,4a Que sais-tu du Sénégal?,2,short-answer,Réponds aux questions.,Comment s'appelle la capitale?,,,,,,Dakar.,A1,mixed,109
tricolore-1-5th-edition,grammar,2b Tu comprends?,3,short-answer,"Decide whether each of these words is a verb, a noun or an adjective.",sèche,,,,,,adjective,A1,mixed,109
tricolore-1-5th-edition,reading,2c Tu comprends?,3,short-answer,Find a phrase with each of these high frequency words and say what it means in English.,en plus,,,,,,"En plus, notre prof de sciences est très sympa. – what's more, our science teacher is very nice",A1,mixed,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,3,fill-in,Complète le résumé avec les mots de la case.,"Au collège, on (3) ___ français.",,,,,,parle,A1,daily-routine,109
tricolore-1-5th-edition,reading,4a Que sais-tu du Sénégal?,3,short-answer,Réponds aux questions.,Quel temps fait-il en juillet?,,,,,,Il fait très chaud (environ 30°C) et il pleut souvent – c'est la saison des pluies.,A1,mixed,109
tricolore-1-5th-edition,grammar,2b Tu comprends?,4,short-answer,"Decide whether each of these words is a verb, a noun or an adjective.",la langue,,,,,,noun,A1,mixed,109
tricolore-1-5th-edition,reading,2c Tu comprends?,4,short-answer,Find a phrase with each of these high frequency words and say what it means in English.,mais,,,,,,mais à la maison on parle wolof – but at home we speak Wolof,A1,mixed,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,4,fill-in,Complète le résumé avec les mots de la case.,"À dix heures cinq, il y a la (4) ___ .",,,,,,récréation,A1,daily-routine,109
tricolore-1-5th-edition,reading,4a Que sais-tu du Sénégal?,4,short-answer,Réponds aux questions.,Quelle est la langue officielle?,,,,,,Le français.,A1,mixed,109
tricolore-1-5th-edition,grammar,2b Tu comprends?,5,short-answer,"Decide whether each of these words is a verb, a noun or an adjective.",la côte,,,,,,noun,A1,mixed,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,5,fill-in,Complète le résumé avec les mots de la case.,"À midi et demi, elles mangent à la (5) ___ .",,,,,,cantine,A1,daily-routine,109
tricolore-1-5th-edition,reading,4a Que sais-tu du Sénégal?,5,short-answer,Réponds aux questions.,Qu'est-ce qu'il y a comme animaux dans les réserves?,,,,,,"Des hippopotames, des crocodiles et des dauphins.",A1,mixed,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,6,fill-in,Complète le résumé avec les mots de la case.,"L'après-midi, elles ont cours jusqu'à (6) ___.",,,,,,quatre heures,A1,daily-routine,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,7,fill-in,Complète le résumé avec les mots de la case.,Puis elles (7) ___ à la maison.,,,,,,rentrent,A1,daily-routine,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,8,fill-in,Complète le résumé avec les mots de la case.,"Pirane aide sa mère à préparer le (8) ___ ,",,,,,,dîner,A1,daily-routine,109
tricolore-1-5th-edition,grammar,3 Une journée à Dakar,9,fill-in,Complète le résumé avec les mots de la case.,"et à sept heures et quart, on (9) ___ .",,,,,,mange,A1,daily-routine,109
tricolore-1-5th-edition,writing,2 Une présentation,a,writing-task,Prépare une présentation sur ton collège ou ta classe.,Prépare une présentation sur ton collège ou ta classe. Écris une phrase pour chaque point.,,,,,,(open-ended),A1,school,110
tricolore-1-5th-edition,writing,2 Une présentation,b,writing-task,Prépare une présentation sur ton collège ou ta classe.,"Ajoute d'autres détails, par exemple sur les sports. Donne ton opinion sur les matières.",,,,,,(open-ended),A1,school,110
